# Frame Index: 316
Hand 0
  Landmark 0: x=509.374974, y=112.786479, z=-640.000000
  Landmark 1: x=457.555878, y=157.564956, z=-659.000000
  Landmark 2: x=420.590161, y=208.632973, z=-660.000000
  Landmark 3: x=409.580920, y=266.653431, z=-664.000000
  Landmark 4: x=407.884372, y=316.281978, z=-675.000000
  Landmark 5: x=489.226982, y=263.490160, z=-652.000000
  Landmark 6: x=491.374148, y=344.000533, z=-659.000000
  Landmark 7: x=496.730464, y=389.266213, z=-662.000000
  Landmark 8: x=506.186091, y=427.029369, z=-669.000000
  Landmark 9: x=533.467731, y=262.062854, z=-651.000000
  Landmark 10: x=551.334662, y=344.474197, z=-654.000000
  Landmark 11: x=567.108978, y=396.221785, z=-658.000000
  Landmark 12: x=581.832049, y=432.577870, z=-664.000000
  Landmark 13: x=570.130536, y=248.118891, z=-652.000000
  Landmark 14: x=594.595295, y=321.860514, z=-653.000000
  Landmark 15: x=613.617369, y=366.230522, z=-658.000000
  Landmark 16: x=633.534529, y=402.689559, z=-666.000000
  Landmark 17: x=601.093742, y=231.115029, z=-659.000000
  Landmark 18: x=640.148954, y=277.313906, z=-663.000000
  Landmark 19: x=667.059524, y=306.243490, z=-667.000000
  Landmark 20: x=686.897683, y=332.893904, z=-669.000000
Hand 1
  Landmark 0: x=94.207868, y=113.792370, z=-640.000000
  Landmark 1: x=37.885477, y=145.040774, z=-623.000000
  Landmark 2: x=2.700507, y=200.097988, z=-633.000000
  Landmark 3: x=-15.316067, y=250.201969, z=-638.000000
  Landmark 4: x=-34.399551, y=292.358645, z=-658.000000
  Landmark 5: x=70.587740, y=277.661043, z=-654.000000
  Landmark 6: x=66.252186, y=344.526076, z=-662.000000
  Landmark 7: x=67.596937, y=383.713976, z=-665.000000
  Landmark 8: x=70.730481, y=414.646888, z=-666.000000
  Landmark 9: x=110.796079, y=280.632950, z=-661.000000
  Landmark 10: x=119.462303, y=354.424868, z=-663.000000
  Landmark 11: x=127.407789, y=395.950474, z=-661.000000
  Landmark 12: x=135.713644, y=429.195166, z=-661.000000
  Landmark 13: x=144.673143, y=268.339672, z=-663.000000
  Landmark 14: x=158.231415, y=335.668148, z=-664.000000
  Landmark 15: x=165.282728, y=375.352508, z=-663.000000
  Landmark 16: x=170.232446, y=404.873238, z=-662.000000
  Landmark 17: x=173.864793, y=242.193775, z=-661.000000
  Landmark 18: x=198.757248, y=288.421933, z=-667.000000
  Landmark 19: x=212.695183, y=319.301408, z=-668.000000
  Landmark 20: x=221.750941, y=347.636491, z=-671.000000
