# Frame Index: 315
Hand 0
  Landmark 0: x=508.369727, y=111.780588, z=-640.000000
  Landmark 1: x=456.513400, y=157.564956, z=-659.000000
  Landmark 2: x=418.917812, y=209.581305, z=-659.000000
  Landmark 3: x=409.580920, y=267.698615, z=-664.000000
  Landmark 4: x=408.488646, y=316.750544, z=-676.000000
  Landmark 5: x=488.202887, y=262.465409, z=-652.000000
  Landmark 6: x=492.409238, y=342.964779, z=-659.000000
  Landmark 7: x=496.730464, y=389.266213, z=-662.000000
  Landmark 8: x=504.380233, y=425.341161, z=-668.000000
  Landmark 9: x=532.648272, y=259.617084, z=-650.000000
  Landmark 10: x=550.307425, y=344.474197, z=-654.000000
  Landmark 11: x=566.075458, y=395.187604, z=-658.000000
  Landmark 12: x=581.666680, y=433.230325, z=-664.000000
  Landmark 13: x=571.004969, y=246.446795, z=-653.000000
  Landmark 14: x=596.416413, y=321.323189, z=-655.000000
  Landmark 15: x=612.684820, y=364.641331, z=-657.000000
  Landmark 16: x=631.634875, y=401.482094, z=-665.000000
  Landmark 17: x=599.148092, y=228.688119, z=-658.000000
  Landmark 18: x=641.114488, y=276.688566, z=-664.000000
  Landmark 19: x=666.059435, y=305.784354, z=-666.000000
  Landmark 20: x=685.872462, y=332.397047, z=-669.000000
Hand 1
  Landmark 0: x=94.060668, y=112.610250, z=-639.000000
  Landmark 1: x=39.778615, y=144.807964, z=-622.000000
  Landmark 2: x=5.665307, y=199.149656, z=-631.000000
  Landmark 3: x=-13.290991, y=251.026520, z=-637.000000
  Landmark 4: x=-31.441692, y=296.216399, z=-661.000000
  Landmark 5: x=72.531140, y=277.236485, z=-653.000000
  Landmark 6: x=67.393638, y=345.046508, z=-663.000000
  Landmark 7: x=68.641451, y=383.713976, z=-665.000000
  Landmark 8: x=70.943204, y=415.892074, z=-667.000000
  Landmark 9: x=111.665121, y=280.208392, z=-660.000000
  Landmark 10: x=119.462303, y=353.382828, z=-663.000000
  Landmark 11: x=127.215039, y=395.351457, z=-661.000000
  Landmark 12: x=135.508329, y=428.156269, z=-661.000000
  Landmark 13: x=144.455262, y=266.893506, z=-663.000000
  Landmark 14: x=158.469716, y=335.635538, z=-665.000000
  Landmark 15: x=164.489079, y=374.788068, z=-664.000000
  Landmark 16: x=169.192643, y=405.052809, z=-662.000000
  Landmark 17: x=175.166457, y=241.154879, z=-661.000000
  Landmark 18: x=200.104462, y=288.854350, z=-668.000000
  Landmark 19: x=212.695183, y=319.301408, z=-668.000000
  Landmark 20: x=222.470767, y=347.117630, z=-669.000000
