# Frame Index: 182
Hand 0
  Landmark 0: x=508.369727, y=118.821824, z=-640.000000
  Landmark 1: x=457.908626, y=165.315426, z=-661.000000
  Landmark 2: x=420.349165, y=217.968897, z=-660.000000
  Landmark 3: x=408.722427, y=274.793684, z=-664.000000
  Landmark 4: x=405.162797, y=323.899237, z=-674.000000
  Landmark 5: x=492.028663, y=272.104870, z=-653.000000
  Landmark 6: x=495.514510, y=351.250805, z=-659.000000
  Landmark 7: x=499.849872, y=397.747526, z=-662.000000
  Landmark 8: x=506.768141, y=433.091037, z=-667.000000
  Landmark 9: x=536.535305, y=268.201932, z=-651.000000
  Landmark 10: x=554.594308, y=351.131739, z=-653.000000
  Landmark 11: x=572.276577, y=402.426874, z=-658.000000
  Landmark 12: x=587.924344, y=440.535607, z=-664.000000
  Landmark 13: x=572.323677, y=253.877418, z=-651.000000
  Landmark 14: x=599.723626, y=326.499988, z=-654.000000
  Landmark 15: x=618.876515, y=370.836989, z=-657.000000
  Landmark 16: x=637.985656, y=407.140032, z=-664.000000
  Landmark 17: x=602.248651, y=234.889471, z=-658.000000
  Landmark 18: x=643.342631, y=281.057508, z=-662.000000
  Landmark 19: x=671.289862, y=310.316172, z=-666.000000
  Landmark 20: x=693.211892, y=336.053029, z=-670.000000
Hand 1
  Landmark 0: x=103.093757, y=114.618888, z=-639.000000
  Landmark 1: x=55.232042, y=154.086911, z=-621.000000
  Landmark 2: x=34.781544, y=214.503228, z=-620.000000
  Landmark 3: x=62.616110, y=257.655153, z=-615.000000
  Landmark 4: x=98.735008, y=281.286323, z=-619.000000
  Landmark 5: x=77.970136, y=264.969667, z=-615.000000
  Landmark 6: x=87.179730, y=350.256708, z=-663.000000
  Landmark 7: x=95.798834, y=388.939893, z=-665.000000
  Landmark 8: x=105.515855, y=420.511115, z=-667.000000
  Landmark 9: x=119.413145, y=282.891093, z=-657.000000
  Landmark 10: x=127.600539, y=359.635068, z=-662.000000
  Landmark 11: x=135.508329, y=401.575406, z=-660.000000
  Landmark 12: x=143.583737, y=433.075308, z=-659.000000
  Landmark 13: x=151.515999, y=273.145746, z=-663.000000
  Landmark 14: x=164.736804, y=341.906638, z=-665.000000
  Landmark 15: x=171.013529, y=379.328129, z=-662.000000
  Landmark 16: x=175.671543, y=408.217231, z=-659.000000
  Landmark 17: x=182.710077, y=246.722054, z=-661.000000
  Landmark 18: x=205.350596, y=295.153741, z=-668.000000
  Landmark 19: x=216.892091, y=325.600799, z=-668.000000
  Landmark 20: x=225.996307, y=351.848263, z=-668.000000
