# Frame Index: 68
Hand 0
  Landmark 0: x=503.194488, y=125.076415, z=-636.000000
  Landmark 1: x=455.836642, y=174.401251, z=-660.000000
  Landmark 2: x=418.112723, y=225.924667, z=-660.000000
  Landmark 3: x=400.633095, y=280.440026, z=-663.000000
  Landmark 4: x=391.876702, y=327.375266, z=-674.000000
  Landmark 5: x=496.829631, y=285.564365, z=-658.000000
  Landmark 6: x=499.563558, y=363.803228, z=-663.000000
  Landmark 7: x=500.604932, y=408.610949, z=-663.000000
  Landmark 8: x=504.962283, y=444.622633, z=-667.000000
  Landmark 9: x=540.860797, y=281.174000, z=-655.000000
  Landmark 10: x=561.087364, y=361.543501, z=-657.000000
  Landmark 11: x=575.377136, y=411.734508, z=-658.000000
  Landmark 12: x=591.204409, y=449.250510, z=-663.000000
  Landmark 13: x=575.988351, y=263.270517, z=-654.000000
  Landmark 14: x=608.449770, y=334.170895, z=-658.000000
  Landmark 15: x=629.041185, y=377.250335, z=-660.000000
  Landmark 16: x=649.458040, y=412.553378, z=-665.000000
  Landmark 17: x=602.248651, y=242.128742, z=-658.000000
  Landmark 18: x=648.415096, y=283.993848, z=-664.000000
  Landmark 19: x=677.566374, y=311.018130, z=-666.000000
  Landmark 20: x=700.585644, y=336.099785, z=-668.000000
Hand 1
  Landmark 0: x=104.260341, y=124.857169, z=-640.000000
  Landmark 1: x=56.477839, y=162.665868, z=-623.000000
  Landmark 2: x=35.582367, y=216.374535, z=-617.000000
  Landmark 3: x=50.425896, y=262.384597, z=-609.000000
  Landmark 4: x=62.209512, y=303.159139, z=-612.000000
  Landmark 5: x=88.805596, y=289.494393, z=-652.000000
  Landmark 6: x=91.207448, y=358.052164, z=-662.000000
  Landmark 7: x=95.654775, y=396.703915, z=-664.000000
  Landmark 8: x=101.758957, y=428.409710, z=-663.000000
  Landmark 9: x=126.369557, y=293.099710, z=-661.000000
  Landmark 10: x=134.041529, y=364.845268, z=-663.000000
  Landmark 11: x=141.513556, y=407.181478, z=-659.000000
  Landmark 12: x=147.051607, y=439.352102, z=-656.000000
  Landmark 13: x=157.754815, y=279.397986, z=-662.000000
  Landmark 14: x=170.746743, y=345.566940, z=-664.000000
  Landmark 15: x=176.974777, y=382.903558, z=-660.000000
  Landmark 16: x=179.749290, y=411.916232, z=-655.000000
  Landmark 17: x=187.341389, y=251.163294, z=-660.000000
  Landmark 18: x=209.233809, y=298.905202, z=-667.000000
  Landmark 19: x=219.380969, y=328.812967, z=-666.000000
  Landmark 20: x=226.723753, y=354.448840, z=-664.000000
