# Frame Index: 102
Hand 0
  Landmark 0: x=504.776860, y=125.469737, z=-638.000000
  Landmark 1: x=456.178162, y=172.326601, z=-660.000000
  Landmark 2: x=418.678387, y=222.817407, z=-659.000000
  Landmark 3: x=403.757215, y=279.397986, z=-663.000000
  Landmark 4: x=397.752240, y=327.375266, z=-674.000000
  Landmark 5: x=496.829631, y=283.496002, z=-657.000000
  Landmark 6: x=498.810069, y=361.173569, z=-662.000000
  Landmark 7: x=502.402936, y=407.140032, z=-664.000000
  Landmark 8: x=507.527913, y=443.189436, z=-668.000000
  Landmark 9: x=540.860797, y=279.115068, z=-655.000000
  Landmark 10: x=560.233350, y=359.413446, z=-655.000000
  Landmark 11: x=576.251569, y=410.288738, z=-659.000000
  Landmark 12: x=591.204409, y=446.124390, z=-664.000000
  Landmark 13: x=574.961114, y=263.270517, z=-654.000000
  Landmark 14: x=604.539622, y=333.155178, z=-655.000000
  Landmark 15: x=624.036260, y=375.073129, z=-658.000000
  Landmark 16: x=646.258081, y=411.933928, z=-665.000000
  Landmark 17: x=601.333380, y=241.760765, z=-657.000000
  Landmark 18: x=647.372152, y=285.037460, z=-664.000000
  Landmark 19: x=675.440773, y=312.533451, z=-666.000000
  Landmark 20: x=696.388737, y=337.149683, z=-668.000000
Hand 1
  Landmark 0: x=103.255093, y=120.833605, z=-640.000000
  Landmark 1: x=49.628022, y=155.811665, z=-623.000000
  Landmark 2: x=20.564510, y=214.681635, z=-632.000000
  Landmark 3: x=6.719712, y=269.442378, z=-637.000000
  Landmark 4: x=-2.356850, y=318.337731, z=-657.000000
  Landmark 5: x=86.390774, y=293.391255, z=-657.000000
  Landmark 6: x=95.654775, y=359.133892, z=-664.000000
  Landmark 7: x=105.357661, y=396.852051, z=-666.000000
  Landmark 8: x=114.600098, y=426.566496, z=-665.000000
  Landmark 9: x=123.441329, y=292.502660, z=-661.000000
  Landmark 10: x=131.759750, y=363.254505, z=-662.000000
  Landmark 11: x=140.691635, y=405.724706, z=-660.000000
  Landmark 12: x=147.948263, y=438.919103, z=-660.000000
  Landmark 13: x=154.401819, y=277.516260, z=-662.000000
  Landmark 14: x=166.574967, y=346.087372, z=-664.000000
  Landmark 15: x=173.351854, y=384.063872, z=-662.000000
  Landmark 16: x=175.671543, y=412.360244, z=-658.000000
  Landmark 17: x=184.706648, y=249.746991, z=-659.000000
  Landmark 18: x=209.233809, y=298.905202, z=-667.000000
  Landmark 19: x=221.088998, y=330.850292, z=-667.000000
  Landmark 20: x=227.749652, y=358.122111, z=-666.000000
