# Frame Index: 98
Hand 0
  Landmark 0: x=503.774754, y=126.472485, z=-638.000000
  Landmark 1: x=456.178162, y=173.363926, z=-660.000000
  Landmark 2: x=418.282125, y=223.513475, z=-658.000000
  Landmark 3: x=403.757215, y=279.195633, z=-663.000000
  Landmark 4: x=396.693589, y=325.922417, z=-674.000000
  Landmark 5: x=497.863150, y=284.530183, z=-658.000000
  Landmark 6: x=499.563558, y=361.719148, z=-663.000000
  Landmark 7: x=502.402936, y=406.096420, z=-664.000000
  Landmark 8: x=507.527913, y=443.189436, z=-668.000000
  Landmark 9: x=540.860797, y=280.144534, z=-655.000000
  Landmark 10: x=560.233350, y=360.993207, z=-656.000000
  Landmark 11: x=576.251569, y=411.324491, z=-659.000000
  Landmark 12: x=592.096120, y=447.840889, z=-664.000000
  Landmark 13: x=575.988351, y=264.298412, z=-654.000000
  Landmark 14: x=605.570000, y=333.676786, z=-656.000000
  Landmark 15: x=626.019607, y=376.572337, z=-658.000000
  Landmark 16: x=646.258081, y=411.933928, z=-665.000000
  Landmark 17: x=602.248651, y=242.128742, z=-658.000000
  Landmark 18: x=647.372152, y=285.037460, z=-664.000000
  Landmark 19: x=675.474203, y=312.064885, z=-666.000000
  Landmark 20: x=697.431235, y=337.654398, z=-669.000000
Hand 1
  Landmark 0: x=103.255093, y=122.845387, z=-640.000000
  Landmark 1: x=49.707681, y=159.984738, z=-624.000000
  Landmark 2: x=20.466894, y=214.651179, z=-629.000000
  Landmark 3: x=12.603084, y=267.896205, z=-631.000000
  Landmark 4: x=13.766546, y=316.470138, z=-639.000000
  Landmark 5: x=85.358825, y=293.391255, z=-657.000000
  Landmark 6: x=93.568887, y=359.133892, z=-664.000000
  Landmark 7: x=103.265490, y=395.805296, z=-666.000000
  Landmark 8: x=112.680258, y=426.161195, z=-667.000000
  Landmark 9: x=121.361724, y=292.502660, z=-661.000000
  Landmark 10: x=130.719947, y=363.254505, z=-663.000000
  Landmark 11: x=138.828340, y=406.339440, z=-661.000000
  Landmark 12: x=144.618828, y=439.289827, z=-659.000000
  Landmark 13: x=153.595604, y=276.895635, z=-662.000000
  Landmark 14: x=166.324101, y=344.004468, z=-664.000000
  Landmark 15: x=173.089993, y=383.483715, z=-661.000000
  Landmark 16: x=176.974777, y=414.023305, z=-660.000000
  Landmark 17: x=185.268067, y=249.088645, z=-660.000000
  Landmark 18: x=208.186153, y=298.905202, z=-667.000000
  Landmark 19: x=220.758026, y=330.355007, z=-667.000000
  Landmark 20: x=228.795738, y=359.197553, z=-666.000000
