# Frame Index: 172
Hand 0
  Landmark 0: x=508.369727, y=119.827714, z=-640.000000
  Landmark 1: x=456.527303, y=166.102652, z=-660.000000
  Landmark 2: x=419.710336, y=217.308386, z=-659.000000
  Landmark 3: x=407.922708, y=275.229826, z=-663.000000
  Landmark 4: x=405.763929, y=324.381948, z=-675.000000
  Landmark 5: x=492.782153, y=272.521570, z=-654.000000
  Landmark 6: x=495.980116, y=353.355713, z=-661.000000
  Landmark 7: x=500.604932, y=399.391727, z=-663.000000
  Landmark 8: x=506.768141, y=434.139364, z=-667.000000
  Landmark 9: x=536.535305, y=268.201932, z=-651.000000
  Landmark 10: x=555.443611, y=352.697355, z=-654.000000
  Landmark 11: x=572.276577, y=403.461056, z=-658.000000
  Landmark 12: x=587.924344, y=440.535607, z=-664.000000
  Landmark 13: x=573.202823, y=254.267399, z=-652.000000
  Landmark 14: x=599.723626, y=326.499988, z=-653.000000
  Landmark 15: x=620.852008, y=371.401429, z=-658.000000
  Landmark 16: x=637.985656, y=408.366357, z=-664.000000
  Landmark 17: x=600.301431, y=234.566096, z=-657.000000
  Landmark 18: x=644.314448, y=281.482066, z=-663.000000
  Landmark 19: x=670.281919, y=309.505952, z=-665.000000
  Landmark 20: x=691.142603, y=336.099785, z=-668.000000
Hand 1
  Landmark 0: x=103.093757, y=118.636165, z=-638.000000
  Landmark 1: x=49.548362, y=152.628765, z=-622.000000
  Landmark 2: x=20.564510, y=209.715049, z=-632.000000
  Landmark 3: x=0.722125, y=261.874238, z=-642.000000
  Landmark 4: x=-20.172587, y=303.709518, z=-666.000000
  Landmark 5: x=84.070173, y=287.350799, z=-655.000000
  Landmark 6: x=91.345224, y=354.424868, z=-663.000000
  Landmark 7: x=100.127234, y=392.665030, z=-666.000000
  Landmark 8: x=108.495917, y=423.656096, z=-667.000000
  Landmark 9: x=120.140166, y=288.944123, z=-661.000000
  Landmark 10: x=128.640342, y=359.092632, z=-662.000000
  Landmark 11: x=136.544990, y=402.612731, z=-660.000000
  Landmark 12: x=144.399376, y=434.486501, z=-658.000000
  Landmark 13: x=152.786249, y=275.229826, z=-663.000000
  Landmark 14: x=163.692289, y=342.951822, z=-665.000000
  Landmark 15: x=170.232446, y=380.942467, z=-662.000000
  Landmark 16: x=173.601362, y=409.252984, z=-659.000000
  Landmark 17: x=184.510544, y=249.466052, z=-661.000000
  Landmark 18: x=207.138497, y=297.856875, z=-667.000000
  Landmark 19: x=220.039771, y=328.750495, z=-668.000000
  Landmark 20: x=227.384358, y=357.097755, z=-668.000000
