# Frame Index: 250
Hand 0
  Landmark 0: x=509.374974, y=113.792370, z=-640.000000
  Landmark 1: x=459.622917, y=161.159839, z=-661.000000
  Landmark 2: x=421.626822, y=212.137478, z=-658.000000
  Landmark 3: x=410.383780, y=270.243984, z=-663.000000
  Landmark 4: x=408.338750, y=318.991398, z=-674.000000
  Landmark 5: x=491.544209, y=265.132393, z=-651.000000
  Landmark 6: x=495.514510, y=346.072039, z=-659.000000
  Landmark 7: x=499.849872, y=392.387618, z=-662.000000
  Landmark 8: x=507.527913, y=429.540755, z=-668.000000
  Landmark 9: x=534.886963, y=262.277782, z=-649.000000
  Landmark 10: x=553.568642, y=346.000124, z=-653.000000
  Landmark 11: x=570.209537, y=397.255967, z=-658.000000
  Landmark 12: x=585.838456, y=436.361160, z=-664.000000
  Landmark 13: x=572.323677, y=248.761520, z=-651.000000
  Landmark 14: x=599.614802, y=322.888409, z=-654.000000
  Landmark 15: x=616.812616, y=367.264703, z=-658.000000
  Landmark 16: x=635.812934, y=403.572461, z=-665.000000
  Landmark 17: x=602.248651, y=230.752745, z=-658.000000
  Landmark 18: x=643.273074, y=278.355946, z=-663.000000
  Landmark 19: x=668.231032, y=307.877864, z=-665.000000
  Landmark 20: x=690.054787, y=333.946946, z=-670.000000
Hand 1
  Landmark 0: x=107.276082, y=118.821824, z=-640.000000
  Landmark 1: x=63.996541, y=157.010281, z=-620.000000
  Landmark 2: x=58.528726, y=223.015976, z=-624.000000
  Landmark 3: x=105.274546, y=252.804105, z=-628.000000
  Landmark 4: x=151.912667, y=243.804946, z=-646.000000
  Landmark 5: x=76.945909, y=274.095229, z=-648.000000
  Landmark 6: x=66.152107, y=341.927850, z=-661.000000
  Landmark 7: x=64.463393, y=383.713976, z=-665.000000
  Landmark 8: x=65.606415, y=415.693643, z=-667.000000
  Landmark 9: x=116.317298, y=275.787175, z=-652.000000
  Landmark 10: x=122.401526, y=352.849822, z=-662.000000
  Landmark 11: x=128.446021, y=399.067164, z=-661.000000
  Landmark 12: x=134.471668, y=432.695154, z=-660.000000
  Landmark 13: x=150.829371, y=265.283289, z=-659.000000
  Landmark 14: x=163.446135, y=333.043599, z=-664.000000
  Landmark 15: x=167.617911, y=377.918904, z=-664.000000
  Landmark 16: x=171.530968, y=411.737069, z=-663.000000
  Landmark 17: x=182.917176, y=242.496718, z=-659.000000
  Landmark 18: x=206.090841, y=289.470260, z=-667.000000
  Landmark 19: x=216.892091, y=323.501002, z=-668.000000
  Landmark 20: x=225.623159, y=354.477922, z=-669.000000
