# Frame Index: 187
Hand 0
  Landmark 0: x=507.575400, y=118.636165, z=-639.000000
  Landmark 1: x=456.860504, y=166.102652, z=-660.000000
  Landmark 2: x=419.710336, y=217.308386, z=-658.000000
  Landmark 3: x=407.730404, y=274.187786, z=-663.000000
  Landmark 4: x=405.763929, y=323.325763, z=-675.000000
  Landmark 5: x=492.028663, y=271.078547, z=-653.000000
  Landmark 6: x=496.266429, y=351.783811, z=-660.000000
  Landmark 7: x=499.849872, y=397.589960, z=-662.000000
  Landmark 8: x=507.527913, y=434.790248, z=-668.000000
  Landmark 9: x=536.535305, y=268.201932, z=-651.000000
  Landmark 10: x=554.594308, y=350.105416, z=-653.000000
  Landmark 11: x=571.243057, y=401.392693, z=-658.000000
  Landmark 12: x=587.924344, y=439.491996, z=-664.000000
  Landmark 13: x=573.202823, y=253.242647, z=-652.000000
  Landmark 14: x=601.560452, y=326.470521, z=-655.000000
  Landmark 15: x=619.818488, y=370.367248, z=-658.000000
  Landmark 16: x=636.942712, y=406.096420, z=-664.000000
  Landmark 17: x=602.248651, y=234.889471, z=-658.000000
  Landmark 18: x=643.342631, y=280.017040, z=-663.000000
  Landmark 19: x=670.243776, y=309.971375, z=-666.000000
  Landmark 20: x=691.126450, y=335.551458, z=-669.000000
Hand 1
  Landmark 0: x=104.260341, y=114.798260, z=-640.000000
  Landmark 1: x=59.222742, y=155.311467, z=-621.000000
  Landmark 2: x=49.548362, y=221.060775, z=-622.000000
  Landmark 3: x=93.662562, y=250.791334, z=-623.000000
  Landmark 4: x=139.351981, y=240.408283, z=-635.000000
  Landmark 5: x=82.534242, y=280.480087, z=-652.000000
  Landmark 6: x=88.088040, y=349.214668, z=-663.000000
  Landmark 7: x=95.942892, y=389.524765, z=-666.000000
  Landmark 8: x=104.468199, y=420.511115, z=-666.000000
  Landmark 9: x=121.107250, y=280.144534, z=-655.000000
  Landmark 10: x=128.834663, y=354.424868, z=-663.000000
  Landmark 11: x=134.675412, y=398.463432, z=-661.000000
  Landmark 12: x=141.513556, y=433.075308, z=-659.000000
  Landmark 13: x=152.555802, y=269.612357, z=-662.000000
  Landmark 14: x=166.574967, y=337.725905, z=-665.000000
  Landmark 15: x=171.013529, y=379.328129, z=-661.000000
  Landmark 16: x=174.901455, y=410.911331, z=-660.000000
  Landmark 17: x=182.158083, y=243.902020, z=-660.000000
  Landmark 18: x=206.090841, y=291.566914, z=-667.000000
  Landmark 19: x=216.892091, y=324.550901, z=-668.000000
  Landmark 20: x=225.996307, y=353.426452, z=-667.000000
