# Frame Index: 186
Hand 0
  Landmark 0: x=506.571723, y=119.640484, z=-639.000000
  Landmark 1: x=456.522358, y=165.850981, z=-659.000000
  Landmark 2: x=419.710336, y=217.588941, z=-658.000000
  Landmark 3: x=408.108729, y=274.399570, z=-663.000000
  Landmark 4: x=406.221448, y=324.769182, z=-675.000000
  Landmark 5: x=492.028663, y=272.104870, z=-653.000000
  Landmark 6: x=496.266429, y=352.821136, z=-660.000000
  Landmark 7: x=499.849872, y=397.589960, z=-662.000000
  Landmark 8: x=507.527913, y=435.441131, z=-669.000000
  Landmark 9: x=536.535305, y=268.201932, z=-651.000000
  Landmark 10: x=555.443611, y=351.669460, z=-654.000000
  Landmark 11: x=571.406855, y=402.426874, z=-658.000000
  Landmark 12: x=587.038916, y=438.830110, z=-663.000000
  Landmark 13: x=573.202823, y=254.267399, z=-652.000000
  Landmark 14: x=600.642039, y=326.999988, z=-654.000000
  Landmark 15: x=618.876515, y=370.367248, z=-657.000000
  Landmark 16: x=637.901963, y=407.753195, z=-665.000000
  Landmark 17: x=602.248651, y=235.923653, z=-658.000000
  Landmark 18: x=643.342631, y=281.057508, z=-663.000000
  Landmark 19: x=671.289862, y=309.971375, z=-666.000000
  Landmark 20: x=691.126450, y=335.049886, z=-669.000000
Hand 1
  Landmark 0: x=102.932421, y=116.445011, z=-638.000000
  Landmark 1: x=58.247338, y=155.311467, z=-621.000000
  Landmark 2: x=47.594413, y=221.144670, z=-622.000000
  Landmark 3: x=89.604323, y=252.343980, z=-622.000000
  Landmark 4: x=132.737535, y=249.447737, z=-632.000000
  Landmark 5: x=82.661023, y=281.935683, z=-652.000000
  Landmark 6: x=88.221104, y=350.784999, z=-663.000000
  Landmark 7: x=95.942892, y=389.524765, z=-667.000000
  Landmark 8: x=104.468199, y=419.880664, z=-666.000000
  Landmark 9: x=119.049635, y=281.174000, z=-655.000000
  Landmark 10: x=128.834663, y=355.971227, z=-663.000000
  Landmark 11: x=135.508329, y=400.538082, z=-660.000000
  Landmark 12: x=142.332336, y=433.075308, z=-658.000000
  Landmark 13: x=148.203142, y=265.539663, z=-652.000000
  Landmark 14: x=165.282728, y=337.752228, z=-664.000000
  Landmark 15: x=171.272249, y=380.942467, z=-662.000000
  Landmark 16: x=175.938116, y=411.948656, z=-660.000000
  Landmark 17: x=180.084761, y=243.902020, z=-660.000000
  Landmark 18: x=205.043185, y=291.566914, z=-667.000000
  Landmark 19: x=217.615058, y=324.065046, z=-667.000000
  Landmark 20: x=228.775552, y=354.477922, z=-669.000000
