# Frame Index: 178
Hand 0
  Landmark 0: x=508.369727, y=119.827714, z=-640.000000
  Landmark 1: x=457.555878, y=166.354323, z=-661.000000
  Landmark 2: x=420.349165, y=217.968897, z=-660.000000
  Landmark 3: x=407.922708, y=275.229826, z=-663.000000
  Landmark 4: x=406.221448, y=324.864660, z=-675.000000
  Landmark 5: x=492.028663, y=272.104870, z=-653.000000
  Landmark 6: x=496.266429, y=352.821136, z=-660.000000
  Landmark 7: x=500.604932, y=399.232589, z=-663.000000
  Landmark 8: x=507.527913, y=434.790248, z=-668.000000
  Landmark 9: x=536.535305, y=269.225111, z=-651.000000
  Landmark 10: x=555.443611, y=352.697355, z=-654.000000
  Landmark 11: x=572.276577, y=403.461056, z=-658.000000
  Landmark 12: x=587.038916, y=440.535607, z=-664.000000
  Landmark 13: x=573.056302, y=254.657379, z=-653.000000
  Landmark 14: x=600.642039, y=326.999988, z=-654.000000
  Landmark 15: x=619.818488, y=371.401429, z=-658.000000
  Landmark 16: x=637.985656, y=407.140032, z=-664.000000
  Landmark 17: x=600.301431, y=235.565106, z=-657.000000
  Landmark 18: x=644.314448, y=281.482066, z=-664.000000
  Landmark 19: x=670.281919, y=309.505952, z=-665.000000
  Landmark 20: x=691.142603, y=335.551458, z=-669.000000
Hand 1
  Landmark 0: x=106.104787, y=117.631845, z=-639.000000
  Landmark 1: x=52.310542, y=152.137998, z=-620.000000
  Landmark 2: x=21.181987, y=205.088917, z=-621.000000
  Landmark 3: x=15.255508, y=256.549069, z=-618.000000
  Landmark 4: x=19.386020, y=302.687442, z=-626.000000
  Landmark 5: x=83.041365, y=286.321332, z=-655.000000
  Landmark 6: x=91.345224, y=353.382828, z=-663.000000
  Landmark 7: x=99.081148, y=391.618275, z=-666.000000
  Landmark 8: x=106.403746, y=421.974174, z=-666.000000
  Landmark 9: x=120.140166, y=286.866330, z=-661.000000
  Landmark 10: x=129.680144, y=358.052164, z=-662.000000
  Landmark 11: x=138.828340, y=402.183854, z=-660.000000
  Landmark 12: x=145.653918, y=434.111061, z=-659.000000
  Landmark 13: x=152.786249, y=273.145746, z=-663.000000
  Landmark 14: x=164.736804, y=340.861455, z=-665.000000
  Landmark 15: x=171.013529, y=379.328129, z=-661.000000
  Landmark 16: x=174.636452, y=409.252984, z=-659.000000
  Landmark 17: x=184.510544, y=246.349362, z=-661.000000
  Landmark 18: x=206.399823, y=297.253538, z=-668.000000
  Landmark 19: x=217.615058, y=328.750495, z=-668.000000
  Landmark 20: x=225.996307, y=357.097755, z=-668.000000
