# Frame Index: 210
Hand 0
  Landmark 0: x=508.369727, y=118.821824, z=-640.000000
  Landmark 1: x=458.251252, y=164.028002, z=-660.000000
  Landmark 2: x=420.987993, y=215.567135, z=-659.000000
  Landmark 3: x=409.153244, y=273.334945, z=-663.000000
  Landmark 4: x=405.763929, y=323.325763, z=-675.000000
  Landmark 5: x=493.054329, y=270.052224, z=-653.000000
  Landmark 6: x=496.266429, y=350.239023, z=-660.000000
  Landmark 7: x=499.849872, y=396.106469, z=-662.000000
  Landmark 8: x=506.768141, y=432.042711, z=-667.000000
  Landmark 9: x=537.359476, y=267.178752, z=-651.000000
  Landmark 10: x=555.443611, y=349.613671, z=-654.000000
  Landmark 11: x=571.243057, y=401.392693, z=-658.000000
  Landmark 12: x=585.997543, y=438.830110, z=-664.000000
  Landmark 13: x=573.202823, y=252.217896, z=-652.000000
  Landmark 14: x=598.697960, y=324.447342, z=-653.000000
  Landmark 15: x=619.818488, y=370.367248, z=-658.000000
  Landmark 16: x=637.901963, y=406.708011, z=-665.000000
  Landmark 17: x=600.301431, y=233.499886, z=-657.000000
  Landmark 18: x=643.273074, y=279.397986, z=-663.000000
  Landmark 19: x=670.243776, y=308.924619, z=-666.000000
  Landmark 20: x=691.126450, y=335.551458, z=-669.000000
Hand 1
  Landmark 0: x=103.255093, y=114.798260, z=-640.000000
  Landmark 1: x=53.284375, y=148.240171, z=-620.000000
  Landmark 2: x=23.058294, y=206.040776, z=-619.000000
  Landmark 3: x=41.128717, y=252.546520, z=-613.000000
  Landmark 4: x=84.038425, y=267.770840, z=-617.000000
  Landmark 5: x=73.985720, y=263.573796, z=-615.000000
  Landmark 6: x=76.534426, y=347.122333, z=-661.000000
  Landmark 7: x=81.175628, y=387.894709, z=-665.000000
  Landmark 8: x=86.398201, y=419.250212, z=-665.000000
  Landmark 9: x=119.958411, y=285.395017, z=-660.000000
  Landmark 10: x=128.834663, y=358.593028, z=-663.000000
  Landmark 11: x=136.751876, y=401.144957, z=-661.000000
  Landmark 12: x=145.057732, y=434.389649, z=-661.000000
  Landmark 13: x=154.868995, y=274.187786, z=-663.000000
  Landmark 14: x=168.660855, y=339.305270, z=-664.000000
  Landmark 15: x=175.696461, y=378.391789, z=-663.000000
  Landmark 16: x=181.670275, y=409.035112, z=-662.000000
  Landmark 17: x=185.829485, y=248.802990, z=-662.000000
  Landmark 18: x=206.399823, y=295.153741, z=-668.000000
  Landmark 19: x=215.842864, y=324.550901, z=-668.000000
  Landmark 20: x=224.572362, y=350.272041, z=-669.000000
