# Frame Index: 190
Hand 0
  Landmark 0: x=507.575400, y=118.636165, z=-639.000000
  Landmark 1: x=457.217965, y=164.815228, z=-659.000000
  Landmark 2: x=420.590161, y=216.274204, z=-658.000000
  Landmark 3: x=408.347242, y=273.969715, z=-662.000000
  Landmark 4: x=405.162797, y=323.228713, z=-674.000000
  Landmark 5: x=491.275174, y=270.663419, z=-653.000000
  Landmark 6: x=495.514510, y=351.250805, z=-659.000000
  Landmark 7: x=500.604932, y=397.148509, z=-663.000000
  Landmark 8: x=507.527913, y=433.740349, z=-668.000000
  Landmark 9: x=537.359476, y=268.613916, z=-651.000000
  Landmark 10: x=555.443611, y=350.641565, z=-654.000000
  Landmark 11: x=571.406855, y=401.815283, z=-658.000000
  Landmark 12: x=587.924344, y=440.535607, z=-664.000000
  Landmark 13: x=573.202823, y=253.242647, z=-652.000000
  Landmark 14: x=599.614802, y=325.972093, z=-654.000000
  Landmark 15: x=618.876515, y=369.241511, z=-657.000000
  Landmark 16: x=636.942712, y=407.140032, z=-664.000000
  Landmark 17: x=603.163923, y=235.206559, z=-659.000000
  Landmark 18: x=643.342631, y=281.057508, z=-662.000000
  Landmark 19: x=670.243776, y=308.924619, z=-666.000000
  Landmark 20: x=690.093376, y=335.049886, z=-669.000000
Hand 1
  Landmark 0: x=106.104787, y=115.623207, z=-639.000000
  Landmark 1: x=63.996541, y=156.035824, z=-620.000000
  Landmark 2: x=59.318108, y=220.083175, z=-622.000000
  Landmark 3: x=103.127381, y=250.430634, z=-627.000000
  Landmark 4: x=148.177312, y=240.651513, z=-643.000000
  Landmark 5: x=83.556767, y=282.526446, z=-651.000000
  Landmark 6: x=89.262477, y=350.256708, z=-663.000000
  Landmark 7: x=96.988977, y=389.524765, z=-666.000000
  Landmark 8: x=105.515855, y=421.559442, z=-667.000000
  Landmark 9: x=120.261768, y=282.634312, z=-656.000000
  Landmark 10: x=127.986039, y=354.959446, z=-664.000000
  Landmark 11: x=135.508329, y=398.463432, z=-660.000000
  Landmark 12: x=142.116026, y=430.728358, z=-657.000000
  Landmark 13: x=152.325355, y=269.205087, z=-661.000000
  Landmark 14: x=164.736804, y=334.590354, z=-665.000000
  Landmark 15: x=169.448221, y=376.307709, z=-663.000000
  Landmark 16: x=173.864793, y=405.913707, z=-660.000000
  Landmark 17: x=182.158083, y=242.864695, z=-660.000000
  Landmark 18: x=206.090841, y=291.566914, z=-667.000000
  Landmark 19: x=217.941317, y=325.600799, z=-668.000000
  Landmark 20: x=226.673957, y=355.529392, z=-669.000000
