# Frame Index: 232
Hand 0
  Landmark 0: x=509.374974, y=121.839496, z=-640.000000
  Landmark 1: x=458.257767, y=161.159839, z=-657.000000
  Landmark 2: x=422.416204, y=212.523721, z=-654.000000
  Landmark 3: x=410.845099, y=270.243984, z=-659.000000
  Landmark 4: x=407.426853, y=322.169385, z=-672.000000
  Landmark 5: x=493.323365, y=269.638668, z=-651.000000
  Landmark 6: x=497.863150, y=349.683618, z=-658.000000
  Landmark 7: x=501.171275, y=395.950474, z=-661.000000
  Landmark 8: x=506.478687, y=433.740349, z=-667.000000
  Landmark 9: x=537.753043, y=265.746732, z=-650.000000
  Landmark 10: x=554.594308, y=348.052770, z=-653.000000
  Landmark 11: x=570.209537, y=400.358511, z=-657.000000
  Landmark 12: x=584.795512, y=438.448384, z=-663.000000
  Landmark 13: x=573.346202, y=250.807879, z=-651.000000
  Landmark 14: x=598.697960, y=323.421019, z=-652.000000
  Landmark 15: x=618.784968, y=368.858609, z=-657.000000
  Landmark 16: x=636.857449, y=405.662828, z=-664.000000
  Landmark 17: x=604.079194, y=231.115029, z=-656.000000
  Landmark 18: x=643.273074, y=277.313906, z=-662.000000
  Landmark 19: x=669.197691, y=306.831109, z=-664.000000
  Landmark 20: x=686.945696, y=333.999987, z=-667.000000
Hand 1
  Landmark 0: x=104.097434, y=123.657760, z=-636.000000
  Landmark 1: x=46.692386, y=149.936634, z=-622.000000
  Landmark 2: x=11.648778, y=201.092877, z=-632.000000
  Landmark 3: x=-12.348338, y=248.807669, z=-638.000000
  Landmark 4: x=-35.325372, y=289.409731, z=-650.000000
  Landmark 5: x=75.839711, y=285.291866, z=-654.000000
  Landmark 6: x=69.476384, y=349.214668, z=-662.000000
  Landmark 7: x=67.698586, y=389.524765, z=-665.000000
  Landmark 8: x=66.852659, y=422.191465, z=-667.000000
  Landmark 9: x=116.338183, y=289.818387, z=-662.000000
  Landmark 10: x=124.481131, y=358.052164, z=-662.000000
  Landmark 11: x=130.325023, y=401.144957, z=-660.000000
  Landmark 12: x=136.544990, y=434.769804, z=-660.000000
  Landmark 13: x=150.476197, y=275.855167, z=-662.000000
  Landmark 14: x=161.360247, y=342.436105, z=-664.000000
  Landmark 15: x=167.365475, y=380.475869, z=-662.000000
  Landmark 16: x=173.089993, y=411.116048, z=-661.000000
  Landmark 17: x=180.084761, y=249.088645, z=-658.000000
  Landmark 18: x=204.301369, y=298.303437, z=-667.000000
  Landmark 19: x=218.267577, y=329.242636, z=-668.000000
  Landmark 20: x=226.673957, y=357.646874, z=-669.000000
