# Frame Index: 123
Hand 0
  Landmark 0: x=510.586429, y=124.662079, z=-639.000000
  Landmark 1: x=459.297570, y=164.525057, z=-658.000000
  Landmark 2: x=422.023084, y=215.945520, z=-655.000000
  Landmark 3: x=408.347242, y=274.814698, z=-661.000000
  Landmark 4: x=401.523042, y=325.438134, z=-672.000000
  Landmark 5: x=492.782153, y=277.661043, z=-653.000000
  Landmark 6: x=497.303090, y=356.970435, z=-660.000000
  Landmark 7: x=500.604932, y=404.617644, z=-662.000000
  Landmark 8: x=504.672829, y=438.332672, z=-665.000000
  Landmark 9: x=538.383572, y=273.737673, z=-652.000000
  Landmark 10: x=557.498085, y=356.325047, z=-653.000000
  Landmark 11: x=573.310096, y=406.563600, z=-658.000000
  Landmark 12: x=588.967288, y=443.666442, z=-663.000000
  Landmark 13: x=574.226919, y=259.391155, z=-652.000000
  Landmark 14: x=601.669276, y=331.111566, z=-654.000000
  Landmark 15: x=621.972362, y=374.037376, z=-657.000000
  Landmark 16: x=641.114488, y=409.843562, z=-663.000000
  Landmark 17: x=603.282171, y=239.026197, z=-657.000000
  Landmark 18: x=647.372152, y=282.950236, z=-663.000000
  Landmark 19: x=673.382033, y=311.018130, z=-665.000000
  Landmark 20: x=693.228045, y=335.551458, z=-667.000000
Hand 1
  Landmark 0: x=108.432775, y=127.873851, z=-633.000000
  Landmark 1: x=53.284375, y=154.811269, z=-619.000000
  Landmark 2: x=21.216097, y=210.307174, z=-622.000000
  Landmark 3: x=8.474355, y=260.164781, z=-619.000000
  Landmark 4: x=5.611437, y=305.623782, z=-622.000000
  Landmark 5: x=81.887347, y=285.884200, z=-653.000000
  Landmark 6: x=90.167645, y=351.809354, z=-662.000000
  Landmark 7: x=97.887863, y=391.030260, z=-665.000000
  Landmark 8: x=106.243981, y=422.385763, z=-664.000000
  Landmark 9: x=121.178398, y=287.905226, z=-660.000000
  Landmark 10: x=131.759750, y=358.052164, z=-661.000000
  Landmark 11: x=137.373194, y=399.931206, z=-658.000000
  Landmark 12: x=143.147975, y=432.793577, z=-657.000000
  Landmark 13: x=154.868995, y=275.229826, z=-662.000000
  Landmark 14: x=166.574967, y=341.392493, z=-663.000000
  Landmark 15: x=172.051761, y=379.328129, z=-661.000000
  Landmark 16: x=174.871824, y=408.420959, z=-656.000000
  Landmark 17: x=186.869288, y=249.843459, z=-661.000000
  Landmark 18: x=208.186153, y=298.905202, z=-666.000000
  Landmark 19: x=217.288798, y=329.859722, z=-666.000000
  Landmark 20: x=225.318657, y=357.584390, z=-664.000000
