# Frame Index: 92
Hand 0
  Landmark 0: x=505.778966, y=128.477980, z=-637.000000
  Landmark 1: x=457.216161, y=170.767867, z=-658.000000
  Landmark 2: x=420.987993, y=221.108569, z=-656.000000
  Landmark 3: x=404.188032, y=276.895635, z=-661.000000
  Landmark 4: x=395.634938, y=326.406700, z=-672.000000
  Landmark 5: x=497.106520, y=284.097766, z=-656.000000
  Landmark 6: x=500.889674, y=362.214037, z=-661.000000
  Landmark 7: x=503.729052, y=407.568909, z=-663.000000
  Landmark 8: x=509.626367, y=443.189436, z=-667.000000
  Landmark 9: x=540.656160, y=279.541197, z=-655.000000
  Landmark 10: x=559.023466, y=359.478282, z=-656.000000
  Landmark 11: x=573.310096, y=410.700326, z=-658.000000
  Landmark 12: x=590.163036, y=449.250510, z=-663.000000
  Landmark 13: x=574.961114, y=262.643605, z=-653.000000
  Landmark 14: x=604.539622, y=332.124140, z=-655.000000
  Landmark 15: x=624.036260, y=374.967429, z=-656.000000
  Landmark 16: x=645.286264, y=413.401702, z=-662.000000
  Landmark 17: x=600.301431, y=239.695545, z=-656.000000
  Landmark 18: x=647.372152, y=282.950236, z=-663.000000
  Landmark 19: x=676.488429, y=310.436797, z=-665.000000
  Landmark 20: x=698.482032, y=336.602928, z=-668.000000
Hand 1
  Landmark 0: x=99.769480, y=128.276603, z=-634.000000
  Landmark 1: x=55.321126, y=161.167637, z=-620.000000
  Landmark 2: x=33.862239, y=216.801258, z=-620.000000
  Landmark 3: x=57.684561, y=254.337087, z=-615.000000
  Landmark 4: x=97.106872, y=264.200522, z=-619.000000
  Landmark 5: x=82.240694, y=271.789503, z=-618.000000
  Landmark 6: x=93.287053, y=351.298748, z=-662.000000
  Landmark 7: x=102.219404, y=392.665030, z=-665.000000
  Landmark 8: x=110.754136, y=427.029369, z=-665.000000
  Landmark 9: x=118.966114, y=278.253935, z=-632.000000
  Landmark 10: x=131.958782, y=359.635068, z=-662.000000
  Landmark 11: x=138.618312, y=402.612731, z=-660.000000
  Landmark 12: x=146.689009, y=437.218321, z=-659.000000
  Landmark 13: x=154.635407, y=275.855167, z=-661.000000
  Landmark 14: x=166.825833, y=342.436105, z=-664.000000
  Landmark 15: x=172.312051, y=383.023404, z=-660.000000
  Landmark 16: x=176.974777, y=413.611717, z=-659.000000
  Landmark 17: x=183.194744, y=249.088645, z=-659.000000
  Landmark 18: x=208.920115, y=298.457068, z=-666.000000
  Landmark 19: x=220.039771, y=330.850292, z=-667.000000
  Landmark 20: x=228.091619, y=357.611505, z=-666.000000
