# Frame Index: 68
Hand 0
  Landmark 0: x=502.195523, y=129.074831, z=-636.000000
  Landmark 1: x=456.178162, y=171.808335, z=-658.000000
  Landmark 2: x=420.987993, y=222.817407, z=-656.000000
  Landmark 3: x=402.715841, y=277.732178, z=-661.000000
  Landmark 4: x=391.876702, y=326.494319, z=-671.000000
  Landmark 5: x=495.796111, y=285.564365, z=-658.000000
  Landmark 6: x=500.604932, y=363.803228, z=-662.000000
  Landmark 7: x=502.687678, y=409.652989, z=-662.000000
  Landmark 8: x=507.815797, y=445.670959, z=-666.000000
  Landmark 9: x=538.803182, y=280.144534, z=-654.000000
  Landmark 10: x=559.023466, y=361.543501, z=-656.000000
  Landmark 11: x=574.343616, y=412.985980, z=-658.000000
  Landmark 12: x=591.053176, y=453.058948, z=-663.000000
  Landmark 13: x=573.933877, y=261.841640, z=-652.000000
  Landmark 14: x=608.449770, y=332.102532, z=-657.000000
  Landmark 15: x=629.041185, y=377.250335, z=-659.000000
  Landmark 16: x=648.415096, y=414.445314, z=-663.000000
  Landmark 17: x=600.301431, y=238.715396, z=-655.000000
  Landmark 18: x=648.415096, y=282.950236, z=-663.000000
  Landmark 19: x=677.566374, y=309.971375, z=-665.000000
  Landmark 20: x=699.536417, y=335.049886, z=-668.000000
Hand 1
  Landmark 0: x=102.609749, y=137.071663, z=-634.000000
  Landmark 1: x=57.271934, y=165.071751, z=-619.000000
  Landmark 2: x=36.492247, y=219.283759, z=-616.000000
  Landmark 3: x=51.298080, y=262.909349, z=-607.000000
  Landmark 4: x=61.448402, y=303.159139, z=-608.000000
  Landmark 5: x=87.512232, y=288.925634, z=-641.000000
  Landmark 6: x=92.247251, y=355.971227, z=-661.000000
  Landmark 7: x=96.697719, y=396.703915, z=-663.000000
  Landmark 8: x=102.645277, y=428.804010, z=-662.000000
  Landmark 9: x=127.407789, y=293.099710, z=-661.000000
  Landmark 10: x=134.879157, y=363.254505, z=-662.000000
  Landmark 11: x=140.478466, y=406.145725, z=-659.000000
  Landmark 12: x=147.051607, y=438.321064, z=-656.000000
  Landmark 13: x=159.034488, y=279.397986, z=-662.000000
  Landmark 14: x=169.703799, y=345.566940, z=-664.000000
  Landmark 15: x=173.601362, y=383.359154, z=-658.000000
  Landmark 16: x=176.662867, y=413.343141, z=-654.000000
  Landmark 17: x=188.378050, y=252.200619, z=-659.000000
  Landmark 18: x=211.329121, y=301.453133, z=-666.000000
  Landmark 19: x=220.427055, y=331.454804, z=-665.000000
  Landmark 20: x=226.723753, y=358.593028, z=-663.000000
