# Frame Index: 82
Hand 0
  Landmark 0: x=505.986744, y=126.274252, z=-636.000000
  Landmark 1: x=456.873303, y=169.727398, z=-659.000000
  Landmark 2: x=419.952903, y=220.745901, z=-656.000000
  Landmark 3: x=403.148229, y=277.105266, z=-660.000000
  Landmark 4: x=393.517636, y=327.466028, z=-671.000000
  Landmark 5: x=496.829631, y=285.564365, z=-657.000000
  Landmark 6: x=499.849872, y=363.803228, z=-662.000000
  Landmark 7: x=502.969279, y=408.183644, z=-662.000000
  Landmark 8: x=508.863453, y=444.622633, z=-666.000000
  Landmark 9: x=538.803182, y=280.144534, z=-655.000000
  Landmark 10: x=558.172593, y=359.962169, z=-656.000000
  Landmark 11: x=574.181388, y=411.324491, z=-659.000000
  Landmark 12: x=589.121663, y=448.208470, z=-662.000000
  Landmark 13: x=573.933877, y=263.270517, z=-653.000000
  Landmark 14: x=605.461176, y=333.663037, z=-657.000000
  Landmark 15: x=626.971004, y=376.108882, z=-658.000000
  Landmark 16: x=646.329208, y=412.358091, z=-663.000000
  Landmark 17: x=601.215131, y=241.094560, z=-656.000000
  Landmark 18: x=648.415096, y=285.037460, z=-664.000000
  Landmark 19: x=678.583741, y=310.436797, z=-666.000000
  Landmark 20: x=701.634425, y=335.551458, z=-669.000000
Hand 1
  Landmark 0: x=108.450519, y=128.074645, z=-639.000000
  Landmark 1: x=65.284747, y=160.707524, z=-621.000000
  Landmark 2: x=65.179956, y=222.038375, z=-621.000000
  Landmark 3: x=114.324000, y=252.218058, z=-628.000000
  Landmark 4: x=159.782314, y=237.345043, z=-643.000000
  Landmark 5: x=85.864802, y=286.473392, z=-651.000000
  Landmark 6: x=92.386597, y=353.382828, z=-662.000000
  Landmark 7: x=99.229919, y=394.433792, z=-666.000000
  Landmark 8: x=107.611168, y=424.704423, z=-665.000000
  Landmark 9: x=123.728980, y=287.632728, z=-652.000000
  Landmark 10: x=130.719947, y=358.052164, z=-662.000000
  Landmark 11: x=136.338104, y=402.002712, z=-659.000000
  Landmark 12: x=142.930093, y=435.227949, z=-656.000000
  Landmark 13: x=155.204892, y=272.947118, z=-658.000000
  Landmark 14: x=167.617911, y=340.348881, z=-663.000000
  Landmark 15: x=171.272249, y=380.942467, z=-662.000000
  Landmark 16: x=175.166457, y=411.533924, z=-661.000000
  Landmark 17: x=185.740168, y=247.299649, z=-657.000000
  Landmark 18: x=208.920115, y=296.363558, z=-666.000000
  Landmark 19: x=218.990544, y=329.800393, z=-667.000000
  Landmark 20: x=225.996307, y=356.580863, z=-667.000000
