# Frame Index: 268
Hand 0
  Landmark 0: x=511.177691, y=119.007483, z=-640.000000
  Landmark 1: x=458.950000, y=158.841377, z=-657.000000
  Landmark 2: x=424.093265, y=211.103297, z=-654.000000
  Landmark 3: x=410.845099, y=268.339672, z=-660.000000
  Landmark 4: x=409.397401, y=320.157207, z=-672.000000
  Landmark 5: x=494.347460, y=267.589165, z=-651.000000
  Landmark 6: x=498.619781, y=348.143545, z=-659.000000
  Landmark 7: x=501.929477, y=394.468555, z=-661.000000
  Landmark 8: x=505.720485, y=430.590654, z=-667.000000
  Landmark 9: x=537.753043, y=262.681908, z=-649.000000
  Landmark 10: x=554.594308, y=344.973801, z=-652.000000
  Landmark 11: x=571.076117, y=398.895452, z=-657.000000
  Landmark 12: x=585.676228, y=437.018331, z=-663.000000
  Landmark 13: x=575.251014, y=249.143642, z=-650.000000
  Landmark 14: x=598.697960, y=322.394696, z=-651.000000
  Landmark 15: x=618.784968, y=367.264703, z=-656.000000
  Landmark 16: x=635.812934, y=405.226092, z=-664.000000
  Landmark 17: x=604.199013, y=230.067680, z=-657.000000
  Landmark 18: x=644.314448, y=275.229826, z=-661.000000
  Landmark 19: x=670.202492, y=306.243490, z=-664.000000
  Landmark 20: x=689.024855, y=333.448517, z=-668.000000
Hand 1
  Landmark 0: x=104.607678, y=130.074435, z=-634.000000
  Landmark 1: x=53.284375, y=156.035824, z=-620.000000
  Landmark 2: x=22.300112, y=210.339202, z=-624.000000
  Landmark 3: x=13.486475, y=262.821753, z=-625.000000
  Landmark 4: x=20.954975, y=312.440288, z=-631.000000
  Landmark 5: x=76.633806, y=281.341777, z=-651.000000
  Landmark 6: x=70.305034, y=346.607012, z=-661.000000
  Landmark 7: x=69.685966, y=386.849526, z=-665.000000
  Landmark 8: x=70.836842, y=418.205029, z=-665.000000
  Landmark 9: x=117.202513, y=286.259850, z=-661.000000
  Landmark 10: x=126.751916, y=356.508948, z=-662.000000
  Landmark 11: x=132.598949, y=400.106061, z=-660.000000
  Landmark 12: x=138.828340, y=434.389649, z=-660.000000
  Landmark 13: x=150.703502, y=272.103706, z=-661.000000
  Landmark 14: x=162.403191, y=337.218046, z=-664.000000
  Landmark 15: x=168.406848, y=378.391789, z=-663.000000
  Landmark 16: x=173.351854, y=412.156516, z=-661.000000
  Landmark 17: x=182.158083, y=244.939345, z=-659.000000
  Landmark 18: x=205.043185, y=292.615241, z=-667.000000
  Landmark 19: x=216.567402, y=325.600799, z=-667.000000
  Landmark 20: x=227.012782, y=357.113868, z=-669.000000
