# Frame Index: 241
Hand 0
  Landmark 0: x=510.170873, y=120.014945, z=-640.000000
  Landmark 1: x=458.946625, y=160.120943, z=-658.000000
  Landmark 2: x=422.547910, y=211.815081, z=-654.000000
  Landmark 3: x=410.426848, y=269.788982, z=-660.000000
  Landmark 4: x=406.824151, y=321.586480, z=-673.000000
  Landmark 5: x=494.079996, y=270.052224, z=-651.000000
  Landmark 6: x=497.584691, y=348.143545, z=-658.000000
  Landmark 7: x=501.929477, y=395.509023, z=-661.000000
  Landmark 8: x=507.815797, y=432.286721, z=-667.000000
  Landmark 9: x=536.732089, y=264.725124, z=-650.000000
  Landmark 10: x=553.568642, y=346.000124, z=-653.000000
  Landmark 11: x=569.176017, y=398.290148, z=-657.000000
  Landmark 12: x=584.795512, y=436.361160, z=-662.000000
  Landmark 13: x=574.226919, y=250.168393, z=-651.000000
  Landmark 14: x=598.587565, y=322.888409, z=-653.000000
  Landmark 15: x=616.812616, y=367.739160, z=-656.000000
  Landmark 16: x=635.812934, y=404.617644, z=-665.000000
  Landmark 17: x=603.282171, y=230.752745, z=-656.000000
  Landmark 18: x=643.273074, y=276.271866, z=-662.000000
  Landmark 19: x=669.197691, y=305.784354, z=-665.000000
  Landmark 20: x=687.974057, y=332.397047, z=-668.000000
Hand 1
  Landmark 0: x=100.295431, y=126.676014, z=-632.000000
  Landmark 1: x=59.032008, y=157.729924, z=-619.000000
  Landmark 2: x=46.317647, y=213.811283, z=-618.000000
  Landmark 3: x=86.945788, y=248.376008, z=-617.000000
  Landmark 4: x=131.897424, y=258.970496, z=-627.000000
  Landmark 5: x=74.797639, y=271.218614, z=-634.000000
  Landmark 6: x=68.228571, y=341.404671, z=-661.000000
  Landmark 7: x=67.596937, y=384.759159, z=-664.000000
  Landmark 8: x=68.951112, y=420.091668, z=-667.000000
  Landmark 9: x=113.838695, y=274.001509, z=-631.000000
  Landmark 10: x=124.857207, y=354.959446, z=-663.000000
  Landmark 11: x=128.446021, y=399.067164, z=-661.000000
  Landmark 12: x=135.713644, y=434.389649, z=-660.000000
  Landmark 13: x=145.147434, y=264.262437, z=-634.000000
  Landmark 14: x=163.199982, y=336.710188, z=-662.000000
  Landmark 15: x=168.152841, y=378.861530, z=-662.000000
  Landmark 16: x=172.051761, y=410.495027, z=-661.000000
  Landmark 17: x=176.974777, y=245.976670, z=-659.000000
  Landmark 18: x=203.995529, y=292.615241, z=-667.000000
  Landmark 19: x=215.115184, y=326.088225, z=-668.000000
  Landmark 20: x=224.572362, y=353.426452, z=-669.000000
