# Frame Index: 109
Hand 0
  Landmark 0: x=507.575400, y=127.675037, z=-639.000000
  Landmark 1: x=457.565535, y=168.686930, z=-659.000000
  Landmark 2: x=420.590161, y=218.342567, z=-655.000000
  Landmark 3: x=405.227835, y=275.855167, z=-660.000000
  Landmark 4: x=397.752240, y=326.008465, z=-671.000000
  Landmark 5: x=495.319510, y=280.572235, z=-655.000000
  Landmark 6: x=498.810069, y=360.133101, z=-661.000000
  Landmark 7: x=502.687678, y=405.662828, z=-662.000000
  Landmark 8: x=507.815797, y=441.477652, z=-667.000000
  Landmark 9: x=539.209314, y=276.210162, z=-652.000000
  Landmark 10: x=557.321720, y=356.869054, z=-654.000000
  Landmark 11: x=573.310096, y=408.631963, z=-657.000000
  Landmark 12: x=589.121663, y=447.166430, z=-663.000000
  Landmark 13: x=574.961114, y=261.214728, z=-653.000000
  Landmark 14: x=602.696513, y=330.588387, z=-654.000000
  Landmark 15: x=625.935914, y=374.604959, z=-657.000000
  Landmark 16: x=645.213566, y=410.888745, z=-665.000000
  Landmark 17: x=601.333380, y=239.695545, z=-655.000000
  Landmark 18: x=646.397194, y=282.524106, z=-662.000000
  Landmark 19: x=674.428118, y=309.971375, z=-665.000000
  Landmark 20: x=696.380437, y=336.602928, z=-668.000000
Hand 1
  Landmark 0: x=103.934527, y=125.469737, z=-636.000000
  Landmark 1: x=48.649476, y=155.811665, z=-622.000000
  Landmark 2: x=17.586465, y=209.715049, z=-631.000000
  Landmark 3: x=1.722427, y=260.245160, z=-638.000000
  Landmark 4: x=-14.672932, y=304.013217, z=-650.000000
  Landmark 5: x=84.198524, y=288.820540, z=-655.000000
  Landmark 6: x=94.469344, y=355.466908, z=-663.000000
  Landmark 7: x=103.110437, y=394.758541, z=-665.000000
  Landmark 8: x=110.422039, y=423.430946, z=-665.000000
  Landmark 9: x=121.361724, y=291.462191, z=-661.000000
  Landmark 10: x=129.680144, y=360.677108, z=-662.000000
  Landmark 11: x=137.373194, y=403.038465, z=-659.000000
  Landmark 12: x=144.179924, y=437.589045, z=-657.000000
  Landmark 13: x=153.363587, y=275.855167, z=-661.000000
  Landmark 14: x=164.489079, y=344.523328, z=-664.000000
  Landmark 15: x=170.754810, y=381.866233, z=-659.000000
  Landmark 16: x=175.404970, y=411.734508, z=-658.000000
  Landmark 17: x=183.952267, y=248.711238, z=-658.000000
  Landmark 18: x=207.874030, y=298.457068, z=-666.000000
  Landmark 19: x=219.380969, y=329.859722, z=-665.000000
  Landmark 20: x=227.407686, y=358.629573, z=-665.000000
