# Frame Index: 104
Hand 0
  Landmark 0: x=504.986209, y=127.275428, z=-637.000000
  Landmark 1: x=455.836642, y=168.686930, z=-658.000000
  Landmark 2: x=420.987993, y=219.043349, z=-654.000000
  Landmark 3: x=405.227835, y=275.855167, z=-660.000000
  Landmark 4: x=396.693589, y=326.406700, z=-672.000000
  Landmark 5: x=495.042621, y=282.032547, z=-656.000000
  Landmark 6: x=499.849872, y=360.133101, z=-661.000000
  Landmark 7: x=502.969279, y=405.913707, z=-661.000000
  Landmark 8: x=508.863453, y=442.525979, z=-666.000000
  Landmark 9: x=537.980581, y=276.633148, z=-654.000000
  Landmark 10: x=557.142215, y=356.869054, z=-656.000000
  Landmark 11: x=573.310096, y=408.631963, z=-658.000000
  Landmark 12: x=589.272896, y=447.166430, z=-662.000000
  Landmark 13: x=573.933877, y=260.186833, z=-653.000000
  Landmark 14: x=604.539622, y=330.062064, z=-655.000000
  Landmark 15: x=623.952567, y=374.503974, z=-657.000000
  Landmark 16: x=645.213566, y=412.979112, z=-664.000000
  Landmark 17: x=602.128832, y=239.389459, z=-656.000000
  Landmark 18: x=647.372152, y=281.906625, z=-664.000000
  Landmark 19: x=675.440773, y=309.388470, z=-665.000000
  Landmark 20: x=697.431235, y=335.551458, z=-667.000000
Hand 1
  Landmark 0: x=102.932421, y=128.477980, z=-636.000000
  Landmark 1: x=49.707681, y=159.984738, z=-623.000000
  Landmark 2: x=21.625411, y=216.357468, z=-632.000000
  Landmark 3: x=6.751359, y=266.687774, z=-639.000000
  Landmark 4: x=-4.387105, y=310.078820, z=-649.000000
  Landmark 5: x=86.390774, y=292.358645, z=-656.000000
  Landmark 6: x=95.510717, y=357.550988, z=-662.000000
  Landmark 7: x=104.311575, y=397.898806, z=-665.000000
  Landmark 8: x=113.726344, y=428.254705, z=-666.000000
  Landmark 9: x=122.401526, y=293.543128, z=-661.000000
  Landmark 10: x=130.917409, y=362.761188, z=-662.000000
  Landmark 11: x=138.408285, y=405.109972, z=-659.000000
  Landmark 12: x=145.653918, y=439.289827, z=-658.000000
  Landmark 13: x=154.635407, y=277.936103, z=-660.000000
  Landmark 14: x=165.532023, y=344.523328, z=-664.000000
  Landmark 15: x=172.051761, y=383.483715, z=-660.000000
  Landmark 16: x=175.404970, y=412.768689, z=-657.000000
  Landmark 17: x=184.231405, y=250.125970, z=-658.000000
  Landmark 18: x=207.874030, y=299.503823, z=-666.000000
  Landmark 19: x=220.427055, y=330.906477, z=-666.000000
  Landmark 20: x=227.749652, y=359.168866, z=-666.000000
