# Frame Index: 250
Hand 0
  Landmark 0: x=511.177691, y=118.000020, z=-640.000000
  Landmark 1: x=460.680231, y=159.563384, z=-659.000000
  Landmark 2: x=423.193021, y=209.749861, z=-655.000000
  Landmark 3: x=411.466650, y=268.743798, z=-660.000000
  Landmark 4: x=407.884372, y=320.050727, z=-672.000000
  Landmark 5: x=493.589259, y=267.178752, z=-650.000000
  Landmark 6: x=498.339751, y=349.709161, z=-659.000000
  Landmark 7: x=500.889674, y=396.106469, z=-662.000000
  Landmark 8: x=507.236888, y=432.286721, z=-668.000000
  Landmark 9: x=537.753043, y=264.725124, z=-649.000000
  Landmark 10: x=554.594308, y=347.026447, z=-653.000000
  Landmark 11: x=570.209537, y=399.324330, z=-657.000000
  Landmark 12: x=583.752568, y=437.404772, z=-663.000000
  Landmark 13: x=575.251014, y=250.168393, z=-651.000000
  Landmark 14: x=598.697960, y=323.421019, z=-653.000000
  Landmark 15: x=618.784968, y=369.333066, z=-657.000000
  Landmark 16: x=634.856824, y=405.052809, z=-664.000000
  Landmark 17: x=606.152517, y=231.115029, z=-657.000000
  Landmark 18: x=645.286264, y=276.688566, z=-662.000000
  Landmark 19: x=670.243776, y=305.784354, z=-664.000000
  Landmark 20: x=690.054787, y=333.946946, z=-668.000000
Hand 1
  Landmark 0: x=109.115816, y=125.666398, z=-636.000000
  Landmark 1: x=65.944208, y=158.959195, z=-617.000000
  Landmark 2: x=60.295083, y=221.060775, z=-619.000000
  Landmark 3: x=110.828963, y=249.047336, z=-625.000000
  Landmark 4: x=159.223611, y=245.691981, z=-646.000000
  Landmark 5: x=76.945909, y=274.095229, z=-647.000000
  Landmark 6: x=67.190339, y=340.888954, z=-659.000000
  Landmark 7: x=64.463393, y=384.759159, z=-664.000000
  Landmark 8: x=63.704978, y=417.991871, z=-666.000000
  Landmark 9: x=117.413838, y=277.236485, z=-644.000000
  Landmark 10: x=123.441329, y=354.394610, z=-661.000000
  Landmark 11: x=128.446021, y=400.106061, z=-660.000000
  Landmark 12: x=134.471668, y=433.732479, z=-659.000000
  Landmark 13: x=150.829371, y=267.354795, z=-656.000000
  Landmark 14: x=164.489079, y=335.130823, z=-664.000000
  Landmark 15: x=169.703799, y=380.006127, z=-664.000000
  Landmark 16: x=174.655088, y=413.821149, z=-663.000000
  Landmark 17: x=182.917176, y=243.532472, z=-658.000000
  Landmark 18: x=206.090841, y=291.566914, z=-666.000000
  Landmark 19: x=215.842864, y=324.550901, z=-667.000000
  Landmark 20: x=225.623159, y=354.477922, z=-669.000000
