# Frame Index: 290
Hand 0
  Landmark 0: x=509.374974, y=116.810042, z=-639.000000
  Landmark 1: x=458.924402, y=158.841377, z=-657.000000
  Landmark 2: x=423.838133, y=209.670298, z=-654.000000
  Landmark 3: x=412.088201, y=268.101169, z=-661.000000
  Landmark 4: x=409.397401, y=320.633631, z=-673.000000
  Landmark 5: x=493.323365, y=265.132393, z=-651.000000
  Landmark 6: x=498.339751, y=346.597186, z=-659.000000
  Landmark 7: x=500.889674, y=392.387618, z=-661.000000
  Landmark 8: x=506.478687, y=429.540755, z=-667.000000
  Landmark 9: x=535.906347, y=261.257746, z=-649.000000
  Landmark 10: x=553.568642, y=343.947478, z=-652.000000
  Landmark 11: x=569.176017, y=396.221785, z=-657.000000
  Landmark 12: x=581.832049, y=433.619910, z=-663.000000
  Landmark 13: x=574.226919, y=247.094140, z=-650.000000
  Landmark 14: x=598.587565, y=321.860514, z=-652.000000
  Landmark 15: x=615.780667, y=365.751350, z=-656.000000
  Landmark 16: x=634.768419, y=403.572461, z=-664.000000
  Landmark 17: x=605.115855, y=228.342146, z=-657.000000
  Landmark 18: x=644.243320, y=274.601343, z=-662.000000
  Landmark 19: x=669.197691, y=304.737599, z=-665.000000
  Landmark 20: x=685.896469, y=331.900190, z=-668.000000
Hand 1
  Landmark 0: x=103.771620, y=123.270725, z=-634.000000
  Landmark 1: x=59.032008, y=151.892614, z=-618.000000
  Landmark 2: x=44.232651, y=207.310317, z=-615.000000
  Landmark 3: x=82.665401, y=241.378186, z=-613.000000
  Landmark 4: x=124.976014, y=253.728849, z=-621.000000
  Landmark 5: x=75.260782, y=270.854771, z=-643.000000
  Landmark 6: x=69.266802, y=338.811161, z=-661.000000
  Landmark 7: x=67.596937, y=381.623609, z=-664.000000
  Landmark 8: x=67.800236, y=415.269481, z=-666.000000
  Landmark 9: x=112.477791, y=269.705447, z=-629.000000
  Landmark 10: x=123.627796, y=353.382828, z=-662.000000
  Landmark 11: x=128.640342, y=398.630428, z=-661.000000
  Landmark 12: x=134.675412, y=432.311856, z=-661.000000
  Landmark 13: x=144.137475, y=260.863632, z=-633.000000
  Landmark 14: x=162.403191, y=334.087211, z=-664.000000
  Landmark 15: x=166.574967, y=378.488059, z=-664.000000
  Landmark 16: x=171.530968, y=410.695029, z=-662.000000
  Landmark 17: x=177.741724, y=241.460965, z=-658.000000
  Landmark 18: x=202.202915, y=289.904249, z=-667.000000
  Landmark 19: x=212.695183, y=322.451103, z=-667.000000
  Landmark 20: x=222.803309, y=349.742575, z=-669.000000
