# Frame Index: 280
Hand 0
  Landmark 0: x=510.380222, y=118.821824, z=-640.000000
  Landmark 1: x=459.297570, y=159.878702, z=-657.000000
  Landmark 2: x=423.449724, y=211.492683, z=-654.000000
  Landmark 3: x=412.088201, y=268.339672, z=-660.000000
  Landmark 4: x=408.789987, y=320.633631, z=-671.000000
  Landmark 5: x=493.589259, y=267.178752, z=-650.000000
  Landmark 6: x=498.619781, y=348.143545, z=-659.000000
  Landmark 7: x=500.889674, y=394.468555, z=-661.000000
  Landmark 8: x=506.478687, y=430.590654, z=-667.000000
  Landmark 9: x=537.753043, y=263.703516, z=-649.000000
  Landmark 10: x=554.594308, y=346.000124, z=-652.000000
  Landmark 11: x=569.342957, y=397.684844, z=-656.000000
  Landmark 12: x=584.795512, y=436.361160, z=-663.000000
  Landmark 13: x=575.251014, y=249.143642, z=-651.000000
  Landmark 14: x=598.697960, y=322.394696, z=-652.000000
  Landmark 15: x=617.751448, y=367.264703, z=-657.000000
  Landmark 16: x=635.812934, y=402.527277, z=-663.000000
  Landmark 17: x=605.234104, y=231.103433, z=-658.000000
  Landmark 18: x=645.286264, y=276.688566, z=-663.000000
  Landmark 19: x=669.197691, y=305.784354, z=-664.000000
  Landmark 20: x=685.896469, y=332.950089, z=-667.000000
Hand 1
  Landmark 0: x=99.926104, y=120.456000, z=-637.000000
  Landmark 1: x=45.860594, y=148.453341, z=-624.000000
  Landmark 2: x=14.747108, y=201.678541, z=-635.000000
  Landmark 3: x=-4.380376, y=247.738340, z=-649.000000
  Landmark 4: x=-29.942760, y=280.626490, z=-668.000000
  Landmark 5: x=76.071283, y=284.097766, z=-655.000000
  Landmark 6: x=69.371593, y=346.607012, z=-662.000000
  Landmark 7: x=67.596937, y=386.849526, z=-664.000000
  Landmark 8: x=67.800236, y=420.511115, z=-666.000000
  Landmark 9: x=116.162711, y=287.300318, z=-662.000000
  Landmark 10: x=123.627796, y=356.508948, z=-662.000000
  Landmark 11: x=129.288362, y=399.500757, z=-660.000000
  Landmark 12: x=135.713644, y=434.389649, z=-660.000000
  Landmark 13: x=150.703502, y=274.187786, z=-662.000000
  Landmark 14: x=162.158608, y=339.836308, z=-663.000000
  Landmark 15: x=167.365475, y=380.475869, z=-663.000000
  Landmark 16: x=172.051761, y=410.495027, z=-661.000000
  Landmark 17: x=179.811905, y=245.603978, z=-658.000000
  Landmark 18: x=205.043185, y=295.760221, z=-666.000000
  Landmark 19: x=216.892091, y=326.650698, z=-668.000000
  Landmark 20: x=225.623159, y=355.529392, z=-668.000000
