# Frame Index: 121
Hand 0
  Landmark 0: x=504.843823, y=122.216190, z=-639.078605
  Landmark 1: x=457.225831, y=168.177378, z=-660.833328
  Landmark 2: x=419.586062, y=219.669877, z=-658.617121
  Landmark 3: x=406.011471, y=277.515887, z=-662.486516
  Landmark 4: x=401.571674, y=325.438134, z=-674.213771
  Landmark 5: x=496.032287, y=279.206460, z=-655.117023
  Landmark 6: x=498.158592, y=357.972000, z=-661.369819
  Landmark 7: x=501.584055, y=403.773514, z=-663.238195
  Landmark 8: x=508.485329, y=439.786732, z=-667.776964
  Landmark 9: x=539.842464, y=275.377460, z=-652.795440
  Landmark 10: x=559.536399, y=356.643411, z=-654.894279
  Landmark 11: x=576.750382, y=406.418246, z=-658.389218
  Landmark 12: x=592.424830, y=442.873314, z=-663.440258
  Landmark 13: x=575.212470, y=259.163415, z=-652.932785
  Landmark 14: x=606.514325, y=330.039717, z=-654.303372
  Landmark 15: x=628.585601, y=373.489561, z=-657.838532
  Landmark 16: x=649.352711, y=409.404345, z=-664.950422
  Landmark 17: x=602.127341, y=238.520569, z=-657.707043
  Landmark 18: x=649.336942, y=282.004878, z=-663.537610
  Landmark 19: x=677.664012, y=309.406220, z=-665.945354
  Landmark 20: x=699.457132, y=334.582647, z=-668.523535
  Landmark 21: x=504.843823, y=-177.783810, z=-639.078605
Hand 1
  Landmark 0: x=104.478671, y=118.984633, z=-637.775573
  Landmark 1: x=48.135275, y=152.137706, z=-621.518329
  Landmark 2: x=11.309220, y=205.749234, z=-630.639511
  Landmark 3: x=6.597685, y=257.231981, z=-635.053622
  Landmark 4: x=-0.152702, y=242.109937, z=-655.379147
  Landmark 5: x=83.982835, y=288.679407, z=-655.824882
  Landmark 6: x=93.041313, y=356.054378, z=-663.523909
  Landmark 7: x=102.770796, y=393.856637, z=-665.347287
  Landmark 8: x=111.806632, y=423.685275, z=-665.215508
  Landmark 9: x=121.515460, y=289.477812, z=-661.322971
  Landmark 10: x=131.219778, y=360.600589, z=-662.271533
  Landmark 11: x=139.138533, y=402.561030, z=-659.536705
  Landmark 12: x=145.437836, y=434.676953, z=-658.243038
  Landmark 13: x=153.780445, y=275.274127, z=-662.560780
  Landmark 14: x=166.778834, y=342.668702, z=-664.011021
  Landmark 15: x=172.789734, y=380.890558, z=-660.837607
  Landmark 16: x=175.346375, y=409.637764, z=-657.710476
  Landmark 17: x=185.698871, y=249.185519, z=-661.025471
  Landmark 18: x=207.952384, y=298.140006, z=-667.186051
  Landmark 19: x=219.835554, y=328.562835, z=-666.483589
  Landmark 20: x=227.076445, y=357.054128, z=-665.552900
  Landmark 21: x=104.478671, y=-181.015367, z=-637.775573
