# Frame Index: 280
Hand 0
  Landmark 0: x=510.077814, y=113.061865, z=-639.951934
  Landmark 1: x=459.382913, y=160.915716, z=-660.217497
  Landmark 2: x=421.951171, y=212.137241, z=-658.926293
  Landmark 3: x=410.639027, y=269.788807, z=-662.680465
  Landmark 4: x=409.362362, y=318.626169, z=-674.463255
  Landmark 5: x=492.153540, y=264.526690, z=-651.687381
  Landmark 6: x=495.833404, y=346.568372, z=-659.298532
  Landmark 7: x=500.420612, y=392.542214, z=-662.370396
  Landmark 8: x=507.873896, y=429.013212, z=-668.203103
  Landmark 9: x=536.043232, y=261.223470, z=-649.394504
  Landmark 10: x=554.413364, y=344.943000, z=-652.901180
  Landmark 11: x=570.879626, y=396.401805, z=-657.860861
  Landmark 12: x=586.047235, y=434.399343, z=-664.016807
  Landmark 13: x=573.075080, y=247.643443, z=-651.107800
  Landmark 14: x=599.471821, y=321.375986, z=-653.713145
  Landmark 15: x=616.722266, y=365.392625, z=-657.496616
  Landmark 16: x=633.836928, y=401.563949, z=-664.678157
  Landmark 17: x=603.645011, y=230.378760, z=-658.445700
  Landmark 18: x=644.150307, y=277.142898, z=-663.353129
  Landmark 19: x=668.964833, y=306.352894, z=-666.001045
  Landmark 20: x=688.558253, y=332.705323, z=-668.566423
  Landmark 21: x=510.077814, y=-186.938135, z=-639.951934
Hand 1
  Landmark 0: x=103.120437, y=117.793411, z=-638.866118
  Landmark 1: x=48.069128, y=148.690866, z=-624.096747
  Landmark 2: x=8.070974, y=204.322653, z=-635.215549
  Landmark 3: x=-7.411974, y=251.831599, z=-644.259583
  Landmark 4: x=-31.977403, y=285.506701, z=-663.215267
  Landmark 5: x=76.208129, y=278.405702, z=-653.917413
  Landmark 6: x=65.120955, y=345.323922, z=-662.099704
  Landmark 7: x=62.107859, y=385.882265, z=-665.724153
  Landmark 8: x=61.102388, y=417.699061, z=-666.653028
  Landmark 9: x=116.960631, y=282.537566, z=-661.604020
  Landmark 10: x=123.770391, y=356.930579, z=-662.565579
  Landmark 11: x=130.388969, y=400.402372, z=-660.872297
  Landmark 12: x=136.893252, y=434.043928, z=-660.383093
  Landmark 13: x=150.922468, y=271.062791, z=-661.942567
  Landmark 14: x=163.356338, y=338.815496, z=-664.044406
  Landmark 15: x=168.447904, y=379.805768, z=-662.780604
  Landmark 16: x=172.019725, y=411.090860, z=-661.480284
  Landmark 17: x=181.181660, y=245.486267, z=-660.073214
  Landmark 18: x=204.623479, y=293.330690, z=-667.404281
  Landmark 19: x=216.677853, y=325.002562, z=-668.208307
  Landmark 20: x=225.792844, y=353.968253, z=-669.572004
  Landmark 21: x=103.120437, y=-182.206589, z=-638.866118
