# Frame Index: 145
Hand 0
  Landmark 0: x=507.116040, y=120.901988, z=-639.600668
  Landmark 1: x=457.294478, y=168.177067, z=-660.636548
  Landmark 2: x=419.940342, y=219.006123, z=-658.902533
  Landmark 3: x=406.846916, y=275.428333, z=-662.867870
  Landmark 4: x=402.141513, y=324.288186, z=-674.551605
  Landmark 5: x=492.993360, y=274.399543, z=-653.187630
  Landmark 6: x=495.815089, y=353.978477, z=-660.515644
  Landmark 7: x=500.318113, y=399.968667, z=-662.943806
  Landmark 8: x=507.860147, y=436.253167, z=-667.907491
  Landmark 9: x=537.358010, y=270.781121, z=-651.207492
  Landmark 10: x=557.077086, y=353.301692, z=-653.853850
  Landmark 11: x=573.395301, y=403.868577, z=-657.982727
  Landmark 12: x=589.727431, y=441.664461, z=-663.901869
  Landmark 13: x=573.487473, y=255.873889, z=-652.125769
  Landmark 14: x=601.532541, y=327.539735, z=-653.629334
  Landmark 15: x=622.370405, y=371.920702, z=-657.677822
  Landmark 16: x=643.035280, y=409.072071, z=-665.049890
  Landmark 17: x=601.896296, y=236.611294, z=-658.150191
  Landmark 18: x=645.738163, y=281.718686, z=-662.927050
  Landmark 19: x=673.065612, y=310.464850, z=-665.846959
  Landmark 20: x=694.196189, y=337.019445, z=-668.829394
  Landmark 21: x=507.116040, y=-179.098012, z=-639.600668
Hand 1
  Landmark 0: x=108.123414, y=116.978351, z=-639.512808
  Landmark 1: x=66.313203, y=155.311684, z=-619.838404
  Landmark 2: x=70.108379, y=220.162542, z=-620.682564
  Landmark 3: x=105.793419, y=254.599145, z=-626.394267
  Landmark 4: x=152.004478, y=240.909844, z=-636.602447
  Landmark 5: x=82.750061, y=281.137769, z=-650.077455
  Landmark 6: x=89.152453, y=350.180030, z=-662.560128
  Landmark 7: x=97.360260, y=390.435747, z=-666.122047
  Landmark 8: x=106.559270, y=421.615421, z=-666.090601
  Landmark 9: x=119.769143, y=280.738741, z=-656.035645
  Landmark 10: x=127.855469, y=355.169732, z=-662.234249
  Landmark 11: x=135.141634, y=399.829860, z=-659.759214
  Landmark 12: x=141.621442, y=433.154068, z=-658.128509
  Landmark 13: x=152.013900, y=268.647098, z=-658.908672
  Landmark 14: x=164.347516, y=336.930312, z=-663.979135
  Landmark 15: x=168.635307, y=379.252810, z=-662.792545
  Landmark 16: x=172.278612, y=409.528371, z=-661.267892
  Landmark 17: x=184.421230, y=245.172809, z=-659.242696
  Landmark 18: x=206.951911, y=294.267068, z=-666.852803
  Landmark 19: x=218.267457, y=327.690664, z=-667.656744
  Landmark 20: x=226.639490, y=356.913806, z=-668.709444
  Landmark 21: x=108.123414, y=-183.021649, z=-639.512808
