# Frame Index: 185
Hand 0
  Landmark 0: x=508.013809, y=118.699833, z=-639.326609
  Landmark 1: x=457.262732, y=165.315351, z=-660.221952
  Landmark 2: x=420.212618, y=217.917454, z=-658.959400
  Landmark 3: x=408.505543, y=274.793502, z=-663.152639
  Landmark 4: x=405.637714, y=324.288070, z=-674.303954
  Landmark 5: x=491.622735, y=271.024452, z=-652.865470
  Landmark 6: x=495.544806, y=351.958270, z=-660.188067
  Landmark 7: x=500.295604, y=397.811566, z=-662.614574
  Landmark 8: x=507.491027, y=434.059206, z=-667.796217
  Landmark 9: x=536.161718, y=267.537628, z=-650.840107
  Landmark 10: x=555.013151, y=351.121212, z=-653.907690
  Landmark 11: x=571.578714, y=402.258020, z=-657.981188
  Landmark 12: x=587.435045, y=439.958989, z=-664.026343
  Landmark 13: x=572.411033, y=253.176536, z=-651.990700
  Landmark 14: x=599.269426, y=326.188296, z=-653.736100
  Landmark 15: x=618.783147, y=370.829221, z=-657.940916
  Landmark 16: x=637.331276, y=407.238476, z=-664.707734
  Landmark 17: x=601.593733, y=234.561930, z=-657.838187
  Landmark 18: x=643.799883, y=281.274983, z=-663.384521
  Landmark 19: x=670.223011, y=309.707405, z=-665.826512
  Landmark 20: x=691.003338, y=336.038906, z=-669.042453
  Landmark 21: x=508.013809, y=-181.300167, z=-639.326609
Hand 1
  Landmark 0: x=104.439546, y=116.602659, z=-638.403466
  Landmark 1: x=51.162031, y=156.539023, z=-622.060462
  Landmark 2: x=29.072590, y=219.457436, z=-625.329285
  Landmark 3: x=82.750630, y=252.100523, z=-624.974342
  Landmark 4: x=127.669734, y=259.140262, z=-636.604381
  Landmark 5: x=82.277620, y=280.986949, z=-655.156136
  Landmark 6: x=89.534974, y=352.773266, z=-663.324038
  Landmark 7: x=97.877800, y=391.152427, z=-665.926812
  Landmark 8: x=106.566162, y=422.027513, z=-666.820116
  Landmark 9: x=119.438049, y=284.359899, z=-661.437218
  Landmark 10: x=128.232857, y=358.938544, z=-662.670131
  Landmark 11: x=136.377210, y=401.536862, z=-660.208489
  Landmark 12: x=143.755264, y=433.811875, z=-658.947264
  Landmark 13: x=152.059440, y=272.798862, z=-662.782412
  Landmark 14: x=164.222460, y=341.829334, z=-664.532677
  Landmark 15: x=170.093029, y=380.278159, z=-661.636767
  Landmark 16: x=173.959036, y=409.575044, z=-659.217036
  Landmark 17: x=184.073674, y=247.440324, z=-661.321729
  Landmark 18: x=206.516898, y=296.581495, z=-667.662885
  Landmark 19: x=218.012928, y=327.364824, z=-667.697231
  Landmark 20: x=226.675924, y=355.148145, z=-667.843352
  Landmark 21: x=104.439546, y=-183.397341, z=-638.403466
