# Frame Index: 254
Hand 0
  Landmark 0: x=509.794273, y=114.322504, z=-639.758713
  Landmark 1: x=459.225707, y=160.915954, z=-660.152796
  Landmark 2: x=421.608621, y=212.459875, z=-658.425051
  Landmark 3: x=410.264681, y=270.194679, z=-662.595285
  Landmark 4: x=408.897055, y=320.157175, z=-674.419982
  Landmark 5: x=491.964565, y=265.591576, z=-651.767300
  Landmark 6: x=495.963177, y=346.993424, z=-659.325055
  Landmark 7: x=500.598502, y=392.737769, z=-662.035931
  Landmark 8: x=507.914196, y=429.139786, z=-667.731614
  Landmark 9: x=535.673647, y=262.365917, z=-649.417417
  Landmark 10: x=554.168895, y=345.773318, z=-652.909569
  Landmark 11: x=570.587190, y=397.342917, z=-657.743750
  Landmark 12: x=586.352799, y=435.556880, z=-664.189725
  Landmark 13: x=573.101572, y=249.007021, z=-651.402200
  Landmark 14: x=599.217979, y=322.651738, z=-653.905898
  Landmark 15: x=616.830887, y=366.493770, z=-657.140029
  Landmark 16: x=635.269225, y=403.190704, z=-664.799692
  Landmark 17: x=602.906815, y=231.470701, z=-658.051424
  Landmark 18: x=643.246792, y=278.144218, z=-662.881286
  Landmark 19: x=668.533501, y=307.309844, z=-665.472037
  Landmark 20: x=689.007259, y=333.302786, z=-668.710211
  Landmark 21: x=509.794273, y=-185.677496, z=-639.758713
Hand 1
  Landmark 0: x=105.125211, y=117.406998, z=-639.927361
  Landmark 1: x=60.959816, y=155.061660, z=-620.557320
  Landmark 2: x=64.329505, y=220.790838, z=-623.377103
  Landmark 3: x=104.059387, y=251.416092, z=-626.539813
  Landmark 4: x=151.669897, y=243.805137, z=-643.560852
  Landmark 5: x=74.743864, y=274.234473, z=-649.557680
  Landmark 6: x=62.847866, y=341.348530, z=-661.244060
  Landmark 7: x=59.970861, y=382.918463, z=-665.031543
  Landmark 8: x=59.398648, y=415.839061, z=-666.594882
  Landmark 9: x=115.146633, y=276.021027, z=-664.245547
  Landmark 10: x=122.339502, y=354.067636, z=-662.710295
  Landmark 11: x=128.432324, y=399.565399, z=-660.868058
  Landmark 12: x=134.624978, y=433.573771, z=-660.231160
  Landmark 13: x=149.759527, y=266.569777, z=-659.522068
  Landmark 14: x=163.552048, y=335.031145, z=-664.151441
  Landmark 15: x=168.788665, y=378.929735, z=-663.631693
  Landmark 16: x=173.057068, y=412.287775, z=-662.622356
  Landmark 17: x=180.252744, y=243.323116, z=-658.221535
  Landmark 18: x=204.035372, y=290.340413, z=-666.842155
  Landmark 19: x=215.836337, y=323.721749, z=-668.105172
  Landmark 20: x=225.223116, y=353.899374, z=-669.497048
  Landmark 21: x=105.125211, y=-182.593002, z=-639.927361
