# Frame Index: 161
Hand 0
  Landmark 0: x=507.653526, y=120.198552, z=-639.667051
  Landmark 1: x=457.018871, y=166.103039, z=-660.670613
  Landmark 2: x=419.904819, y=218.674480, z=-659.037102
  Landmark 3: x=407.695989, y=275.229702, z=-663.197196
  Landmark 4: x=404.654854, y=324.381920, z=-674.624225
  Landmark 5: x=492.154077, y=272.849505, z=-652.961989
  Landmark 6: x=495.317451, y=352.881624, z=-660.322783
  Landmark 7: x=500.268965, y=399.160630, z=-663.275955
  Landmark 8: x=507.630669, y=435.283285, z=-668.122276
  Landmark 9: x=536.791826, y=269.457205, z=-651.288798
  Landmark 10: x=556.058174, y=352.325861, z=-653.933798
  Landmark 11: x=572.172777, y=403.336912, z=-658.164970
  Landmark 12: x=588.425284, y=440.956078, z=-663.900721
  Landmark 13: x=572.536959, y=254.569708, z=-651.887248
  Landmark 14: x=599.929417, y=326.684634, z=-653.771237
  Landmark 15: x=620.240420, y=371.374858, z=-657.880027
  Landmark 16: x=640.143438, y=408.391291, z=-664.942297
  Landmark 17: x=601.580163, y=235.506203, z=-658.116576
  Landmark 18: x=644.369489, y=281.447151, z=-663.072282
  Landmark 19: x=671.239956, y=310.098383, z=-665.840346
  Landmark 20: x=692.345438, y=336.820380, z=-668.843788
  Landmark 21: x=507.653526, y=-179.801448, z=-639.667051
Hand 1
  Landmark 0: x=108.044660, y=117.181476, z=-639.301252
  Landmark 1: x=59.869142, y=153.606584, z=-620.206009
  Landmark 2: x=25.752049, y=209.383616, z=-623.126106
  Landmark 3: x=2.797275, y=263.293865, z=-625.146764
  Landmark 4: x=-16.887325, y=283.283452, z=-642.646140
  Landmark 5: x=83.477117, y=281.038683, z=-651.569988
  Landmark 6: x=89.492222, y=351.676318, z=-662.867491
  Landmark 7: x=97.417250, y=390.975296, z=-666.083586
  Landmark 8: x=106.099181, y=422.155511, z=-666.866623
  Landmark 9: x=120.438377, y=283.000188, z=-657.613439
  Landmark 10: x=128.599407, y=357.632759, z=-662.512149
  Landmark 11: x=136.010835, y=401.054175, z=-659.955377
  Landmark 12: x=142.895720, y=433.976403, z=-658.831674
  Landmark 13: x=152.752631, y=271.201288, z=-660.920881
  Landmark 14: x=164.855516, y=339.907236, z=-664.672942
  Landmark 15: x=169.698330, y=380.603507, z=-662.981368
  Landmark 16: x=173.355455, y=410.420996, z=-661.301968
  Landmark 17: x=185.002868, y=247.073277, z=-660.799903
  Landmark 18: x=207.205601, y=295.758454, z=-667.429110
  Landmark 19: x=218.242168, y=328.096898, z=-667.972075
  Landmark 20: x=226.997897, y=356.738094, z=-668.516113
  Landmark 21: x=108.044660, y=-182.818524, z=-639.301252
