# Frame Index: 324
Hand 0
  Landmark 0: x=509.333017, y=112.020063, z=-640.195161
  Landmark 1: x=457.006284, y=158.600327, z=-658.873806
  Landmark 2: x=420.114127, y=209.581305, z=-659.518714
  Landmark 3: x=409.418516, y=267.296108, z=-663.977527
  Landmark 4: x=407.919913, y=316.282437, z=-674.879102
  Landmark 5: x=489.119386, y=263.767953, z=-651.868190
  Landmark 6: x=492.761372, y=344.108208, z=-659.409607
  Landmark 7: x=497.304883, y=389.419294, z=-662.208132
  Landmark 8: x=505.207281, y=425.776920, z=-668.382407
  Landmark 9: x=533.394756, y=261.266907, z=-650.706191
  Landmark 10: x=550.867008, y=344.457276, z=-653.509876
  Landmark 11: x=566.570876, y=395.064962, z=-657.726725
  Landmark 12: x=581.674037, y=432.555586, z=-664.001294
  Landmark 13: x=570.331855, y=247.912521, z=-651.957293
  Landmark 14: x=595.704652, y=321.122536, z=-653.783810
  Landmark 15: x=613.490945, y=365.252308, z=-657.787888
  Landmark 16: x=631.399548, y=401.409391, z=-665.279020
  Landmark 17: x=600.057144, y=229.908920, z=-658.497317
  Landmark 18: x=640.663418, y=276.787101, z=-663.225629
  Landmark 19: x=666.609315, y=305.815228, z=-666.359699
  Landmark 20: x=685.786956, y=332.026599, z=-668.783432
  Landmark 21: x=509.333017, y=-187.979937, z=-640.195161
Hand 1
  Landmark 0: x=95.145199, y=111.209921, z=-638.803711
  Landmark 1: x=38.702940, y=144.292547, z=-622.994661
  Landmark 2: x=-4.362980, y=197.424604, z=-632.498775
  Landmark 3: x=-19.494674, y=247.232954, z=-639.151620
  Landmark 4: x=-43.013259, y=286.358958, z=-658.731889
  Landmark 5: x=70.592821, y=276.095298, z=-653.557508
  Landmark 6: x=65.764578, y=342.881462, z=-662.239101
  Landmark 7: x=66.638788, y=382.898685, z=-665.905377
  Landmark 8: x=69.094282, y=413.952326, z=-666.544746
  Landmark 9: x=110.621386, y=278.820162, z=-659.299456
  Landmark 10: x=118.430395, y=351.807656, z=-662.995251
  Landmark 11: x=125.988102, y=394.365314, z=-661.056689
  Landmark 12: x=133.009695, y=427.064754, z=-660.505212
  Landmark 13: x=143.990974, y=265.900803, z=-662.751723
  Landmark 14: x=157.067528, y=333.451066, z=-664.677244
  Landmark 15: x=163.458754, y=373.000879, z=-663.394933
  Landmark 16: x=167.639333, y=403.705313, z=-662.277685
  Landmark 17: x=174.642992, y=239.964187, z=-660.792693
  Landmark 18: x=198.985633, y=286.052154, z=-667.534844
  Landmark 19: x=212.187778, y=316.973416, z=-668.635969
  Landmark 20: x=221.266912, y=345.889321, z=-669.694651
  Landmark 21: x=95.145199, y=-188.790079, z=-638.803711
