# Frame Index: 217
Hand 0
  Landmark 0: x=508.896275, y=117.943014, z=-639.951240
  Landmark 1: x=457.798226, y=164.028076, z=-660.244734
  Landmark 2: x=420.893427, y=215.567135, z=-658.886137
  Landmark 3: x=408.768894, y=273.334888, z=-662.828104
  Landmark 4: x=406.623770, y=323.325416, z=-674.787376
  Landmark 5: x=491.846972, y=269.651060, z=-652.690016
  Landmark 6: x=495.871855, y=350.140060, z=-659.601038
  Landmark 7: x=500.426666, y=396.424513, z=-662.519342
  Landmark 8: x=507.711576, y=432.398883, z=-667.793096
  Landmark 9: x=536.121667, y=266.435765, z=-650.626115
  Landmark 10: x=554.855071, y=349.392184, z=-653.761173
  Landmark 11: x=570.845350, y=400.650941, z=-658.024918
  Landmark 12: x=586.692038, y=438.422857, z=-663.952981
  Landmark 13: x=573.096473, y=252.406609, z=-652.079655
  Landmark 14: x=599.027761, y=325.055133, z=-653.723438
  Landmark 15: x=617.949930, y=369.412397, z=-657.766432
  Landmark 16: x=636.343123, y=406.154396, z=-665.047134
  Landmark 17: x=602.132209, y=233.868421, z=-658.004701
  Landmark 18: x=643.627823, y=280.225749, z=-662.975648
  Landmark 19: x=669.654801, y=308.900127, z=-665.857570
  Landmark 20: x=689.980185, y=335.061506, z=-668.596665
  Landmark 21: x=508.896275, y=-182.056986, z=-639.951240
Hand 1
  Landmark 0: x=104.290347, y=113.968330, z=-640.112611
  Landmark 1: x=55.675215, y=148.479340, z=-621.825259
  Landmark 2: x=19.636041, y=201.510042, z=-617.465714
  Landmark 3: x=22.935409, y=251.583478, z=-613.111985
  Landmark 4: x=42.586961, y=289.603863, z=-616.334230
  Landmark 5: x=78.591941, y=271.896675, z=-650.577130
  Landmark 6: x=80.550681, y=347.253752, z=-661.240115
  Landmark 7: x=85.129198, y=388.117272, z=-665.067410
  Landmark 8: x=90.675905, y=420.308835, z=-666.066562
  Landmark 9: x=119.265576, y=282.210131, z=-658.417691
  Landmark 10: x=128.352905, y=357.231908, z=-662.659819
  Landmark 11: x=135.783376, y=400.712283, z=-661.066444
  Landmark 12: x=143.183125, y=433.920341, z=-660.710281
  Landmark 13: x=153.325955, y=272.229424, z=-662.683014
  Landmark 14: x=167.183827, y=337.563586, z=-664.538248
  Landmark 15: x=173.384387, y=378.235482, z=-663.677091
  Landmark 16: x=178.570871, y=409.308660, z=-662.433820
  Landmark 17: x=184.098757, y=246.027409, z=-660.995518
  Landmark 18: x=205.875133, y=293.450644, z=-667.838960
  Landmark 19: x=216.644750, y=324.280915, z=-668.244257
  Landmark 20: x=225.824507, y=351.481191, z=-669.003159
  Landmark 21: x=104.290347, y=-186.031670, z=-640.112611
