# Frame Index: 116
Hand 0
  Landmark 0: x=504.106114, y=122.825930, z=-638.766306
  Landmark 1: x=456.854695, y=169.471012, z=-660.926413
  Landmark 2: x=419.091322, y=220.710357, z=-658.618241
  Landmark 3: x=404.356645, y=277.105579, z=-662.362863
  Landmark 4: x=400.418608, y=326.494583, z=-674.068489
  Landmark 5: x=496.840561, y=280.990380, z=-656.008455
  Landmark 6: x=498.950192, y=359.380171, z=-661.862164
  Landmark 7: x=501.874674, y=404.940156, z=-663.218751
  Landmark 8: x=508.410413, y=441.054844, z=-667.477376
  Landmark 9: x=540.486639, y=276.851984, z=-653.751473
  Landmark 10: x=560.226082, y=357.652471, z=-655.454532
  Landmark 11: x=577.585431, y=407.369173, z=-658.490544
  Landmark 12: x=593.009007, y=443.587289, z=-663.303370
  Landmark 13: x=575.722794, y=260.239094, z=-653.484232
  Landmark 14: x=608.083862, y=330.804560, z=-654.699454
  Landmark 15: x=630.414075, y=374.091030, z=-657.920701
  Landmark 16: x=651.193921, y=409.592817, z=-664.875365
  Landmark 17: x=602.034122, y=239.011779, z=-657.581189
  Landmark 18: x=650.174326, y=282.032131, z=-663.766251
  Landmark 19: x=678.976903, y=308.974643, z=-666.006834
  Landmark 20: x=700.925552, y=333.949337, z=-668.389484
  Landmark 21: x=504.106114, y=-177.174070, z=-638.766306
Hand 1
  Landmark 0: x=104.034598, y=119.372862, z=-638.616368
  Landmark 1: x=48.082727, y=153.359703, z=-622.844504
  Landmark 2: x=8.995967, y=208.391575, z=-633.776883
  Landmark 3: x=-4.342818, y=260.023446, z=-640.536741
  Landmark 4: x=-23.069625, y=242.109937, z=-663.519622
  Landmark 5: x=84.751814, y=289.625587, z=-656.387529
  Landmark 6: x=94.109953, y=356.792866, z=-663.448171
  Landmark 7: x=104.061377, y=394.858641, z=-665.760144
  Landmark 8: x=113.306983, y=424.412323, z=-665.403441
  Landmark 9: x=122.086184, y=289.798725, z=-661.032295
  Landmark 10: x=131.789374, y=361.102203, z=-662.329098
  Landmark 11: x=139.459006, y=403.405242, z=-659.727819
  Landmark 12: x=145.822569, y=435.495891, z=-658.524362
  Landmark 13: x=153.909408, y=275.436092, z=-662.063621
  Landmark 14: x=167.266562, y=343.211720, z=-664.139716
  Landmark 15: x=173.018801, y=381.963631, z=-661.138595
  Landmark 16: x=175.504892, y=410.811226, z=-658.459670
  Landmark 17: x=185.516280, y=249.124251, z=-660.383390
  Landmark 18: x=208.329257, y=297.717158, z=-666.930524
  Landmark 19: x=220.614464, y=328.606844, z=-666.539944
  Landmark 20: x=228.119818, y=357.199731, z=-666.031409
  Landmark 21: x=104.034598, y=-180.627138, z=-638.616368
