# Frame Index: 70
Hand 0
  Landmark 0: x=489.996233, y=123.796014, z=-635.383531
  Landmark 1: x=442.245380, y=169.214627, z=-656.108250
  Landmark 2: x=409.580223, y=225.230380, z=-664.823511
  Landmark 3: x=401.252105, y=280.440466, z=-666.618525
  Landmark 4: x=393.036986, y=327.951737, z=-679.987157
  Landmark 5: x=502.716588, y=290.176799, z=-660.210067
  Landmark 6: x=501.276971, y=367.599133, z=-663.575186
  Landmark 7: x=496.947918, y=412.219050, z=-663.144509
  Landmark 8: x=502.031331, y=447.772005, z=-667.047601
  Landmark 9: x=540.847176, y=284.158726, z=-656.516566
  Landmark 10: x=556.871619, y=364.510853, z=-657.229632
  Landmark 11: x=581.179840, y=414.021495, z=-659.300422
  Landmark 12: x=594.102687, y=448.686779, z=-663.156506
  Landmark 13: x=575.522330, y=262.588360, z=-654.357803
  Landmark 14: x=626.963065, y=333.552738, z=-659.130518
  Landmark 15: x=657.487681, y=376.261620, z=-659.978128
  Landmark 16: x=670.072370, y=409.500233, z=-664.976468
  Landmark 17: x=598.659257, y=240.204177, z=-657.764505
  Landmark 18: x=654.933505, y=278.255255, z=-664.571135
  Landmark 19: x=688.620419, y=302.649586, z=-666.132803
  Landmark 20: x=708.784935, y=325.203180, z=-667.974197
  Landmark 21: x=489.996233, y=-176.203986, z=-635.383531
Hand 1
  Landmark 0: x=108.356339, y=123.589377, z=-640.831696
  Landmark 1: x=50.746373, y=166.580871, z=-623.696346
  Landmark 2: x=26.387898, y=225.830126, z=-625.121888
  Landmark 3: x=81.806126, y=265.719967, z=-613.255858
  Landmark 4: x=119.011698, y=285.832250, z=-614.776363
  Landmark 5: x=89.306799, y=291.928159, z=-656.625940
  Landmark 6: x=95.483880, y=362.063916, z=-663.171004
  Landmark 7: x=100.033168, y=399.248210, z=-664.977531
  Landmark 8: x=100.242837, y=428.752691, z=-663.295505
  Landmark 9: x=133.020729, y=292.262332, z=-661.101596
  Landmark 10: x=143.701307, y=367.495436, z=-662.847632
  Landmark 11: x=145.099690, y=408.330147, z=-658.610119
  Landmark 12: x=144.833290, y=438.912155, z=-656.327568
  Landmark 13: x=163.060745, y=280.285398, z=-662.103893
  Landmark 14: x=183.565768, y=346.405486, z=-664.152320
  Landmark 15: x=185.449722, y=383.535969, z=-659.734618
  Landmark 16: x=177.596941, y=412.625901, z=-655.799832
  Landmark 17: x=195.472441, y=251.886439, z=-659.579601
  Landmark 18: x=214.217696, y=300.332884, z=-666.849901
  Landmark 19: x=225.832467, y=330.581920, z=-666.176924
  Landmark 20: x=226.064116, y=355.614781, z=-663.966398
  Landmark 21: x=108.356339, y=-176.410623, z=-640.831696
