# Frame Index: 171
Hand 0
  Landmark 0: x=507.688858, y=119.613978, z=-639.572676
  Landmark 1: x=456.941516, y=166.354172, z=-660.390203
  Landmark 2: x=419.971144, y=217.638641, z=-658.898528
  Landmark 3: x=407.913414, y=275.229702, z=-662.771048
  Landmark 4: x=404.054512, y=324.288042, z=-674.289373
  Landmark 5: x=491.931902, y=272.195005, z=-652.971933
  Landmark 6: x=495.372462, y=352.559792, z=-660.293331
  Landmark 7: x=500.374067, y=398.622240, z=-662.974203
  Landmark 8: x=507.520740, y=434.619272, z=-667.714792
  Landmark 9: x=536.408795, y=268.534478, z=-651.018527
  Landmark 10: x=555.438754, y=351.680102, z=-653.884767
  Landmark 11: x=571.917605, y=402.921311, z=-658.247449
  Landmark 12: x=587.805779, y=440.398617, z=-663.697568
  Landmark 13: x=572.415107, y=253.935997, z=-651.919947
  Landmark 14: x=599.592617, y=326.523318, z=-653.866611
  Landmark 15: x=619.345461, y=371.001308, z=-657.873576
  Landmark 16: x=638.682166, y=407.670821, z=-664.654457
  Landmark 17: x=601.785200, y=235.062703, z=-658.126647
  Landmark 18: x=644.000692, y=281.327955, z=-663.057121
  Landmark 19: x=670.800658, y=310.029703, z=-666.097818
  Landmark 20: x=691.493377, y=336.464368, z=-668.792154
  Landmark 21: x=507.688858, y=-180.386022, z=-639.572676
Hand 1
  Landmark 0: x=106.359315, y=118.205606, z=-639.002682
  Landmark 1: x=51.774310, y=152.874075, z=-622.281094
  Landmark 2: x=13.877720, y=210.046777, z=-631.605624
  Landmark 3: x=0.674302, y=262.067284, z=-640.708312
  Landmark 4: x=-18.980928, y=302.502941, z=-663.371301
  Landmark 5: x=83.719341, y=284.981143, z=-654.564637
  Landmark 6: x=90.282858, y=353.855266, z=-663.111946
  Landmark 7: x=98.400720, y=392.531123, z=-666.056941
  Landmark 8: x=107.061070, y=423.400420, z=-666.884658
  Landmark 9: x=120.582924, y=286.599612, z=-660.341136
  Landmark 10: x=128.548488, y=359.069189, z=-662.516061
  Landmark 11: x=136.435206, y=401.837284, z=-659.891406
  Landmark 12: x=143.640294, y=434.544081, z=-659.011225
  Landmark 13: x=152.784017, y=273.531957, z=-662.016951
  Landmark 14: x=164.400177, y=342.338852, z=-664.515329
  Landmark 15: x=169.729452, y=381.131339, z=-662.580775
  Landmark 16: x=173.458303, y=410.410528, z=-660.394751
  Landmark 17: x=184.947851, y=248.387855, z=-661.080480
  Landmark 18: x=207.410490, y=297.427282, z=-667.488722
  Landmark 19: x=218.826807, y=328.644272, z=-667.683761
  Landmark 20: x=227.328356, y=357.386883, z=-668.127543
  Landmark 21: x=106.359315, y=-181.794394, z=-639.002682
