# Frame Index: 108
Hand 0
  Landmark 0: x=502.648549, y=123.830710, z=-638.029608
  Landmark 1: x=455.910215, y=169.214627, z=-660.268555
  Landmark 2: x=418.942598, y=222.478983, z=-658.484606
  Landmark 3: x=402.720359, y=277.732365, z=-662.446064
  Landmark 4: x=398.193322, y=325.830110, z=-673.702284
  Landmark 5: x=498.302325, y=283.784119, z=-657.710142
  Landmark 6: x=500.134784, y=361.421523, z=-662.482393
  Landmark 7: x=502.272390, y=406.786989, z=-663.509152
  Landmark 8: x=508.429795, y=442.869425, z=-667.590364
  Landmark 9: x=541.623396, y=279.347443, z=-655.336184
  Landmark 10: x=561.139411, y=359.473241, z=-656.450545
  Landmark 11: x=578.922168, y=408.864413, z=-659.120508
  Landmark 12: x=594.104084, y=444.777178, z=-663.455890
  Landmark 13: x=576.382094, y=261.747826, z=-654.239864
  Landmark 14: x=610.802204, y=331.970843, z=-655.533818
  Landmark 15: x=633.845504, y=374.858069, z=-658.206967
  Landmark 16: x=654.336913, y=409.867194, z=-664.958328
  Landmark 17: x=601.740914, y=239.781764, z=-657.579229
  Landmark 18: x=651.386761, y=281.792537, z=-664.069628
  Landmark 19: x=681.070278, y=308.172837, z=-665.928920
  Landmark 20: x=703.202222, y=332.497586, z=-668.157576
  Landmark 21: x=502.648549, y=-176.169290, z=-638.029608
Hand 1
  Landmark 0: x=103.195226, y=118.742979, z=-639.955602
  Landmark 1: x=50.505534, y=156.311569, z=-624.225919
  Landmark 2: x=12.012740, y=211.709163, z=-632.220546
  Landmark 3: x=-2.066180, y=264.111908, z=-637.105203
  Landmark 4: x=-18.894663, y=242.109937, z=-654.324859
  Landmark 5: x=85.999526, y=289.322247, z=-656.282593
  Landmark 6: x=95.949039, y=356.792611, z=-663.456679
  Landmark 7: x=106.534885, y=395.225282, z=-666.481067
  Landmark 8: x=116.471699, y=424.807438, z=-666.203367
  Landmark 9: x=122.973719, y=288.741793, z=-660.273878
  Landmark 10: x=132.775559, y=360.672092, z=-662.289739
  Landmark 11: x=139.883661, y=403.619749, z=-660.213902
  Landmark 12: x=146.374652, y=436.445220, z=-659.210049
  Landmark 13: x=154.035999, y=274.343259, z=-661.526453
  Landmark 14: x=168.254471, y=342.628485, z=-664.228687
  Landmark 15: x=173.228053, y=382.688413, z=-661.810371
  Landmark 16: x=175.463946, y=412.463669, z=-659.770309
  Landmark 17: x=185.223509, y=247.469057, z=-659.365041
  Landmark 18: x=209.108630, y=296.160010, z=-666.812649
  Landmark 19: x=221.798595, y=328.149686, z=-667.305300
  Landmark 20: x=229.531274, y=356.442293, z=-666.972147
  Landmark 21: x=103.195226, y=-181.257021, z=-639.955602
