# Frame Index: 81
Hand 0
  Landmark 0: x=495.828496, y=123.710608, z=-636.499157
  Landmark 1: x=448.854695, y=169.214627, z=-658.270405
  Landmark 2: x=417.439050, y=223.513577, z=-661.720989
  Landmark 3: x=402.763535, y=280.439587, z=-664.761424
  Landmark 4: x=393.885289, y=326.891035, z=-676.768948
  Landmark 5: x=500.925865, y=287.685947, z=-659.308378
  Landmark 6: x=501.633551, y=365.355503, z=-663.547355
  Landmark 7: x=499.859183, y=409.523867, z=-663.495142
  Landmark 8: x=505.506135, y=445.405474, z=-667.245880
  Landmark 9: x=541.620432, y=282.075979, z=-656.285156
  Landmark 10: x=560.141563, y=362.473016, z=-657.620241
  Landmark 11: x=581.676020, y=411.734949, z=-659.598956
  Landmark 12: x=595.926529, y=446.947337, z=-663.405657
  Landmark 13: x=576.534076, y=261.689434, z=-654.811237
  Landmark 14: x=622.132321, y=332.731294, z=-658.508091
  Landmark 15: x=650.012211, y=375.315531, z=-659.713359
  Landmark 16: x=666.773480, y=409.183362, z=-664.911681
  Landmark 17: x=600.505267, y=238.967594, z=-658.235229
  Landmark 18: x=655.805576, y=278.593236, z=-665.035040
  Landmark 19: x=688.434354, y=303.435184, z=-666.218152
  Landmark 20: x=710.274717, y=326.497270, z=-667.829110
  Landmark 21: x=495.828496, y=-176.289392, z=-636.499157
Hand 1
  Landmark 0: x=107.320003, y=118.150203, z=-641.712816
  Landmark 1: x=63.185087, y=160.191393, z=-621.532187
  Landmark 2: x=69.007660, y=224.971176, z=-620.115161
  Landmark 3: x=109.548722, y=255.184282, z=-620.467209
  Landmark 4: x=154.872508, y=243.427539, z=-629.214762
  Landmark 5: x=88.163698, y=285.948440, z=-652.680903
  Landmark 6: x=95.871577, y=356.124949, z=-663.316028
  Landmark 7: x=103.740533, y=395.731862, z=-666.341245
  Landmark 8: x=109.900323, y=425.607081, z=-665.428363
  Landmark 9: x=126.914569, y=281.897354, z=-656.007980
  Landmark 10: x=137.660646, y=359.943949, z=-662.199364
  Landmark 11: x=140.940210, y=403.133498, z=-658.641442
  Landmark 12: x=144.286285, y=435.082079, z=-656.073357
  Landmark 13: x=157.822630, y=271.443820, z=-659.076293
  Landmark 14: x=176.072627, y=339.582097, z=-663.693066
  Landmark 15: x=177.765563, y=381.349293, z=-661.862538
  Landmark 16: x=175.016502, y=411.545546, z=-659.551322
  Landmark 17: x=189.923297, y=245.869067, z=-657.989706
  Landmark 18: x=212.251174, y=294.226249, z=-666.398821
  Landmark 19: x=223.948316, y=327.574815, z=-667.591718
  Landmark 20: x=227.583686, y=354.940955, z=-666.684694
  Landmark 21: x=107.320003, y=-181.849797, z=-641.712816
