# Frame Index: 195
Hand 0
  Landmark 0: x=508.168956, y=118.327754, z=-639.377474
  Landmark 1: x=457.353311, y=164.815614, z=-659.962959
  Landmark 2: x=420.528569, y=216.603111, z=-658.622819
  Landmark 3: x=408.977949, y=274.381700, z=-662.932362
  Landmark 4: x=405.787472, y=323.325703, z=-674.310773
  Landmark 5: x=491.471663, y=270.586725, z=-652.788606
  Landmark 6: x=495.738135, y=351.313745, z=-659.827984
  Landmark 7: x=500.367397, y=397.208257, z=-662.365643
  Landmark 8: x=507.606367, y=433.487526, z=-667.930304
  Landmark 9: x=536.149423, y=267.060238, z=-650.850751
  Landmark 10: x=554.886735, y=350.495379, z=-653.947911
  Landmark 11: x=571.321032, y=401.625594, z=-658.031112
  Landmark 12: x=587.286724, y=439.444411, z=-664.169611
  Landmark 13: x=572.645199, y=252.756048, z=-651.980502
  Landmark 14: x=599.129965, y=325.966930, z=-653.869519
  Landmark 15: x=618.132177, y=370.241495, z=-657.652896
  Landmark 16: x=636.491689, y=406.967956, z=-664.670650
  Landmark 17: x=601.926663, y=234.219497, z=-658.195083
  Landmark 18: x=643.521049, y=280.709734, z=-663.010400
  Landmark 19: x=669.838290, y=309.388947, z=-665.822711
  Landmark 20: x=690.321857, y=335.409016, z=-668.709503
  Landmark 21: x=508.168956, y=-181.672246, z=-639.377474
Hand 1
  Landmark 0: x=104.871752, y=115.881590, z=-639.331871
  Landmark 1: x=58.995579, y=155.784229, z=-620.586259
  Landmark 2: x=61.144931, y=219.729768, z=-621.790182
  Landmark 3: x=104.222933, y=251.416212, z=-624.016987
  Landmark 4: x=149.302292, y=243.681705, z=-636.210324
  Landmark 5: x=82.649160, y=280.531303, z=-652.257503
  Landmark 6: x=89.108342, y=350.632854, z=-662.924346
  Landmark 7: x=97.027650, y=390.107210, z=-666.399772
  Landmark 8: x=105.882812, y=421.072017, z=-666.700587
  Landmark 9: x=119.451941, y=281.308131, z=-655.665901
  Landmark 10: x=128.032183, y=355.987048, z=-662.825197
  Landmark 11: x=135.678764, y=399.681830, z=-660.272379
  Landmark 12: x=142.895904, y=432.254467, z=-658.305079
  Landmark 13: x=151.939775, y=269.579003, z=-661.394478
  Landmark 14: x=164.271952, y=337.726026, z=-664.446764
  Landmark 15: x=169.537953, y=378.371349, z=-662.228227
  Landmark 16: x=173.739887, y=408.469121, z=-660.293309
  Landmark 17: x=183.355478, y=244.567298, z=-660.412070
  Landmark 18: x=206.193042, y=293.286266, z=-667.330495
  Landmark 19: x=217.576861, y=325.532364, z=-667.646070
  Landmark 20: x=226.456070, y=354.097136, z=-668.322679
  Landmark 21: x=104.871752, y=-184.118410, z=-639.331871
