# Frame Index: 221
Hand 0
  Landmark 0: x=508.870421, y=117.561385, z=-639.848601
  Landmark 1: x=457.964434, y=164.028002, z=-660.377435
  Landmark 2: x=420.797933, y=214.206151, z=-658.636860
  Landmark 3: x=409.135969, y=272.288200, z=-662.852867
  Landmark 4: x=407.256161, y=322.169210, z=-674.706766
  Landmark 5: x=491.869905, y=269.552054, z=-652.683970
  Landmark 6: x=495.951759, y=349.850240, z=-659.673636
  Landmark 7: x=500.542880, y=396.257727, z=-662.603421
  Landmark 8: x=507.586656, y=432.130125, z=-667.608834
  Landmark 9: x=536.075420, y=266.132841, z=-650.544281
  Landmark 10: x=554.777323, y=349.150214, z=-653.551832
  Landmark 11: x=570.927782, y=400.512515, z=-658.093138
  Landmark 12: x=586.677046, y=438.186631, z=-664.133519
  Landmark 13: x=573.130763, y=252.238855, z=-651.959834
  Landmark 14: x=599.165702, y=324.931723, z=-653.881194
  Landmark 15: x=617.917000, y=369.204288, z=-657.660376
  Landmark 16: x=636.351788, y=406.008169, z=-665.158023
  Landmark 17: x=602.190726, y=233.756059, z=-657.905292
  Landmark 18: x=643.769632, y=280.251724, z=-663.053319
  Landmark 19: x=669.615380, y=308.803953, z=-665.814250
  Landmark 20: x=690.083793, y=335.146235, z=-668.718454
  Landmark 21: x=508.870421, y=-182.438615, z=-639.848601
Hand 1
  Landmark 0: x=104.310473, y=114.803664, z=-639.883070
  Landmark 1: x=53.377321, y=151.894611, z=-621.827755
  Landmark 2: x=14.205158, y=206.080480, z=-619.718198
  Landmark 3: x=-1.368097, y=257.394303, z=-615.633894
  Landmark 4: x=-11.972233, y=309.254658, z=-623.106540
  Landmark 5: x=78.165535, y=274.572966, z=-652.458884
  Landmark 6: x=77.138466, y=346.903071, z=-661.071656
  Landmark 7: x=79.831234, y=387.905810, z=-665.035214
  Landmark 8: x=83.667018, y=420.312583, z=-666.506754
  Landmark 9: x=119.213368, y=283.686131, z=-660.081069
  Landmark 10: x=127.894388, y=357.633734, z=-662.711433
  Landmark 11: x=135.111237, y=400.987181, z=-661.223757
  Landmark 12: x=142.375213, y=434.510877, z=-661.033107
  Landmark 13: x=153.287215, y=272.776039, z=-662.954346
  Landmark 14: x=167.094794, y=338.230215, z=-664.526152
  Landmark 15: x=173.526548, y=378.658000, z=-663.836264
  Landmark 16: x=178.680752, y=410.122467, z=-662.580921
  Landmark 17: x=183.858477, y=246.192718, z=-660.877595
  Landmark 18: x=205.691865, y=293.840095, z=-667.684681
  Landmark 19: x=216.707193, y=324.600343, z=-668.468291
  Landmark 20: x=226.086717, y=352.227776, z=-669.411041
  Landmark 21: x=104.310473, y=-185.196336, z=-639.883070
