# Frame Index: 63
Hand 0
  Landmark 0: x=488.879249, y=124.119030, z=-635.486878
  Landmark 1: x=440.017291, y=169.214627, z=-655.270952
  Landmark 2: x=403.944576, y=225.924564, z=-665.390132
  Landmark 3: x=398.232737, y=281.083686, z=-666.501767
  Landmark 4: x=389.273858, y=326.009048, z=-680.891692
  Landmark 5: x=501.107517, y=291.521283, z=-660.512350
  Landmark 6: x=497.979651, y=369.464365, z=-663.663169
  Landmark 7: x=492.990460, y=415.731306, z=-663.744169
  Landmark 8: x=497.402738, y=449.807982, z=-667.285646
  Landmark 9: x=537.944233, y=285.632174, z=-655.651023
  Landmark 10: x=550.976450, y=367.424217, z=-655.459738
  Landmark 11: x=575.955675, y=417.750834, z=-658.798459
  Landmark 12: x=587.964738, y=451.793023, z=-662.864070
  Landmark 13: x=573.097784, y=263.646822, z=-653.223280
  Landmark 14: x=623.345946, y=335.595090, z=-659.280865
  Landmark 15: x=653.702365, y=379.372387, z=-660.212057
  Landmark 16: x=663.760474, y=412.484719, z=-665.434620
  Landmark 17: x=597.281059, y=242.496901, z=-658.207785
  Landmark 18: x=649.869425, y=280.063322, z=-663.870727
  Landmark 19: x=682.269663, y=304.772452, z=-666.080504
  Landmark 20: x=699.178566, y=327.018442, z=-668.036150
  Landmark 21: x=488.879249, y=-175.880970, z=-635.486878
Hand 1
  Landmark 0: x=109.688449, y=125.279644, z=-638.802137
  Landmark 1: x=46.127597, y=161.946008, z=-624.902166
  Landmark 2: x=7.308163, y=216.924068, z=-637.466454
  Landmark 3: x=-4.414405, y=266.456681, z=-632.497719
  Landmark 4: x=-20.293598, y=310.049864, z=-642.446494
  Landmark 5: x=90.241101, y=296.263730, z=-657.722535
  Landmark 6: x=95.208286, y=365.159543, z=-663.386331
  Landmark 7: x=98.110823, y=401.879955, z=-665.386766
  Landmark 8: x=95.884794, y=431.956817, z=-665.720731
  Landmark 9: x=134.983770, y=296.709836, z=-661.000822
  Landmark 10: x=144.549633, y=370.188473, z=-663.237401
  Landmark 11: x=144.466881, y=410.593208, z=-658.387732
  Landmark 12: x=142.618094, y=439.648500, z=-656.123275
  Landmark 13: x=164.450941, y=282.941865, z=-661.710587
  Landmark 14: x=184.960757, y=347.692354, z=-663.439205
  Landmark 15: x=185.922788, y=385.392212, z=-659.693669
  Landmark 16: x=175.960308, y=413.878244, z=-655.703119
  Landmark 17: x=197.267077, y=254.937885, z=-658.401503
  Landmark 18: x=214.874536, y=303.913877, z=-666.351842
  Landmark 19: x=226.533898, y=334.121253, z=-665.834672
  Landmark 20: x=225.144810, y=359.022487, z=-663.668960
  Landmark 21: x=109.688449, y=-174.720356, z=-638.802137
