# Frame Index: 125
Hand 0
  Landmark 0: x=505.384573, y=121.735429, z=-639.233495
  Landmark 1: x=457.452506, y=168.177378, z=-660.781204
  Landmark 2: x=419.886089, y=219.741066, z=-658.721965
  Landmark 3: x=405.833440, y=276.475211, z=-662.853440
  Landmark 4: x=401.976222, y=324.954114, z=-674.232900
  Landmark 5: x=495.281350, y=277.885162, z=-654.507983
  Landmark 6: x=497.643305, y=356.826030, z=-661.176223
  Landmark 7: x=501.239735, y=402.574186, z=-663.039740
  Landmark 8: x=508.209152, y=438.734090, z=-667.722696
  Landmark 9: x=539.177680, y=274.103035, z=-652.165822
  Landmark 10: x=559.042163, y=355.737715, z=-654.592614
  Landmark 11: x=575.988370, y=405.721645, z=-658.288244
  Landmark 12: x=591.888398, y=442.607826, z=-663.564467
  Landmark 13: x=574.723146, y=258.248171, z=-652.565424
  Landmark 14: x=605.315406, y=329.356036, z=-653.888869
  Landmark 15: x=627.229103, y=373.053136, z=-657.631837
  Landmark 16: x=648.154762, y=409.475220, z=-664.986053
  Landmark 17: x=601.905391, y=238.021034, z=-657.626198
  Landmark 18: x=648.517205, y=281.952691, z=-663.362766
  Landmark 19: x=676.611719, y=309.643798, z=-665.890854
  Landmark 20: x=698.313849, y=335.247874, z=-668.553378
  Landmark 21: x=505.384573, y=-178.264571, z=-639.233495
Hand 1
  Landmark 0: x=105.291397, y=118.682433, z=-637.491174
  Landmark 1: x=50.128207, y=153.112088, z=-620.537139
  Landmark 2: x=18.320146, y=208.656296, z=-626.964703
  Landmark 3: x=41.652069, y=259.713817, z=-628.068306
  Landmark 4: x=52.038300, y=242.109937, z=-644.101538
  Landmark 5: x=83.999637, y=287.842379, z=-655.342476
  Landmark 6: x=92.428668, y=355.122589, z=-663.278772
  Landmark 7: x=101.877766, y=392.982575, z=-665.109101
  Landmark 8: x=110.602819, y=423.244451, z=-665.050736
  Landmark 9: x=121.481281, y=289.126532, z=-661.454358
  Landmark 10: x=130.955602, y=360.067226, z=-662.347772
  Landmark 11: x=139.050370, y=401.995452, z=-659.523377
  Landmark 12: x=145.438798, y=434.432696, z=-657.929502
  Landmark 13: x=153.750521, y=275.076856, z=-662.818439
  Landmark 14: x=166.521019, y=342.327199, z=-663.919408
  Landmark 15: x=172.709836, y=380.528758, z=-660.801380
  Landmark 16: x=175.414466, y=409.165859, z=-657.102427
  Landmark 17: x=185.704766, y=249.215221, z=-661.431982
  Landmark 18: x=207.751245, y=298.068877, z=-667.284401
  Landmark 19: x=219.553554, y=328.537817, z=-666.416923
  Landmark 20: x=226.957225, y=357.122187, z=-665.432765
  Landmark 21: x=105.291397, y=-181.317567, z=-637.491174
