# Frame Index: 90
Hand 0
  Landmark 0: x=499.016218, y=124.326678, z=-637.140627
  Landmark 1: x=452.393470, y=169.214627, z=-659.504892
  Landmark 2: x=419.250116, y=223.853155, z=-660.258830
  Landmark 3: x=402.750662, y=280.632832, z=-663.584873
  Landmark 4: x=395.540756, y=328.117497, z=-675.058542
  Landmark 5: x=499.872999, y=286.558162, z=-658.899748
  Landmark 6: x=501.136021, y=364.107932, z=-663.386467
  Landmark 7: x=501.027669, y=408.601226, z=-663.774621
  Landmark 8: x=507.003710, y=444.486873, z=-667.459890
  Landmark 9: x=541.961018, y=281.431607, z=-656.227400
  Landmark 10: x=561.084351, y=361.257639, z=-657.420514
  Landmark 11: x=581.035715, y=410.559716, z=-659.677035
  Landmark 12: x=595.503683, y=445.439953, z=-663.336454
  Landmark 13: x=576.638858, y=261.959663, z=-654.839774
  Landmark 14: x=617.710525, y=332.470045, z=-657.588327
  Landmark 15: x=643.603859, y=375.003709, z=-659.163091
  Landmark 16: x=662.530578, y=409.063272, z=-665.147503
  Landmark 17: x=601.117108, y=239.350129, z=-657.956978
  Landmark 18: x=654.463800, y=279.749073, z=-664.768173
  Landmark 19: x=685.954682, y=304.901696, z=-666.092333
  Landmark 20: x=708.189292, y=328.147077, z=-668.190437
  Landmark 21: x=499.016218, y=-175.673322, z=-637.140627
Hand 1
  Landmark 0: x=106.161540, y=116.171599, z=-641.655946
  Landmark 1: x=65.049157, y=158.023251, z=-622.016083
  Landmark 2: x=67.088031, y=223.823811, z=-620.211779
  Landmark 3: x=86.612143, y=250.558371, z=-623.648969
  Landmark 4: x=131.880697, y=242.109937, z=-635.419985
  Landmark 5: x=87.209978, y=285.091806, z=-652.169659
  Landmark 6: x=95.414658, y=354.266599, z=-662.955116
  Landmark 7: x=104.310627, y=394.502838, z=-667.242116
  Landmark 8: x=112.870520, y=424.018608, z=-666.352653
  Landmark 9: x=124.543130, y=282.164886, z=-655.317230
  Landmark 10: x=134.390298, y=357.752897, z=-662.108665
  Landmark 11: x=138.575119, y=401.616261, z=-659.416326
  Landmark 12: x=143.691910, y=434.402537, z=-656.916709
  Landmark 13: x=155.106801, y=270.017051, z=-659.287835
  Landmark 14: x=171.609323, y=337.925928, z=-664.013183
  Landmark 15: x=173.659463, y=381.552839, z=-663.074750
  Landmark 16: x=173.672756, y=412.590664, z=-661.326973
  Landmark 17: x=186.506847, y=244.172453, z=-658.033214
  Landmark 18: x=210.522788, y=292.305078, z=-666.392104
  Landmark 19: x=222.854797, y=326.698571, z=-668.073758
  Landmark 20: x=229.008475, y=355.138696, z=-667.668174
  Landmark 21: x=106.161540, y=-183.828401, z=-641.655946
