# Frame Index: 249
Hand 0
  Landmark 0: x=509.647371, y=114.695547, z=-639.734674
  Landmark 1: x=458.973355, y=160.916027, z=-659.963522
  Landmark 2: x=421.342424, y=213.171447, z=-658.421331
  Landmark 3: x=409.917605, y=269.788982, z=-662.494832
  Landmark 4: x=408.979524, y=320.156890, z=-674.354331
  Landmark 5: x=491.894211, y=266.179068, z=-651.823995
  Landmark 6: x=496.010101, y=347.388563, z=-659.337169
  Landmark 7: x=500.731245, y=393.054657, z=-662.103117
  Landmark 8: x=507.796387, y=429.437544, z=-667.574317
  Landmark 9: x=535.794341, y=262.923173, z=-649.581133
  Landmark 10: x=554.192696, y=346.177454, z=-652.954158
  Landmark 11: x=570.644356, y=397.613718, z=-657.757946
  Landmark 12: x=586.474954, y=435.942706, z=-664.286548
  Landmark 13: x=573.078422, y=249.441086, z=-651.579984
  Landmark 14: x=599.118507, y=322.842315, z=-653.809817
  Landmark 15: x=616.932737, y=366.775918, z=-657.091817
  Landmark 16: x=635.446004, y=403.600770, z=-664.957402
  Landmark 17: x=602.737094, y=231.744179, z=-658.041943
  Landmark 18: x=643.167282, y=278.396456, z=-662.805328
  Landmark 19: x=668.680719, y=307.430044, z=-665.665287
  Landmark 20: x=689.194834, y=333.615201, z=-668.703646
  Landmark 21: x=509.647371, y=-185.304453, z=-639.734674
Hand 1
  Landmark 0: x=104.390751, y=117.024784, z=-639.653764
  Landmark 1: x=56.824101, y=157.010573, z=-621.430161
  Landmark 2: x=55.623902, y=220.514778, z=-624.186942
  Landmark 3: x=106.273656, y=250.829630, z=-626.392391
  Landmark 4: x=152.973888, y=241.774304, z=-641.248576
  Landmark 5: x=74.546137, y=275.674170, z=-651.374290
  Landmark 6: x=63.787218, y=342.564913, z=-661.303728
  Landmark 7: x=61.113800, y=383.806162, z=-664.999333
  Landmark 8: x=60.652201, y=416.790440, z=-666.795315
  Landmark 9: x=115.364145, y=278.285641, z=-663.625021
  Landmark 10: x=122.913784, y=355.628365, z=-662.874333
  Landmark 11: x=129.177845, y=400.269016, z=-660.801150
  Landmark 12: x=135.323747, y=434.219022, z=-660.570551
  Landmark 13: x=150.002201, y=268.493020, z=-660.700270
  Landmark 14: x=163.844634, y=337.052950, z=-664.283636
  Landmark 15: x=169.478406, y=379.536032, z=-663.216354
  Landmark 16: x=173.762582, y=412.493703, z=-662.276055
  Landmark 17: x=180.103549, y=244.437976, z=-658.529274
  Landmark 18: x=203.841348, y=291.592280, z=-666.960855
  Landmark 19: x=215.828805, y=324.111509, z=-668.211959
  Landmark 20: x=225.304359, y=353.806591, z=-669.387723
  Landmark 21: x=104.390751, y=-182.975216, z=-639.653764
