# Frame Index: 114
Hand 0
  Landmark 0: x=503.817141, y=123.041147, z=-638.600914
  Landmark 1: x=456.736429, y=169.471089, z=-660.807323
  Landmark 2: x=419.130275, y=220.746001, z=-658.581089
  Landmark 3: x=404.375968, y=277.105329, z=-662.514218
  Landmark 4: x=399.647374, y=326.406726, z=-673.732035
  Landmark 5: x=497.138479, y=281.635072, z=-656.474494
  Landmark 6: x=499.206864, y=359.914436, z=-662.011732
  Landmark 7: x=502.034146, y=405.350146, z=-663.298511
  Landmark 8: x=508.498758, y=441.552964, z=-667.572131
  Landmark 9: x=540.666167, y=277.357028, z=-654.130066
  Landmark 10: x=560.420031, y=358.024800, z=-655.615843
  Landmark 11: x=577.887773, y=407.754995, z=-658.623509
  Landmark 12: x=593.245091, y=443.955274, z=-663.363041
  Landmark 13: x=575.884341, y=260.529121, z=-653.636970
  Landmark 14: x=608.765353, y=331.088391, z=-654.885291
  Landmark 15: x=631.224175, y=374.306935, z=-657.970089
  Landmark 16: x=651.957653, y=409.687145, z=-664.844947
  Landmark 17: x=601.989579, y=239.193266, z=-657.626666
  Landmark 18: x=650.519800, y=282.072776, z=-663.856896
  Landmark 19: x=679.413972, y=308.739032, z=-665.895760
  Landmark 20: x=701.418267, y=333.640895, z=-668.244962
  Landmark 21: x=503.817141, y=-176.958853, z=-638.600914
Hand 1
  Landmark 0: x=103.781079, y=119.176729, z=-638.979900
  Landmark 1: x=48.359311, y=154.584259, z=-623.355779
  Landmark 2: x=9.164430, y=208.721633, z=-633.674201
  Landmark 3: x=-4.199143, y=261.022571, z=-640.341719
  Landmark 4: x=-23.080680, y=242.109937, z=-662.157020
  Landmark 5: x=85.032686, y=289.426939, z=-656.352040
  Landmark 6: x=94.608493, y=356.774697, z=-663.522218
  Landmark 7: x=104.706823, y=394.852867, z=-665.868578
  Landmark 8: x=114.188525, y=424.521312, z=-665.640204
  Landmark 9: x=122.271988, y=289.498697, z=-660.864074
  Landmark 10: x=131.960606, y=360.914282, z=-662.198650
  Landmark 11: x=139.589793, y=403.429762, z=-659.954884
  Landmark 12: x=145.992433, y=435.737052, z=-658.775031
  Landmark 13: x=153.902757, y=275.102815, z=-661.874007
  Landmark 14: x=167.466493, y=342.969760, z=-664.160310
  Landmark 15: x=173.045047, y=381.928028, z=-661.209604
  Landmark 16: x=175.528389, y=411.121613, z=-658.828864
  Landmark 17: x=185.433132, y=248.620234, z=-660.137332
  Landmark 18: x=208.557127, y=297.305458, z=-666.887564
  Landmark 19: x=220.921882, y=328.465830, z=-666.700043
  Landmark 20: x=228.488119, y=356.935275, z=-666.166869
  Landmark 21: x=103.781079, y=-180.823271, z=-638.979900
