# Frame Index: 99
Hand 0
  Landmark 0: x=501.430351, y=124.162131, z=-637.784672
  Landmark 1: x=454.884675, y=169.214627, z=-660.277006
  Landmark 2: x=419.539455, y=223.853059, z=-659.304585
  Landmark 3: x=403.757235, y=280.439653, z=-662.928739
  Landmark 4: x=396.576331, y=327.062736, z=-674.174526
  Landmark 5: x=499.179943, y=285.203231, z=-658.436504
  Landmark 6: x=500.770146, y=362.782769, z=-662.977835
  Landmark 7: x=501.998927, y=407.788593, z=-663.812121
  Landmark 8: x=507.968923, y=443.704417, z=-667.515752
  Landmark 9: x=541.921375, y=280.581452, z=-655.912913
  Landmark 10: x=561.463795, y=360.432935, z=-657.072466
  Landmark 11: x=580.126291, y=409.487279, z=-659.304212
  Landmark 12: x=595.184167, y=445.133105, z=-663.605629
  Landmark 13: x=576.749018, y=261.960214, z=-654.568354
  Landmark 14: x=613.850453, y=332.084373, z=-656.255415
  Landmark 15: x=638.282506, y=375.005460, z=-658.672117
  Landmark 16: x=657.750047, y=409.291149, z=-664.818699
  Landmark 17: x=601.653285, y=239.604581, z=-657.831269
  Landmark 18: x=653.009075, y=280.813879, z=-664.482389
  Landmark 19: x=683.399298, y=306.527919, z=-666.057089
  Landmark 20: x=705.782531, y=330.412629, z=-668.187032
  Landmark 21: x=501.430351, y=-175.837869, z=-637.784672
Hand 1
  Landmark 0: x=104.048540, y=117.266884, z=-640.695490
  Landmark 1: x=56.505000, y=158.277005, z=-623.301488
  Landmark 2: x=26.896941, y=215.333489, z=-624.577444
  Landmark 3: x=9.764315, y=269.739657, z=-625.111349
  Landmark 4: x=6.946964, y=242.109937, z=-633.884973
  Landmark 5: x=86.057724, y=286.083924, z=-654.236180
  Landmark 6: x=95.378393, y=355.427248, z=-663.210690
  Landmark 7: x=105.411606, y=394.569331, z=-667.084693
  Landmark 8: x=114.918152, y=424.022870, z=-666.661171
  Landmark 9: x=123.450818, y=285.517804, z=-658.183733
  Landmark 10: x=133.366576, y=359.496055, z=-662.321937
  Landmark 11: x=139.012290, y=402.765427, z=-660.170863
  Landmark 12: x=144.826491, y=435.782552, z=-658.589573
  Landmark 13: x=154.362120, y=272.242176, z=-660.744018
  Landmark 14: x=169.968560, y=340.453682, z=-664.234185
  Landmark 15: x=173.771631, y=382.757895, z=-662.713807
  Landmark 16: x=175.111524, y=413.768516, z=-661.058470
  Landmark 17: x=185.840148, y=245.614987, z=-658.956710
  Landmark 18: x=209.354620, y=294.288578, z=-666.699536
  Landmark 19: x=221.807751, y=327.452281, z=-667.906078
  Landmark 20: x=229.168693, y=355.526716, z=-667.421261
  Landmark 21: x=104.048540, y=-182.733116, z=-640.695490
