# Frame Index: 228
Hand 0
  Landmark 0: x=508.853110, y=117.183442, z=-639.907390
  Landmark 1: x=457.759564, y=163.237795, z=-660.099337
  Landmark 2: x=420.537667, y=214.205841, z=-658.268629
  Landmark 3: x=409.002170, y=272.288190, z=-662.731138
  Landmark 4: x=407.680622, y=321.213535, z=-673.985834
  Landmark 5: x=491.698501, y=268.593635, z=-652.100819
  Landmark 6: x=495.952831, y=349.195962, z=-659.384553
  Landmark 7: x=500.536643, y=395.561470, z=-662.276096
  Landmark 8: x=507.754864, y=431.787982, z=-667.701588
  Landmark 9: x=535.958403, y=265.435206, z=-650.332630
  Landmark 10: x=554.561236, y=348.308194, z=-653.250543
  Landmark 11: x=570.868763, y=399.848665, z=-658.017637
  Landmark 12: x=586.500055, y=437.459154, z=-664.016377
  Landmark 13: x=573.139564, y=251.488389, z=-651.880005
  Landmark 14: x=599.131264, y=324.530105, z=-653.815207
  Landmark 15: x=617.791431, y=368.677591, z=-657.483427
  Landmark 16: x=636.096505, y=405.356744, z=-665.060233
  Landmark 17: x=602.161612, y=233.386810, z=-657.831629
  Landmark 18: x=643.578540, y=279.901717, z=-662.861455
  Landmark 19: x=669.345571, y=308.654381, z=-665.748688
  Landmark 20: x=689.994380, y=334.974123, z=-668.949866
  Landmark 21: x=508.853110, y=-182.816558, z=-639.907390
Hand 1
  Landmark 0: x=103.462550, y=116.672848, z=-639.001047
  Landmark 1: x=47.390318, y=150.658345, z=-624.090971
  Landmark 2: x=5.555436, y=201.678541, z=-631.551618
  Landmark 3: x=-13.690937, y=250.037147, z=-636.364751
  Landmark 4: x=-37.229259, y=283.190528, z=-651.840215
  Landmark 5: x=76.887258, y=278.219901, z=-654.430295
  Landmark 6: x=71.645514, y=346.870003, z=-661.474952
  Landmark 7: x=71.955723, y=388.012593, z=-665.201440
  Landmark 8: x=73.984605, y=420.232721, z=-666.885670
  Landmark 9: x=118.667671, y=285.777329, z=-661.534914
  Landmark 10: x=126.337043, y=359.068624, z=-662.638158
  Landmark 11: x=133.299934, y=402.164297, z=-661.177359
  Landmark 12: x=140.163652, y=435.337706, z=-661.291378
  Landmark 13: x=152.925977, y=273.877394, z=-662.764015
  Landmark 14: x=166.214532, y=339.920438, z=-664.300882
  Landmark 15: x=172.480369, y=380.037035, z=-663.724571
  Landmark 16: x=177.129211, y=411.121856, z=-662.555612
  Landmark 17: x=183.018057, y=247.311825, z=-660.029993
  Landmark 18: x=205.259494, y=294.773830, z=-667.304135
  Landmark 19: x=216.712621, y=325.579017, z=-668.620424
  Landmark 20: x=225.937026, y=354.047551, z=-669.594176
  Landmark 21: x=103.462550, y=-183.327152, z=-639.001047
