# Frame Index: 92
Hand 0
  Landmark 0: x=499.661061, y=124.408838, z=-637.275630
  Landmark 1: x=453.130274, y=169.214627, z=-659.652957
  Landmark 2: x=419.522482, y=224.169865, z=-660.024880
  Landmark 3: x=403.169009, y=279.195633, z=-663.233881
  Landmark 4: x=396.048002, y=326.980174, z=-674.623342
  Landmark 5: x=499.796325, y=286.263510, z=-658.719157
  Landmark 6: x=501.060931, y=363.606328, z=-663.153683
  Landmark 7: x=501.388006, y=408.350858, z=-663.836484
  Landmark 8: x=507.178754, y=444.124186, z=-667.376973
  Landmark 9: x=542.030075, y=281.305367, z=-656.323132
  Landmark 10: x=561.211874, y=360.979159, z=-657.292431
  Landmark 11: x=580.797052, y=410.284829, z=-659.542448
  Landmark 12: x=595.439613, y=445.346119, z=-663.399765
  Landmark 13: x=576.736242, y=262.010140, z=-654.775815
  Landmark 14: x=616.766115, y=332.348128, z=-657.287073
  Landmark 15: x=642.210634, y=374.955029, z=-659.032312
  Landmark 16: x=661.223155, y=408.987054, z=-664.858207
  Landmark 17: x=601.098554, y=239.462009, z=-657.838175
  Landmark 18: x=654.169029, y=280.043657, z=-664.667793
  Landmark 19: x=685.228183, y=305.263616, z=-665.998391
  Landmark 20: x=707.648319, y=328.675791, z=-668.170562
  Landmark 21: x=499.661061, y=-175.591162, z=-637.275630
Hand 1
  Landmark 0: x=105.356835, y=115.899624, z=-641.449685
  Landmark 1: x=63.245148, y=154.833156, z=-622.381492
  Landmark 2: x=57.138773, y=216.173362, z=-620.176431
  Landmark 3: x=53.661856, y=258.071847, z=-621.781412
  Landmark 4: x=96.783188, y=242.109937, z=-632.203446
  Landmark 5: x=86.452167, y=283.766920, z=-651.898306
  Landmark 6: x=95.150478, y=354.099606, z=-662.848483
  Landmark 7: x=104.399167, y=394.371183, z=-667.317710
  Landmark 8: x=113.305932, y=423.999332, z=-666.568692
  Landmark 9: x=124.105337, y=282.137544, z=-655.193818
  Landmark 10: x=134.123317, y=358.203760, z=-662.159428
  Landmark 11: x=138.554201, y=401.915066, z=-659.513399
  Landmark 12: x=143.883913, y=434.653530, z=-657.415278
  Landmark 13: x=155.001634, y=270.708508, z=-659.742838
  Landmark 14: x=171.395174, y=338.593681, z=-664.137052
  Landmark 15: x=173.752800, y=382.027853, z=-663.069271
  Landmark 16: x=174.239100, y=413.042532, z=-661.385244
  Landmark 17: x=186.252891, y=244.525531, z=-658.387621
  Landmark 18: x=210.165631, y=292.496369, z=-666.416244
  Landmark 19: x=222.564306, y=326.697488, z=-668.104823
  Landmark 20: x=229.002755, y=354.795823, z=-667.663464
  Landmark 21: x=105.356835, y=-184.100376, z=-641.449685
