# Frame Index: 244
Hand 0
  Landmark 0: x=511.015991, y=117.000017, z=-636.443930
  Landmark 1: x=459.535830, y=157.804231, z=-657.623536
  Landmark 2: x=423.776139, y=209.749326, z=-654.462728
  Landmark 3: x=411.214439, y=267.295879, z=-660.333648
  Landmark 4: x=409.419024, y=320.049934, z=-672.072836
  Landmark 5: x=493.550664, y=265.333429, z=-651.000000
  Landmark 6: x=498.178681, y=346.295782, z=-660.267530
  Landmark 7: x=501.671069, y=392.964691, z=-661.884868
  Landmark 8: x=507.266732, y=429.345682, z=-666.764359
  Landmark 9: x=537.302065, y=261.423179, z=-649.000000
  Landmark 10: x=553.976313, y=344.036806, z=-653.417421
  Landmark 11: x=569.543354, y=396.497057, z=-657.475019
  Landmark 12: x=583.734356, y=434.145599, z=-662.678565
  Landmark 13: x=574.632580, y=247.303591, z=-650.878671
  Landmark 14: x=598.685497, y=321.235051, z=-652.444602
  Landmark 15: x=617.265553, y=366.021418, z=-652.000000
  Landmark 16: x=635.161249, y=402.315263, z=-658.000000
  Landmark 17: x=605.013670, y=228.447251, z=-656.483804
  Landmark 18: x=644.601725, y=274.946285, z=-662.466629
  Landmark 19: x=668.570475, y=304.871923, z=-664.548293
  Landmark 20: x=686.517133, y=332.330502, z=-667.501145
  Landmark 21: x=511.015991, y=-182.999983, z=-636.443930
Hand 1
  Landmark 0: x=104.224495, y=123.746009, z=-635.542039
  Landmark 1: x=54.189402, y=152.383198, z=-620.334791
  Landmark 2: x=61.929249, y=214.847225, z=-624.700216
  Landmark 3: x=108.256900, y=244.126871, z=-630.002642
  Landmark 4: x=155.886854, y=240.573451, z=-643.227359
  Landmark 5: x=74.438131, y=274.359435, z=-649.000749
  Landmark 6: x=65.798684, y=341.672596, z=-662.400992
  Landmark 7: x=63.083257, y=383.600133, z=-664.721615
  Landmark 8: x=62.706667, y=416.393835, z=-664.711126
  Landmark 9: x=115.597625, y=280.857119, z=-649.004489
  Landmark 10: x=123.494447, y=354.544315, z=-661.813466
  Landmark 11: x=129.074997, y=398.669884, z=-658.620727
  Landmark 12: x=135.328513, y=432.712959, z=-655.663717
  Landmark 13: x=149.405539, y=270.140370, z=-660.758853
  Landmark 14: x=162.230943, y=337.190369, z=-663.626753
  Landmark 15: x=167.214879, y=378.911031, z=-658.435935
  Landmark 16: x=171.921215, y=410.747453, z=-654.567108
  Landmark 17: x=179.326160, y=244.174551, z=-657.745667
  Landmark 18: x=203.633328, y=292.238594, z=-665.864836
  Landmark 19: x=215.398857, y=324.519354, z=-664.554404
  Landmark 20: x=224.834779, y=353.497225, z=-662.782881
  Landmark 21: x=104.224495, y=-176.253991, z=-635.542039
