# Frame Index: 236
Hand 0
  Landmark 0: x=511.015688, y=117.451224, z=-636.443930
  Landmark 1: x=459.623007, y=159.082046, z=-657.767352
  Landmark 2: x=424.180284, y=210.068876, z=-654.463487
  Landmark 3: x=412.116334, y=268.570331, z=-660.247245
  Landmark 4: x=409.707811, y=320.998655, z=-672.015610
  Landmark 5: x=493.577501, y=265.801451, z=-650.000000
  Landmark 6: x=498.288700, y=346.663266, z=-660.267530
  Landmark 7: x=501.770089, y=393.411731, z=-661.916339
  Landmark 8: x=507.464112, y=429.787482, z=-666.757746
  Landmark 9: x=537.382195, y=261.866266, z=-649.000001
  Landmark 10: x=554.128652, y=344.454324, z=-653.424910
  Landmark 11: x=569.814731, y=396.944981, z=-657.486135
  Landmark 12: x=584.204916, y=434.634571, z=-662.690288
  Landmark 13: x=574.716752, y=247.639360, z=-650.897825
  Landmark 14: x=598.923803, y=321.503988, z=-652.472222
  Landmark 15: x=617.684745, y=366.358875, z=-652.000000
  Landmark 16: x=635.591678, y=402.687759, z=-658.000000
  Landmark 17: x=604.868769, y=228.755172, z=-656.466105
  Landmark 18: x=644.680546, y=275.226068, z=-662.463053
  Landmark 19: x=668.699482, y=305.050128, z=-664.550009
  Landmark 20: x=686.871806, y=332.484105, z=-667.501186
  Landmark 21: x=511.015688, y=-182.548776, z=-636.443930
Hand 1
  Landmark 0: x=104.218275, y=124.188590, z=-635.549659
  Landmark 1: x=49.721749, y=151.163724, z=-621.067936
  Landmark 2: x=22.655652, y=205.748943, z=-627.419118
  Landmark 3: x=34.948699, y=253.891071, z=-634.209933
  Landmark 4: x=53.513169, y=259.324473, z=-647.454220
  Landmark 5: x=74.817715, y=275.810871, z=-651.002247
  Landmark 6: x=66.534870, y=342.649114, z=-662.403937
  Landmark 7: x=64.216551, y=384.459866, z=-664.741147
  Landmark 8: x=64.162308, y=417.107488, z=-664.712255
  Landmark 9: x=115.924736, y=282.018121, z=-638.991765
  Landmark 10: x=123.961014, y=355.132568, z=-661.809230
  Landmark 11: x=129.725557, y=399.106631, z=-658.617284
  Landmark 12: x=136.040789, y=433.089726, z=-655.663717
  Landmark 13: x=150.002347, y=271.351261, z=-660.758853
  Landmark 14: x=162.603573, y=337.849121, z=-663.617733
  Landmark 15: x=167.862688, y=379.253689, z=-658.435935
  Landmark 16: x=172.683300, y=411.012251, z=-654.567108
  Landmark 17: x=179.794342, y=244.829037, z=-657.740415
  Landmark 18: x=204.068436, y=292.907619, z=-665.862382
  Landmark 19: x=215.927649, y=325.138725, z=-664.554404
  Landmark 20: x=225.384839, y=354.231348, z=-662.782881
  Landmark 21: x=104.218275, y=-175.811410, z=-635.549659
