# Frame Index: 263
Hand 0
  Landmark 0: x=510.426512, y=115.908377, z=-636.443930
  Landmark 1: x=457.881836, y=157.004075, z=-657.662610
  Landmark 2: x=421.772369, y=208.001526, z=-654.883001
  Landmark 3: x=410.610722, y=265.208354, z=-661.005398
  Landmark 4: x=408.864679, y=316.517208, z=-671.555301
  Landmark 5: x=492.174312, y=264.659074, z=-650.999999
  Landmark 6: x=497.136826, y=344.812821, z=-660.263970
  Landmark 7: x=500.963481, y=391.141395, z=-661.821318
  Landmark 8: x=507.271490, y=427.603351, z=-666.770192
  Landmark 9: x=535.924024, y=261.020947, z=-650.000000
  Landmark 10: x=552.683984, y=343.045513, z=-653.377227
  Landmark 11: x=568.057367, y=395.064908, z=-657.442281
  Landmark 12: x=582.646491, y=433.248545, z=-662.694802
  Landmark 13: x=572.924275, y=247.023492, z=-650.874919
  Landmark 14: x=597.027940, y=320.309051, z=-652.519932
  Landmark 15: x=615.543498, y=364.910310, z=-652.000000
  Landmark 16: x=633.866759, y=401.887248, z=-658.000000
  Landmark 17: x=603.390790, y=228.173513, z=-656.471738
  Landmark 18: x=643.086822, y=274.456305, z=-662.436376
  Landmark 19: x=667.588208, y=304.269885, z=-664.559002
  Landmark 20: x=685.813564, y=331.644341, z=-667.513407
  Landmark 21: x=510.426512, y=-184.091623, z=-636.443930
Hand 1
  Landmark 0: x=102.851611, y=122.914987, z=-635.538429
  Landmark 1: x=52.516351, y=146.291434, z=-618.764341
  Landmark 2: x=5.031539, y=202.787472, z=-622.056185
  Landmark 3: x=-6.866880, y=252.028721, z=-626.845941
  Landmark 4: x=-21.892958, y=255.926420, z=-639.809825
  Landmark 5: x=72.872930, y=273.340130, z=-629.002252
  Landmark 6: x=64.273432, y=340.666839, z=-662.384186
  Landmark 7: x=61.554158, y=382.483083, z=-664.729556
  Landmark 8: x=61.281624, y=414.941336, z=-664.729649
  Landmark 9: x=113.770884, y=279.242973, z=-624.008990
  Landmark 10: x=121.695762, y=352.956230, z=-661.825117
  Landmark 11: x=127.252820, y=397.123557, z=-658.637052
  Landmark 12: x=133.553707, y=430.974126, z=-655.663717
  Landmark 13: x=147.686423, y=268.242638, z=-660.751685
  Landmark 14: x=160.796733, y=335.534415, z=-663.645665
  Landmark 15: x=166.165410, y=377.351832, z=-658.435935
  Landmark 16: x=171.160344, y=409.476892, z=-654.567108
  Landmark 17: x=177.874907, y=242.528014, z=-657.748176
  Landmark 18: x=202.308946, y=290.261119, z=-665.935320
  Landmark 19: x=214.306776, y=322.335973, z=-664.554404
  Landmark 20: x=223.860920, y=351.240582, z=-662.782881
  Landmark 21: x=102.851611, y=-177.085013, z=-635.538429
