# Frame Index: 31
Hand 0
  Landmark 0: x=504.938029, y=110.225359, z=-636.172185
  Landmark 1: x=448.882536, y=169.727397, z=-658.931586
  Landmark 2: x=419.848542, y=220.745650, z=-649.513252
  Landmark 3: x=403.353427, y=277.104642, z=-654.325319
  Landmark 4: x=393.441045, y=327.465235, z=-678.044890
  Landmark 5: x=507.005904, y=315.518498, z=-656.999999
  Landmark 6: x=523.051358, y=396.085916, z=-659.968992
  Landmark 7: x=512.221985, y=427.306170, z=-662.131687
  Landmark 8: x=524.110487, y=460.078526, z=-666.284091
  Landmark 9: x=553.653431, y=310.287567, z=-654.999252
  Landmark 10: x=557.452544, y=388.017997, z=-652.744186
  Landmark 11: x=581.030374, y=440.394109, z=-657.617329
  Landmark 12: x=581.721763, y=459.188758, z=-662.368189
  Landmark 13: x=581.690489, y=272.513256, z=-650.490196
  Landmark 14: x=648.780111, y=360.753336, z=-649.000000
  Landmark 15: x=678.990334, y=402.554506, z=-652.000000
  Landmark 16: x=690.333966, y=423.150936, z=-658.000000
  Landmark 17: x=619.084212, y=262.269917, z=-656.609375
  Landmark 18: x=667.117455, y=306.066520, z=-662.446429
  Landmark 19: x=669.521339, y=328.342723, z=-664.693667
  Landmark 20: x=691.736606, y=353.545824, z=-667.094164
  Landmark 21: x=504.938029, y=-189.774641, z=-636.172185
Hand 1
  Landmark 0: x=113.786049, y=128.830514, z=-635.606299
  Landmark 1: x=62.528264, y=160.709329, z=-620.122969
  Landmark 2: x=66.805006, y=222.039838, z=-620.274982
  Landmark 3: x=113.907631, y=252.218797, z=-622.328780
  Landmark 4: x=159.237309, y=303.163010, z=-646.666195
  Landmark 5: x=84.692675, y=282.646114, z=-651.000001
  Landmark 6: x=92.739236, y=346.565347, z=-662.461648
  Landmark 7: x=99.125118, y=386.982670, z=-664.691358
  Landmark 8: x=95.668709, y=412.560878, z=-664.627483
  Landmark 9: x=130.282008, y=282.459453, z=-652.000002
  Landmark 10: x=134.176525, y=365.606393, z=-661.935815
  Landmark 11: x=137.906153, y=403.867823, z=-657.931413
  Landmark 12: x=134.764794, y=428.211289, z=-655.516693
  Landmark 13: x=155.649295, y=283.850701, z=-660.433168
  Landmark 14: x=178.239350, y=351.571854, z=-663.298408
  Landmark 15: x=174.938038, y=396.874997, z=-658.338515
  Landmark 16: x=173.398222, y=421.887944, z=-654.567108
  Landmark 17: x=190.484797, y=251.253659, z=-657.621928
  Landmark 18: x=219.337613, y=307.458278, z=-665.629973
  Landmark 19: x=222.867994, y=344.237788, z=-664.461378
  Landmark 20: x=226.686849, y=358.204647, z=-662.770925
  Landmark 21: x=113.786049, y=-171.169486, z=-635.606299
