# Frame Index: 29
Hand 0
  Landmark 0: x=504.912915, y=110.222139, z=-636.187726
  Landmark 1: x=448.489152, y=167.901073, z=-658.865691
  Landmark 2: x=420.330101, y=219.710924, z=-649.146953
  Landmark 3: x=403.574818, y=276.272333, z=-654.088041
  Landmark 4: x=394.144869, y=326.494319, z=-678.407579
  Landmark 5: x=507.002478, y=316.223094, z=-656.000001
  Landmark 6: x=523.237374, y=396.954196, z=-659.968992
  Landmark 7: x=512.039498, y=427.970286, z=-662.141384
  Landmark 8: x=523.976706, y=460.597382, z=-666.305810
  Landmark 9: x=553.817273, y=311.092552, z=-654.999251
  Landmark 10: x=557.108852, y=388.764258, z=-652.744186
  Landmark 11: x=580.741198, y=441.264447, z=-657.599244
  Landmark 12: x=581.148065, y=459.868992, z=-662.397456
  Landmark 13: x=581.861094, y=273.068775, z=-650.490196
  Landmark 14: x=649.460535, y=361.602284, z=-649.000000
  Landmark 15: x=679.584563, y=403.495827, z=-652.000000
  Landmark 16: x=690.562168, y=423.783797, z=-658.000000
  Landmark 17: x=619.515813, y=263.124578, z=-656.655963
  Landmark 18: x=667.023530, y=306.899598, z=-662.446429
  Landmark 19: x=668.489212, y=329.330269, z=-664.681957
  Landmark 20: x=690.535956, y=354.585396, z=-667.097394
  Landmark 21: x=504.912915, y=-189.777861, z=-636.187726
Hand 1
  Landmark 0: x=113.640558, y=129.161284, z=-635.606299
  Landmark 1: x=61.365253, y=161.427900, z=-620.331471
  Landmark 2: x=68.128322, y=221.683132, z=-620.783245
  Landmark 3: x=114.732506, y=250.830344, z=-621.970027
  Landmark 4: x=160.426184, y=303.163010, z=-645.961403
  Landmark 5: x=84.664148, y=282.867011, z=-652.000000
  Landmark 6: x=92.531942, y=346.664315, z=-662.458716
  Landmark 7: x=98.638730, y=387.030886, z=-664.680398
  Landmark 8: x=94.496289, y=412.669482, z=-664.638989
  Landmark 9: x=130.384046, y=282.677643, z=-654.998498
  Landmark 10: x=134.457625, y=366.317286, z=-661.931413
  Landmark 11: x=138.114305, y=404.361852, z=-657.889543
  Landmark 12: x=134.656553, y=428.613955, z=-655.518135
  Landmark 13: x=155.861557, y=284.695878, z=-660.433168
  Landmark 14: x=178.559474, y=352.482890, z=-663.319602
  Landmark 15: x=175.214865, y=397.635418, z=-658.338515
  Landmark 16: x=173.563790, y=422.358127, z=-654.567108
  Landmark 17: x=190.775846, y=251.844611, z=-657.686848
  Landmark 18: x=219.649473, y=308.425215, z=-665.639205
  Landmark 19: x=222.938404, y=345.044912, z=-664.461378
  Landmark 20: x=226.607039, y=358.861948, z=-662.770925
  Landmark 21: x=113.640558, y=-170.838716, z=-635.606299
