# Frame Index: 176
Hand 0
  Landmark 0: x=509.853262, y=119.911084, z=-636.443930
  Landmark 1: x=458.339070, y=161.708519, z=-657.904931
  Landmark 2: x=422.372555, y=213.554758, z=-654.580050
  Landmark 3: x=410.852952, y=272.320999, z=-660.300927
  Landmark 4: x=406.504937, y=322.749218, z=-671.962655
  Landmark 5: x=493.940304, y=271.107649, z=-651.000000
  Landmark 6: x=499.249502, y=351.362931, z=-660.267530
  Landmark 7: x=502.725886, y=397.408178, z=-662.117194
  Landmark 8: x=509.052873, y=433.640921, z=-666.707203
  Landmark 9: x=538.273166, y=267.116496, z=-649.000001
  Landmark 10: x=555.224117, y=348.744621, z=-653.562170
  Landmark 11: x=571.631853, y=400.847358, z=-657.590874
  Landmark 12: x=586.142990, y=437.877698, z=-662.640369
  Landmark 13: x=574.624420, y=251.562444, z=-650.998370
  Landmark 14: x=601.375271, y=324.583385, z=-649.000000
  Landmark 15: x=621.514310, y=369.222030, z=-652.000000
  Landmark 16: x=640.021802, y=405.222413, z=-658.000000
  Landmark 17: x=603.956411, y=232.517730, z=-656.429165
  Landmark 18: x=645.395032, y=278.028521, z=-662.462082
  Landmark 19: x=670.150555, y=307.028306, z=-664.597272
  Landmark 20: x=689.623008, y=333.833922, z=-667.529354
  Landmark 21: x=509.853262, y=-180.088916, z=-636.443930
Hand 1
  Landmark 0: x=105.716432, y=123.767214, z=-635.580126
  Landmark 1: x=51.859950, y=148.691245, z=-619.746514
  Landmark 2: x=11.475653, y=200.361255, z=-622.156717
  Landmark 3: x=-10.468120, y=245.956722, z=-624.022290
  Landmark 4: x=-36.186641, y=279.795750, z=-633.646299
  Landmark 5: x=78.443073, y=275.441254, z=-625.994006
  Landmark 6: x=80.408127, y=345.085277, z=-662.457007
  Landmark 7: x=84.525462, y=385.975717, z=-664.813165
  Landmark 8: x=89.729106, y=417.926732, z=-664.694896
  Landmark 9: x=118.802146, y=282.214214, z=-623.002247
  Landmark 10: x=127.162183, y=354.981553, z=-661.787184
  Landmark 11: x=133.407761, y=398.729410, z=-658.613778
  Landmark 12: x=139.830652, y=431.992462, z=-655.663717
  Landmark 13: x=151.826685, y=272.128451, z=-660.740026
  Landmark 14: x=164.821264, y=338.021059, z=-663.616176
  Landmark 15: x=169.881739, y=379.346000, z=-658.435935
  Landmark 16: x=174.553016, y=410.065804, z=-654.567108
  Landmark 17: x=182.457075, y=246.004959, z=-657.635845
  Landmark 18: x=205.783116, y=294.422534, z=-665.828040
  Landmark 19: x=216.529647, y=326.646728, z=-664.554404
  Landmark 20: x=225.191810, y=354.583749, z=-662.782881
  Landmark 21: x=105.716432, y=-176.232786, z=-635.580126
