# Frame Index: 2
Hand 0
  Landmark 0: x=507.278255, y=128.261020, z=-636.537037
  Landmark 1: x=458.439459, y=170.251175, z=-657.526150
  Landmark 2: x=422.456746, y=223.865396, z=-653.000000
  Landmark 3: x=413.493427, y=282.098756, z=-659.473850
  Landmark 4: x=411.772562, y=333.822050, z=-669.526150
  Landmark 5: x=488.368962, y=285.670676, z=-651.998502
  Landmark 6: x=490.699823, y=366.414484, z=-659.925926
  Landmark 7: x=491.064045, y=409.455997, z=-662.851852
  Landmark 8: x=496.556227, y=445.100589, z=-666.925926
  Landmark 9: x=532.658995, y=284.318519, z=-648.000000
  Landmark 10: x=539.043060, y=366.009846, z=-652.851852
  Landmark 11: x=550.944425, y=419.605301, z=-656.851852
  Landmark 12: x=561.141520, y=456.477678, z=-662.462963
  Landmark 13: x=567.952953, y=270.663420, z=-650.925926
  Landmark 14: x=586.608114, y=345.551119, z=-649.000000
  Landmark 15: x=600.277416, y=390.900128, z=-652.000000
  Landmark 16: x=613.242867, y=427.363734, z=-658.000000
  Landmark 17: x=600.819220, y=255.038562, z=-657.000000
  Landmark 18: x=629.332554, y=307.423052, z=-661.537037
  Landmark 19: x=641.620836, y=339.757014, z=-663.462963
  Landmark 20: x=655.818729, y=369.848792, z=-666.925926
  Landmark 21: x=507.278255, y=-171.738980, z=-636.537037
Hand 1
  Landmark 0: x=109.823085, y=129.530692, z=-635.074074
  Landmark 1: x=54.061438, y=158.023251, z=-623.000000
  Landmark 2: x=17.653343, y=209.382491, z=-633.000000
  Landmark 3: x=-7.333543, y=255.413061, z=-639.526150
  Landmark 4: x=-32.632261, y=295.474200, z=-656.578450
  Landmark 5: x=86.038855, y=293.443810, z=-654.999251
  Landmark 6: x=89.127843, y=358.548395, z=-662.000000
  Landmark 7: x=92.642739, y=398.627881, z=-664.074074
  Landmark 8: x=94.655318, y=430.737612, z=-665.000000
  Landmark 9: x=125.883691, y=295.685965, z=-659.999252
  Landmark 10: x=132.125604, y=368.421475, z=-662.000000
  Landmark 11: x=137.997264, y=409.548447, z=-657.074074
  Landmark 12: x=141.683404, y=441.190912, z=-654.537037
  Landmark 13: x=158.761839, y=283.830791, z=-660.462963
  Landmark 14: x=170.536600, y=352.574764, z=-663.000000
  Landmark 15: x=173.654650, y=389.854723, z=-658.388889
  Landmark 16: x=176.044240, y=418.018786, z=-654.462963
  Landmark 17: x=190.062934, y=256.572185, z=-657.537037
  Landmark 18: x=212.058371, y=308.726735, z=-665.000000
  Landmark 19: x=220.488713, y=339.934230, z=-663.925926
  Landmark 20: x=225.850908, y=366.188925, z=-662.925926
  Landmark 21: x=109.823085, y=-170.469308, z=-635.074074
