# Frame Index: 175
Hand 0
  Landmark 0: x=509.818952, y=119.913286, z=-636.443930
  Landmark 1: x=458.341140, y=162.443159, z=-658.003585
  Landmark 2: x=422.344382, y=213.553987, z=-654.611284
  Landmark 3: x=410.814578, y=271.282881, z=-660.358325
  Landmark 4: x=406.387271, y=322.845704, z=-672.015120
  Landmark 5: x=493.989985, y=271.204946, z=-651.000000
  Landmark 6: x=499.316380, y=351.417029, z=-660.267530
  Landmark 7: x=502.742785, y=397.446162, z=-662.118068
  Landmark 8: x=509.098876, y=433.681523, z=-666.705053
  Landmark 9: x=538.318256, y=267.237200, z=-649.000749
  Landmark 10: x=555.281595, y=348.812267, z=-653.567516
  Landmark 11: x=571.655622, y=400.887715, z=-657.594707
  Landmark 12: x=586.190866, y=437.937033, z=-662.638051
  Landmark 13: x=574.659425, y=251.651849, z=-651.008646
  Landmark 14: x=601.440389, y=324.610515, z=-649.000000
  Landmark 15: x=621.633124, y=369.260607, z=-652.000000
  Landmark 16: x=640.133005, y=405.264433, z=-658.000000
  Landmark 17: x=603.991245, y=232.602329, z=-656.425437
  Landmark 18: x=645.458896, y=278.072704, z=-662.465244
  Landmark 19: x=670.200411, y=307.046863, z=-664.594848
  Landmark 20: x=689.753724, y=333.861722, z=-667.532638
  Landmark 21: x=509.818952, y=-180.086714, z=-636.443930
Hand 1
  Landmark 0: x=105.819955, y=123.861087, z=-635.572650
  Landmark 1: x=52.627383, y=149.197473, z=-619.524715
  Landmark 2: x=12.080129, y=200.362240, z=-621.530174
  Landmark 3: x=-10.225551, y=245.315055, z=-622.928337
  Landmark 4: x=-36.102407, y=279.150491, z=-632.180757
  Landmark 5: x=78.589643, y=275.258795, z=-625.994006
  Landmark 6: x=80.859917, y=345.064705, z=-662.457007
  Landmark 7: x=85.160302, y=385.976403, z=-664.811812
  Landmark 8: x=90.521447, y=417.918296, z=-664.694896
  Landmark 9: x=118.902481, y=282.076801, z=-623.002247
  Landmark 10: x=127.289955, y=354.907859, z=-661.791865
  Landmark 11: x=133.541913, y=398.668603, z=-658.613778
  Landmark 12: x=139.967799, y=431.906978, z=-655.663717
  Landmark 13: x=151.884937, y=272.052255, z=-660.735775
  Landmark 14: x=164.895528, y=337.914713, z=-663.619884
  Landmark 15: x=169.951632, y=379.283807, z=-658.435935
  Landmark 16: x=174.605127, y=410.026502, z=-654.567108
  Landmark 17: x=182.552060, y=245.987455, z=-657.629987
  Landmark 18: x=205.854779, y=294.393210, z=-665.828040
  Landmark 19: x=216.541840, y=326.639861, z=-664.554404
  Landmark 20: x=225.164362, y=354.538747, z=-662.782881
  Landmark 21: x=105.819955, y=-176.138913, z=-635.572650
