# Frame Index: 7
Hand 0
  Landmark 0: x=506.620178, y=122.536616, z=-636.612403
  Landmark 1: x=454.090507, y=173.625627, z=-658.145220
  Landmark 2: x=418.321853, y=222.835905, z=-650.866988
  Landmark 3: x=402.796994, y=277.716712, z=-656.844417
  Landmark 4: x=392.564089, y=325.444784, z=-673.133054
  Landmark 5: x=496.226222, y=299.533065, z=-657.000000
  Landmark 6: x=503.547699, y=379.748451, z=-659.721154
  Landmark 7: x=498.552186, y=418.326392, z=-662.356589
  Landmark 8: x=505.562805, y=452.828344, z=-666.487013
  Landmark 9: x=541.401523, y=296.479463, z=-653.000000
  Landmark 10: x=547.329830, y=375.472552, z=-652.744186
  Landmark 11: x=564.377964, y=428.684400, z=-656.582278
  Landmark 12: x=571.142878, y=458.653749, z=-662.316456
  Landmark 13: x=573.825179, y=272.991919, z=-650.418994
  Landmark 14: x=614.168729, y=352.565553, z=-649.000000
  Landmark 15: x=635.318093, y=395.890876, z=-652.000000
  Landmark 16: x=648.081303, y=425.814027, z=-658.000000
  Landmark 17: x=609.211905, y=259.639542, z=-656.860335
  Landmark 18: x=645.418668, y=306.397226, z=-661.860335
  Landmark 19: x=654.167802, y=334.364086, z=-663.811688
  Landmark 20: x=671.751621, y=361.883369, z=-666.977654
  Landmark 21: x=506.620178, y=-177.463384, z=-636.612403
Hand 1
  Landmark 0: x=112.203832, y=129.063902, z=-635.418605
  Landmark 1: x=53.643582, y=157.295649, z=-623.288959
  Landmark 2: x=18.633558, y=210.711029, z=-633.288959
  Landmark 3: x=-5.115252, y=259.435580, z=-641.009082
  Landmark 4: x=-27.860238, y=298.303216, z=-661.875458
  Landmark 5: x=85.770395, y=291.715511, z=-655.999999
  Landmark 6: x=89.189902, y=355.248229, z=-662.279330
  Landmark 7: x=92.587548, y=395.116395, z=-664.720670
  Landmark 8: x=90.814165, y=425.094040, z=-664.581006
  Landmark 9: x=128.440457, y=293.770144, z=-659.000749
  Landmark 10: x=133.190561, y=368.871059, z=-661.860335
  Landmark 11: x=138.088117, y=408.358026, z=-657.581006
  Landmark 12: x=138.810793, y=437.425845, z=-655.139665
  Landmark 13: x=158.682920, y=286.202893, z=-660.558659
  Landmark 14: x=173.383877, y=354.373835, z=-663.000000
  Landmark 15: x=174.410465, y=393.450343, z=-657.977654
  Landmark 16: x=175.288090, y=419.754060, z=-654.418994
  Landmark 17: x=191.223218, y=256.443479, z=-657.720670
  Landmark 18: x=215.342919, y=310.894903, z=-665.418994
  Landmark 19: x=222.074215, y=343.708096, z=-664.256983
  Landmark 20: x=226.440412, y=365.293688, z=-662.558659
  Landmark 21: x=112.203832, y=-170.936098, z=-635.418605
