# Frame Index: 232
Hand 0
  Landmark 0: x=510.960494, y=117.598005, z=-636.443930
  Landmark 1: x=459.385881, y=159.082046, z=-657.689428
  Landmark 2: x=423.914647, y=210.782415, z=-654.418672
  Landmark 3: x=412.059294, y=269.383455, z=-660.196611
  Landmark 4: x=408.950066, y=320.633987, z=-671.982952
  Landmark 5: x=493.582638, y=266.049587, z=-650.000000
  Landmark 6: x=498.318862, y=346.861913, z=-660.267530
  Landmark 7: x=501.828091, y=393.602906, z=-661.925143
  Landmark 8: x=507.603440, y=429.996400, z=-666.753597
  Landmark 9: x=537.405644, y=262.136632, z=-649.000748
  Landmark 10: x=554.168615, y=344.654438, z=-653.433877
  Landmark 11: x=569.883482, y=397.125314, z=-657.490739
  Landmark 12: x=584.281047, y=434.739605, z=-662.687268
  Landmark 13: x=574.655470, y=247.837507, z=-650.895174
  Landmark 14: x=599.047844, y=321.638765, z=-652.527228
  Landmark 15: x=617.778845, y=366.443255, z=-652.000000
  Landmark 16: x=635.780440, y=402.783609, z=-658.000000
  Landmark 17: x=604.760635, y=228.946498, z=-656.463114
  Landmark 18: x=644.635592, y=275.361688, z=-662.452376
  Landmark 19: x=668.750179, y=305.119653, z=-664.546392
  Landmark 20: x=686.975942, y=332.499943, z=-667.496561
  Landmark 21: x=510.960494, y=-182.401995, z=-636.443930
Hand 1
  Landmark 0: x=104.425264, y=124.083889, z=-635.570490
  Landmark 1: x=50.478962, y=150.416323, z=-620.985169
  Landmark 2: x=14.364392, y=204.398178, z=-627.398202
  Landmark 3: x=-5.760623, y=254.575380, z=-634.842288
  Landmark 4: x=-29.559593, y=259.324473, z=-649.698326
  Landmark 5: x=74.995151, y=275.350685, z=-654.001497
  Landmark 6: x=66.909680, y=342.596589, z=-662.409958
  Landmark 7: x=64.730538, y=384.428339, z=-664.735674
  Landmark 8: x=64.779909, y=417.156171, z=-664.712255
  Landmark 9: x=116.046715, y=281.694608, z=-638.991765
  Landmark 10: x=124.059382, y=355.071661, z=-661.806594
  Landmark 11: x=129.815514, y=399.215229, z=-658.617284
  Landmark 12: x=136.138393, y=433.177326, z=-655.663717
  Landmark 13: x=150.087847, y=271.262346, z=-660.758853
  Landmark 14: x=162.853815, y=337.807689, z=-663.619911
  Landmark 15: x=168.026585, y=379.376366, z=-658.435935
  Landmark 16: x=172.873325, y=411.145768, z=-654.567108
  Landmark 17: x=179.974594, y=244.914658, z=-657.732400
  Landmark 18: x=204.237275, y=292.966702, z=-665.862382
  Landmark 19: x=216.017016, y=325.250904, z=-664.554404
  Landmark 20: x=225.422025, y=354.265249, z=-662.782881
  Landmark 21: x=104.425264, y=-175.916111, z=-635.570490
