# Frame Index: 125
Hand 0
  Landmark 0: x=509.773775, y=120.595901, z=-636.443930
  Landmark 1: x=458.088095, y=163.237818, z=-658.441409
  Landmark 2: x=422.106851, y=215.944747, z=-654.714336
  Landmark 3: x=409.378805, y=273.557893, z=-659.827838
  Landmark 4: x=404.845021, y=325.347370, z=-672.301018
  Landmark 5: x=495.216035, y=276.618066, z=-652.000000
  Landmark 6: x=501.266225, y=357.798171, z=-660.291080
  Landmark 7: x=503.247161, y=402.747452, z=-662.153548
  Landmark 8: x=509.672614, y=438.330513, z=-666.641026
  Landmark 9: x=540.654022, y=272.818799, z=-650.000000
  Landmark 10: x=557.045008, y=354.917797, z=-653.638353
  Landmark 11: x=574.208337, y=406.612738, z=-657.668845
  Landmark 12: x=587.406156, y=440.882493, z=-662.568182
  Landmark 13: x=576.222232, y=255.429079, z=-650.890585
  Landmark 14: x=606.650809, y=329.901533, z=-649.000000
  Landmark 15: x=628.552808, y=374.153511, z=-652.000000
  Landmark 16: x=646.542815, y=407.460189, z=-658.000000
  Landmark 17: x=605.973227, y=237.263476, z=-656.473003
  Landmark 18: x=648.489939, y=281.856186, z=-662.488998
  Landmark 19: x=672.008900, y=309.895075, z=-664.613179
  Landmark 20: x=691.658708, y=335.782390, z=-667.455653
  Landmark 21: x=509.773775, y=-179.404099, z=-636.443930
Hand 1
  Landmark 0: x=107.468509, y=124.756598, z=-635.623251
  Landmark 1: x=53.376614, y=156.287494, z=-619.329804
  Landmark 2: x=21.288433, y=211.997511, z=-625.249967
  Landmark 3: x=6.169260, y=262.103090, z=-631.408130
  Landmark 4: x=-6.029577, y=322.921954, z=-643.783869
  Landmark 5: x=82.427561, y=281.268593, z=-633.008240
  Landmark 6: x=90.714754, y=348.138104, z=-662.514037
  Landmark 7: x=98.930713, y=387.871699, z=-664.847188
  Landmark 8: x=106.438859, y=418.262059, z=-664.659710
  Landmark 9: x=120.675407, y=283.697103, z=-642.994013
  Landmark 10: x=128.470889, y=355.666027, z=-661.766430
  Landmark 11: x=135.019483, y=398.667951, z=-658.566077
  Landmark 12: x=140.706476, y=431.349858, z=-655.654152
  Landmark 13: x=152.243490, y=273.150157, z=-660.709356
  Landmark 14: x=164.028600, y=340.420132, z=-663.520309
  Landmark 15: x=168.044586, y=381.093165, z=-658.435935
  Landmark 16: x=171.527503, y=410.758575, z=-654.567108
  Landmark 17: x=184.175159, y=247.539561, z=-657.608262
  Landmark 18: x=207.838986, y=296.786977, z=-665.806039
  Landmark 19: x=218.179528, y=329.753001, z=-664.554404
  Landmark 20: x=226.372490, y=357.172270, z=-662.782881
  Landmark 21: x=107.468509, y=-175.243402, z=-635.623251
