# Frame Index: 171
Hand 0
  Landmark 0: x=509.760305, y=119.894874, z=-636.443930
  Landmark 1: x=458.320245, y=161.160801, z=-658.081032
  Landmark 2: x=422.354851, y=213.554759, z=-654.892345
  Landmark 3: x=410.907045, y=271.282881, z=-660.453193
  Landmark 4: x=406.846900, y=323.325763, z=-672.238802
  Landmark 5: x=494.116745, y=271.646968, z=-651.000749
  Landmark 6: x=499.464932, y=351.802407, z=-660.267530
  Landmark 7: x=502.913048, y=397.696501, z=-662.127421
  Landmark 8: x=509.276878, y=433.879383, z=-666.698408
  Landmark 9: x=538.408612, y=267.672742, z=-650.000000
  Landmark 10: x=555.390740, y=349.142220, z=-653.584182
  Landmark 11: x=571.769459, y=401.167036, z=-657.597230
  Landmark 12: x=586.309124, y=438.135587, z=-662.628473
  Landmark 13: x=574.719709, y=251.978072, z=-651.009017
  Landmark 14: x=601.710692, y=324.881369, z=-649.000000
  Landmark 15: x=622.026196, y=369.472269, z=-652.000000
  Landmark 16: x=640.542230, y=405.433134, z=-658.000000
  Landmark 17: x=604.007290, y=232.933631, z=-656.436846
  Landmark 18: x=645.617336, y=278.301210, z=-662.471300
  Landmark 19: x=670.383117, y=307.184255, z=-664.609521
  Landmark 20: x=690.053598, y=333.927091, z=-667.520743
  Landmark 21: x=509.760305, y=-180.105126, z=-636.443930
Hand 1
  Landmark 0: x=106.204106, y=124.100441, z=-635.586155
  Landmark 1: x=55.650494, y=152.629497, z=-618.678834
  Landmark 2: x=15.522436, y=204.078059, z=-619.065804
  Landmark 3: x=-5.046785, y=253.395902, z=-618.342868
  Landmark 4: x=-22.998859, y=296.362101, z=-625.975960
  Landmark 5: x=79.127130, y=274.516743, z=-625.994006
  Landmark 6: x=82.758559, y=345.056296, z=-662.460908
  Landmark 7: x=87.914205, y=386.016668, z=-664.813655
  Landmark 8: x=93.980266, y=417.871729, z=-664.692049
  Landmark 9: x=119.309725, y=281.387968, z=-623.002247
  Landmark 10: x=127.816297, y=354.643921, z=-661.788084
  Landmark 11: x=134.109914, y=398.488920, z=-658.610207
  Landmark 12: x=140.576584, y=431.682497, z=-655.663717
  Landmark 13: x=152.124099, y=271.668763, z=-660.722146
  Landmark 14: x=165.310933, y=337.473749, z=-663.619024
  Landmark 15: x=170.230433, y=379.038510, z=-658.435935
  Landmark 16: x=174.849904, y=409.874685, z=-654.567108
  Landmark 17: x=182.971626, y=245.907121, z=-657.621733
  Landmark 18: x=206.156461, y=294.262119, z=-665.821982
  Landmark 19: x=216.529662, y=326.570791, z=-664.554404
  Landmark 20: x=225.041624, y=354.396201, z=-662.782881
  Landmark 21: x=106.204106, y=-175.899559, z=-635.586155
