# Frame Index: 147
Hand 0
  Landmark 0: x=509.813018, y=120.189242, z=-636.443930
  Landmark 1: x=458.247289, y=163.237633, z=-658.211574
  Landmark 2: x=422.223272, y=213.880544, z=-654.688375
  Landmark 3: x=409.786274, y=272.287884, z=-660.124404
  Landmark 4: x=404.707378, y=323.709075, z=-672.191599
  Landmark 5: x=494.618423, y=273.906622, z=-652.000000
  Landmark 6: x=500.153446, y=354.752752, z=-660.267530
  Landmark 7: x=502.827655, y=400.311072, z=-662.141323
  Landmark 8: x=509.137395, y=436.132734, z=-666.683699
  Landmark 9: x=539.632390, y=270.163704, z=-650.000749
  Landmark 10: x=556.248178, y=352.061432, z=-653.645503
  Landmark 11: x=572.901481, y=403.749074, z=-657.619852
  Landmark 12: x=586.707215, y=439.292041, z=-662.600781
  Landmark 13: x=575.679634, y=253.800722, z=-651.026605
  Landmark 14: x=603.880241, y=327.490657, z=-649.000000
  Landmark 15: x=624.958494, y=371.904794, z=-652.000000
  Landmark 16: x=643.055239, y=406.223384, z=-658.000000
  Landmark 17: x=605.147494, y=235.196195, z=-656.454518
  Landmark 18: x=646.835795, y=280.199503, z=-662.482397
  Landmark 19: x=671.099618, y=308.693091, z=-664.592357
  Landmark 20: x=690.613695, y=335.047961, z=-667.494605
  Landmark 21: x=509.813018, y=-179.810758, z=-636.443930
Hand 1
  Landmark 0: x=107.153520, y=123.666717, z=-635.606117
  Landmark 1: x=60.877279, y=156.037092, z=-618.507454
  Landmark 2: x=62.559814, y=218.401055, z=-621.380681
  Landmark 3: x=109.736487, y=249.047335, z=-625.197021
  Landmark 4: x=157.529481, y=322.921954, z=-637.790299
  Landmark 5: x=82.141197, y=278.787149, z=-626.995503
  Landmark 6: x=89.850841, y=347.219456, z=-662.473020
  Landmark 7: x=98.071688, y=387.459428, z=-664.861063
  Landmark 8: x=106.289992, y=418.270226, z=-664.700479
  Landmark 9: x=120.185592, y=281.384123, z=-624.002261
  Landmark 10: x=128.182910, y=354.167694, z=-661.778024
  Landmark 11: x=134.620860, y=397.956489, z=-658.606570
  Landmark 12: x=140.650238, y=430.819362, z=-655.663717
  Landmark 13: x=152.067774, y=271.117748, z=-660.712251
  Landmark 14: x=164.245261, y=338.186864, z=-663.567692
  Landmark 15: x=168.228199, y=379.589712, z=-658.435935
  Landmark 16: x=171.996652, y=409.882930, z=-654.567108
  Landmark 17: x=183.485491, y=245.859632, z=-657.615115
  Landmark 18: x=206.782693, y=294.511223, z=-665.817701
  Landmark 19: x=217.021880, y=327.370493, z=-664.554404
  Landmark 20: x=225.266363, y=355.173785, z=-662.782881
  Landmark 21: x=107.153520, y=-176.333283, z=-635.606117
