# Frame Index: 142
Hand 0
  Landmark 0: x=509.857112, y=120.277654, z=-636.443930
  Landmark 1: x=458.355064, y=163.483809, z=-658.201172
  Landmark 2: x=422.194395, y=214.912381, z=-654.702544
  Landmark 3: x=409.160663, y=272.733290, z=-659.965880
  Landmark 4: x=404.456051, y=323.707563, z=-672.110049
  Landmark 5: x=494.786421, y=274.465186, z=-651.999999
  Landmark 6: x=500.358803, y=355.393201, z=-660.274945
  Landmark 7: x=502.916871, y=400.837309, z=-662.144972
  Landmark 8: x=509.205088, y=436.637289, z=-666.668802
  Landmark 9: x=539.914643, y=270.711456, z=-650.999251
  Landmark 10: x=556.408037, y=352.646773, z=-653.635619
  Landmark 11: x=573.105760, y=404.335123, z=-657.636625
  Landmark 12: x=586.829784, y=439.583204, z=-662.588417
  Landmark 13: x=575.790259, y=254.154273, z=-650.966334
  Landmark 14: x=604.415501, y=328.026079, z=-649.000000
  Landmark 15: x=625.621257, y=372.385614, z=-652.000000
  Landmark 16: x=643.782982, y=406.461740, z=-658.000000
  Landmark 17: x=605.367627, y=235.616248, z=-656.464685
  Landmark 18: x=647.141410, y=280.571779, z=-662.481780
  Landmark 19: x=671.279307, y=308.936091, z=-664.584560
  Landmark 20: x=690.745004, y=335.171078, z=-667.483304
  Landmark 21: x=509.857112, y=-179.722346, z=-636.443930
Hand 1
  Landmark 0: x=106.492870, y=123.842517, z=-635.596774
  Landmark 1: x=58.096311, y=156.755040, z=-618.819700
  Landmark 2: x=63.862679, y=218.400325, z=-622.248009
  Landmark 3: x=109.893414, y=248.063744, z=-625.336052
  Landmark 4: x=157.465015, y=322.921954, z=-636.544020
  Landmark 5: x=81.893229, y=278.975130, z=-626.995503
  Landmark 6: x=90.007513, y=347.310306, z=-662.481455
  Landmark 7: x=98.272404, y=387.478094, z=-664.857347
  Landmark 8: x=106.362097, y=418.287097, z=-664.691231
  Landmark 9: x=120.040401, y=281.893943, z=-624.002261
  Landmark 10: x=128.157009, y=354.496127, z=-661.784421
  Landmark 11: x=134.652125, y=398.049867, z=-658.599087
  Landmark 12: x=140.727833, y=430.865314, z=-655.663717
  Landmark 13: x=151.888919, y=271.717143, z=-660.712251
  Landmark 14: x=164.063056, y=338.759601, z=-663.551580
  Landmark 15: x=168.132731, y=379.776648, z=-658.435935
  Landmark 16: x=171.968419, y=409.829513, z=-654.567108
  Landmark 17: x=183.451978, y=246.356542, z=-657.608262
  Landmark 18: x=207.009802, y=295.205948, z=-665.813208
  Landmark 19: x=217.301265, y=328.107309, z=-664.554404
  Landmark 20: x=225.562361, y=355.853782, z=-662.782881
  Landmark 21: x=106.492870, y=-176.157483, z=-635.596774
