# Frame Index: 103
Hand 0
  Landmark 0: x=509.563154, y=120.541416, z=-636.443930
  Landmark 1: x=458.660391, y=165.564745, z=-658.604180
  Landmark 2: x=421.889527, y=216.274204, z=-654.402968
  Landmark 3: x=409.114583, y=274.381245, z=-659.593269
  Landmark 4: x=402.872056, y=325.830081, z=-672.948015
  Landmark 5: x=496.517541, y=280.936993, z=-652.999999
  Landmark 6: x=503.303876, y=361.819823, z=-660.359681
  Landmark 7: x=504.162533, y=405.451447, z=-662.183844
  Landmark 8: x=511.146307, y=440.743195, z=-666.603746
  Landmark 9: x=542.277831, y=277.277143, z=-651.000000
  Landmark 10: x=557.879505, y=358.493924, z=-653.614542
  Landmark 11: x=575.806011, y=410.127646, z=-657.680574
  Landmark 12: x=588.162424, y=442.966765, z=-662.535200
  Landmark 13: x=577.126264, y=258.166666, z=-650.862069
  Landmark 14: x=610.886391, y=333.015191, z=-649.000000
  Landmark 15: x=633.499407, y=376.678854, z=-652.000000
  Landmark 16: x=651.405133, y=408.899278, z=-658.000000
  Landmark 17: x=607.120584, y=240.375678, z=-656.460762
  Landmark 18: x=650.802137, y=284.306899, z=-662.459559
  Landmark 19: x=673.042211, y=311.287969, z=-664.607818
  Landmark 20: x=693.564269, y=336.993142, z=-667.420338
  Landmark 21: x=509.563154, y=-179.458584, z=-636.443930
Hand 1
  Landmark 0: x=108.102340, y=122.617792, z=-635.609375
  Landmark 1: x=65.302888, y=155.783240, z=-617.851591
  Landmark 2: x=31.184131, y=210.605877, z=-619.404120
  Landmark 3: x=31.833217, y=259.713687, z=-621.750728
  Landmark 4: x=55.812389, y=304.046028, z=-633.045090
  Landmark 5: x=82.296767, y=277.155715, z=-633.008240
  Landmark 6: x=90.460882, y=346.270826, z=-662.474052
  Landmark 7: x=98.835620, y=386.862392, z=-664.833629
  Landmark 8: x=105.981469, y=416.957248, z=-664.630360
  Landmark 9: x=121.158215, y=279.826242, z=-642.994013
  Landmark 10: x=128.737465, y=354.976657, z=-661.747964
  Landmark 11: x=134.941973, y=398.569330, z=-658.480532
  Landmark 12: x=139.836361, y=430.961979, z=-655.654152
  Landmark 13: x=151.912184, y=271.455618, z=-660.648749
  Landmark 14: x=165.531511, y=339.428929, z=-663.458435
  Landmark 15: x=168.346727, y=381.738354, z=-658.435935
  Landmark 16: x=171.189628, y=411.461272, z=-654.567108
  Landmark 17: x=184.286299, y=246.336948, z=-657.608262
  Landmark 18: x=208.709422, y=295.818082, z=-665.806039
  Landmark 19: x=218.116012, y=329.814408, z=-664.554404
  Landmark 20: x=226.186684, y=355.919804, z=-662.782881
  Landmark 21: x=108.102340, y=-177.382208, z=-635.609375
