# Frame Index: 121
Hand 0
  Landmark 0: x=509.732354, y=120.630858, z=-636.443930
  Landmark 1: x=458.095338, y=164.275751, z=-658.449536
  Landmark 2: x=422.019018, y=215.944992, z=-654.643710
  Landmark 3: x=409.736287, y=273.774230, z=-659.784466
  Landmark 4: x=404.581922, y=325.829721, z=-672.522875
  Landmark 5: x=495.436394, y=277.374085, z=-652.000748
  Landmark 6: x=501.583484, y=358.494821, z=-660.299879
  Landmark 7: x=503.416862, y=403.173739, z=-662.156584
  Landmark 8: x=509.944482, y=438.693987, z=-666.629340
  Landmark 9: x=540.882140, y=273.602970, z=-650.000749
  Landmark 10: x=557.108208, y=355.487348, z=-653.665062
  Landmark 11: x=574.400261, y=407.155947, z=-657.665787
  Landmark 12: x=587.517315, y=441.206370, z=-662.565571
  Landmark 13: x=576.274886, y=255.896364, z=-650.860507
  Landmark 14: x=607.281301, y=330.365954, z=-649.000000
  Landmark 15: x=629.258593, y=374.457306, z=-652.000000
  Landmark 16: x=647.175900, y=407.559583, z=-658.000000
  Landmark 17: x=606.161258, y=237.752642, z=-656.481567
  Landmark 18: x=648.809061, y=282.196971, z=-662.477910
  Landmark 19: x=672.175604, y=310.093139, z=-664.617179
  Landmark 20: x=691.959146, y=335.926623, z=-667.445340
  Landmark 21: x=509.732354, y=-179.369142, z=-636.443930
Hand 1
  Landmark 0: x=107.839918, y=124.414058, z=-635.623251
  Landmark 1: x=55.377356, y=155.561020, z=-619.058211
  Landmark 2: x=20.506714, y=210.708864, z=-624.554385
  Landmark 3: x=3.449788, y=260.052539, z=-630.628813
  Landmark 4: x=-16.161274, y=322.921954, z=-643.127478
  Landmark 5: x=82.495768, y=280.637604, z=-633.008240
  Landmark 6: x=90.683520, y=347.870179, z=-662.514615
  Landmark 7: x=98.885901, y=387.720062, z=-664.844010
  Landmark 8: x=106.288972, y=418.002792, z=-664.659710
  Landmark 9: x=120.783923, y=283.192418, z=-642.994013
  Landmark 10: x=128.543345, y=355.619254, z=-661.758655
  Landmark 11: x=135.103726, y=398.661010, z=-658.556957
  Landmark 12: x=140.718154, y=431.320883, z=-655.654152
  Landmark 13: x=152.262412, y=272.986900, z=-660.691619
  Landmark 14: x=164.299971, y=340.431084, z=-663.512331
  Landmark 15: x=168.207993, y=381.339999, z=-658.435935
  Landmark 16: x=171.586889, y=411.028716, z=-654.567108
  Landmark 17: x=184.305223, y=247.449306, z=-657.608262
  Landmark 18: x=208.094276, y=296.711230, z=-665.806039
  Landmark 19: x=218.270243, y=329.861094, z=-664.554404
  Landmark 20: x=226.497748, y=357.151449, z=-662.782881
  Landmark 21: x=107.839918, y=-175.585942, z=-635.623251
